"RBP","AS_Site","Contribution","Direction"
"SUPT6H","chr8_132727986_132746941",89.59733761,"+"
"SNRPF","chr17_7574308_7575118",89.56761406,"-"
"LSM3","chr19_45164970_45178134",89.56501336,"+"
"RBM26","chr12_6789662_6814141",89.55534035,"-"
"SART3","chr2_222887888_222908732",89.55452033,"+"
"HNRNPA1","chr5_140551169_140557146",89.55190017,"-"
"TTC14","chr1_198639341_198653946",89.55013976,"-"
"PPARGC1B","chr13_38359333_38360040",89.54992019,"-"
"PCBP1","chr20_25300884_25302218",89.54956877,"+"
"POLR2G","chr3_42621516_42630545",89.54877393,"+"
"ZCRB1","chr5_178210272_178210552",89.54809811,"+"
"RALY","chr19_2269744_2271781",89.54688176,"-"
"GRSF1","chr2_97219246_97224805",89.54563383,"+"
"RNPC3","chr17_82244831_82248874",89.54552866,"+"
"SNRNP70","chr4_173333669_173334245",89.54075055,"-"
"RPS3","chr6_166952157_166952487",89.537012,"-"
"GRSF1","chr19_10677310_10679096",89.53649156,"-"
"SNRPC","chr18_9945058_9950394",89.53629467,"+"
"RALY","chr8_94260512_94262204",89.52568274,"-"
"SAFB2","chr6_33065660_33068637",89.52033088,"-"
"RBM42","chr6_99412318_99412550",89.50619435,"+"
"RBM28","chr15_101650161_101652270",89.50581903,"+"
"ZFP36L1","chr7_23691596_23698191",89.50150758,"+"
"RNF113A","chr6_135492291_135497582",89.49394864,"-"
"RBM47","chr14_34786001_34786125",89.48846405,"+"
"SNRPN","chr2_159448403_159453612",89.48291873,"-"
"MBNL3","chr10_102159308_102159432",89.47517501,"+"
"KHSRP","chr5_131162477_131162571",89.47243968,"+"
"EIF3G","chr1_168231600_168235100",89.46945709,"-"
"HNRNPR","chr3_56566759_56566949",89.46834825,"+"
"FXR1","chr1_11748589_11750076",89.46624731,"+"
"RBM47","chr8_42541705_42546468",89.46516267,"+"
"SRRM1","chr13_114282943_114286518",89.4634995,"+"
"PCBP1","chr17_28655483_28661725",89.46291651,"+"
"GRSF1","chr11_105026951_105029664",89.46210425,"-"
"ZFR","chr13_46045516_46051931",89.46027309,"+"
"LSM4","chr1_109669571_109671286",89.45795746,"+"
"CCAR1","chr19_43656640_43667580",89.4559543,"-"
"SAFB2","chr11_46084302_46090454",89.45402929,"+"
"MSI2","chr19_49521813_49524506",89.4492846,"-"
"CSTF2","chr8_38163840_38169801",89.43869461,"-"
"ZFP36","chr16_11549745_11551706",89.43643499,"-"
"KRR1","chr17_7075222_7075730",89.43263269,"-"
"PTBP1","chr11_77325376_77332729",89.43183637,"-"
"KRR1","chr10_119526118_119527322",89.42765965,"+"
"DND1","chr22_40364365_40366435",89.42564815,"+"
"RBM4","chr1_155853806_155857158",89.42500823,"+"
"RBM28","chr1_44804779_44805265",89.42434236,"+"
"SF1","chr2_241150547_241157806",89.42121809,"+"
"LSM6","chr10_86472344_86472611",89.4183381,"+"
"ZMAT5","chr3_179601790_179604526",89.40966355,"-"
"RBM41","chr1_85258722_85259357",89.40562773,"+"
"HNRNPK","chr7_140015860_140020024",89.39825085,"+"
"CCAR1","chr1_236542787_236543559",89.39816156,"+"
"SNRPB","chr4_82426129_82427189",89.39446998,"-"
"APTX","chr9_280905_286460",89.39334674,"+"
"PABPC1","chr10_123162828_123163819",89.39326336,"-"
"UPF3B","chr12_123345567_123348028",89.39207989,"+"
"SNRPA","chr2_201140439_201149002",89.39170345,"-"
"EIF3G","chr5_113526785_113532878",89.39028467,"+"
"SRRM1","chr16_10775096_10818102",89.38885811,"+"
"RBM17","chr20_35280118_35284175",89.3874531,"-"
"YTHDC1","chr3_28241812_28263290",89.38512305,"+"
"RBM27","chr12_76815210_76815856",89.38451385,"+"
"ZMAT5","chr2_127050912_127059010",89.38161899,"+"
"UNKL","chr19_18557914_18562035",89.37008607,"-"
"SFPQ","chr17_7856843_7856984",89.36900886,"-"
"FUS","chr2_73732700_73734428",89.36787112,"+"
"POLR2G","chr12_76537986_76559396",89.36769758,"-"
"CNOT4","chr5_172769132_172769574",89.36554774,"+"
"SNRPD1","chr12_123267282_123268168",89.3582535,"+"
"SF3B4","chr2_169824640_169824781",89.35404538,"+"
"SF1","chr11_75401733_75404019",89.34849326,"-"
"PARP12","chr1_205978928_205985539",89.34787741,"+"
"SNRPN","chr1_39563922_39564470",89.34777421,"-"
"ELAVL1","chr19_14755877_14756237",89.34430219,"+"
"RNF113A","chr22_29278216_29286922",89.33790775,"+"
"RRP7A","chr19_54631107_54631270",89.33657511,"+"
"DND1","chr2_37201726_37204303",89.33273957,"+"
"HNRNPH1","chr1_23341017_23344210",89.33013715,"+"
"SNRPE","chr21_38806808_38810034",89.32817843,"-"
"SF3B4","chr6_2959342_2971247",89.31692009,"-"
"PABPC3","chr6_26459828_26463243",89.31229435,"+"
"RBM12B","chr3_158804371_158807039",89.30721284,"+"
"ANKHD1","chr12_68885889_68932677",89.30581947,"-"
"HNRNPD","chr5_58491541_58493618",89.30265287,"+"
"RBM3","chr13_46159686_46168462",89.29610027,"-"
"SYNCRIP","chr7_48094827_48101823",89.29037852,"+"
"YTHDC2","chr1_207785682_207793518",89.28968938,"+"
"HNRNPH2","chr1_110894401_110899123",89.28613718,"-"
"RBMX","chr11_88326443_88334936",89.28420825,"-"
"RBM6","chr19_53539282_53569303",89.27910956,"+"
"SF3A1","chr18_9117638_9117837",89.27550594,"-"
"RBM4","chr5_94053227_94111510",89.27366873,"+"
"HNRNPA1L2","chr5_178617434_178618555",89.26891759,"+"
"SNRPD2","chr12_122981299_122981570",89.26426624,"-"
"SSB","chr7_36513380_36514471",89.26301929,"-"
"RBM3","chr16_50674074_50675769",89.2588958,"+"
"HNRNPL","chr20_62303781_62306196",89.25588742,"-"
"RBM27","chr8_73979171_73981154",89.25404138,"+"
"HNRNPM","chr2_218385266_218386634",89.25131831,"+"
"ZRSR2","chr2_24321880_24328051",89.24844397,"+"
"PPP1R10","chr2_169584497_169603641",89.24013563,"+"
"RBM12","chr17_28715122_28715218",89.23713172,"+"
"TRA2A","chr12_89492115_89497170",89.23465179,"+"
"MCM3AP","chr3_151199439_151203103",89.23285052,"+"
"TIA1","chr19_45080029_45090106",89.22973223,"+"
"RNPC3","chr15_42448705_42466052",89.22638873,"+"
"RBM42","chr22_23791867_23793558",89.22019309,"+"
"CSDE1","chr14_35402534_35402770",89.21960129,"-"
"RBMX","chr3_108047292_108057476",89.21599429,"-"
"RBM6","chr2_169824640_169824867",89.21221288,"+"
"HNRNPM","chr2_37317179_37324680",89.21106959,"+"
"TIAL1","chr9_72357056_72360109",89.20904646,"-"
"HNRNPC","chr6_37013765_37013961",89.20792871,"+"
"SNRPG","chr14_104924990_104927102",89.20774685,"-"
"LSM1","chr20_63875875_63882718",89.19993127,"+"
"SYNJ1","chr2_237627740_237708543",89.19412951,"-"
"PABPC1L","chr8_144425772_144425874",89.19357296,"-"
"PABPC1","chr12_89349561_89351639",89.19219976,"+"
"ANKRD17","chr19_1440253_1440348",89.18956806,"+"
"PABPN1","chr7_33026915_33062567",89.18712518,"+"
"SPEN","chr3_58310406_58310506",89.18368132,"+"
"ZRANB2","chr5_36606735_36608328",89.18160499,"+"
"RBM28","chr3_105550259_105552143",89.17080136,"+"
"RC3H1","chr8_42049302_42051900",89.16836679,"+"
"HNRNPA2B1","chr17_31878781_31880572",89.1651079,"+"
"ZC3HAV1","chr1_39563741_39564470",89.15233077,"+"
"CPSF6","chr5_83061911_83077320",89.15228653,"+"
"SNRPN","chr19_54206462_54207397",89.14730088,"+"
"RBM12","chr2_201140439_201149002",89.14411694,"-"
"KIN","chr1_84965708_84997007",89.14390191,"-"
"CPSF4","chr8_40005378_40013564",89.1416827,"+"
"RRP7A","chr19_14391079_14397657",89.14033745,"+"
"HNRNPH3","chr8_143018586_143020887",89.13691417,"-"
"ZC3H13","chr1_159826938_159832875",89.13175114,"+"
"HNRNPH1","chr10_110876070_110876669",89.13146064,"-"
"GTF3A","chr16_11553689_11556405",89.12980027,"-"
"SF3A1","chr1_174811960_174957456",89.12718494,"+"
"MKRN1","chr13_114282943_114286301",89.12516403,"+"
"LSM4","chr3_48295235_48296726",89.12425263,"+"
"RBM14","chr17_81891833_81893551",89.12227132,"+"
"CPSF6","chr1_181050286_181053572",89.1220419,"+"
"SNRPN","chr10_110876070_110876669",89.12006991,"+"
"NSUN6","chr14_70329236_70359518",89.11822416,"+"
"SNRPB2","chr6_125292909_125298713",89.11158635,"+"
"POLDIP3","chr2_74555668_74556307",89.09474922,"-"
"HNRNPL","chr11_71999019_71999926",89.09226178,"+"
"FUBP1","chr17_64973517_64974554",89.08945436,"+"
"SFPQ","chr8_129871496_129903311",89.0847343,"-"
"SRRM1","chr2_100104518_100142483",89.08436458,"+"
"LSM1","chr13_37047936_37051487",89.0822686,"+"
"LSM10","chr1_205978928_205985539",89.08205871,"+"
"ZNF638","chr6_32580270_32580677",89.07269898,"-"
"RBM17","chr10_128049666_128060938",89.07261703,"+"
"LSM4","chr19_53555190_53555342",89.06968924,"+"
"PUM1","chr9_75137616_75146682",89.06871418,"+"
"ELAVL1","chr6_2836019_2836107",89.06752788,"-"
"SAFB2","chr19_35743345_35743808",89.05911552,"+"
"RBM4","chr1_27880054_27885294",89.05902397,"+"
"RBM18","chr1_27668535_27669232",89.0560678,"-"
"TIA1","chr6_18439744_18459606",89.05315464,"-"
"FUS","chr2_218385485_218386634",89.04945135,"+"
"LSM6","chr6_32844274_32845329",89.04865309,"+"
"RBM26","chr14_103563124_103571622",89.04410475,"+"
"PPIL4","chr20_64076646_64079293",89.04362556,"-"
"EIF4H","chr19_10396203_10400574",89.04274088,"-"
"RBM47","chr17_32208309_32209349",89.04243951,"+"
"LSM7","chr8_24341757_24342988",89.0394798,"+"
"RBM18","chr11_118205941_118210486",89.03421602,"-"
"HNRNPAB","chr15_50424654_50439008",89.02782364,"+"
"LARP1","chr1_6082274_6084491",89.02678758,"+"
"PCBP1","chr1_159073519_159076632",89.02655327,"+"
"PTBP1","chr6_170577717_170578856",89.02611998,"+"
"RBMS1","chr17_64822393_64829160",89.01951441,"+"
"PRPF3","chr9_104094448_104095323",89.01341143,"+"
"PPP1R10","chr6_79203630_79204352",89.00992335,"-"
"THUMPD1","chr2_119367060_119367563",89.00117992,"-"
"HNRNPH3","chr5_66163922_66164782",88.99968831,"+"
"PAN3","chr13_46159686_46168462",88.99620443,"+"
"HNRNPA1L2","chr12_53467843_53468779",88.9951045,"-"
"SPEN","chr16_634797_635611",88.99433141,"-"
"GRSF1","chr3_183132956_183135716",88.98986174,"-"
"EIF2S1","chr10_38017386_38054377",88.989302,"-"
"SFMBT2","chr22_41437407_41446378",88.98805059,"+"
"RBM26","chr6_31355223_31355317",88.98446928,"-"
"ZFR","chr15_50300902_50301220",88.97620635,"+"
"NIP7","chr5_150405180_150406259",88.97539246,"-"
"SFPQ","chr1_75790057_75791284",88.96886763,"+"
"RBMS1","chr7_115956793_115984261",88.96496924,"+"
"MCM3AP","chr20_35280118_35284175",88.96491695,"-"
"ZC3H13","chr2_230245071_230245862",88.96356011,"+"
"RBM7","chr4_8235555_8237473",88.95866943,"-"
"TEP1","chr3_98771190_98772812",88.95699285,"-"
"TTC14","chr9_127733560_127735119",88.95381616,"-"
"POLDIP3","chr1_185305643_185306484",88.95182608,"-"
"TTC14","chr3_142005544_142028578",88.9516051,"+"
"HNRNPH1","chr2_230361697_230370856",88.95121817,"+"
"RBM8A","chr3_170868134_170868297",88.94927774,"+"
"YTHDF3","chr16_1823037_1826711",88.94215416,"+"
"LARP1B","chr12_75482079_75487738",88.93129548,"-"
"HDLBP","chr12_28190641_28257201",88.9265325,"+"
"ZFP36L1","chr7_100887859_100888053",88.92220342,"+"
"HELZ","chr16_84616475_84617500",88.91723423,"-"
"LSM7","chr3_158804371_158807039",88.91302969,"-"
"NOL8","chr11_64318386_64320660",88.91281318,"+"
"SNRPD1","chr16_189339_189967",88.90942903,"+"
"RBM10","chr3_101681215_101682770",88.90573134,"-"
"TRMT1","chr6_31702130_31703149",88.90557051,"+"
"SRBD1","chr12_122218397_122224644",88.90432509,"+"
"PAN3","chr22_39318566_39319594",88.90001547,"-"
"HNRNPA3","chr9_113151080_113151650",88.89975802,"-"
"HNRNPK","chr7_144681864_144682908",88.89855852,"-"
"SNRPF","chr3_170868134_170868297",88.89787338,"+"
"SNRPF","chr11_8684081_8684822",88.89351273,"-"
"EIF4H","chr11_123060268_123061119",88.8888845,"+"
"LSM6","chr7_26190460_26192494",88.88022624,"+"
"RBM33","chr4_153684360_153687916",88.8758114,"+"
"RBM4","chr17_74542987_74544505",88.87518745,"-"
"ZRANB2","chr6_32520192_32581585",88.86995062,"+"
"LARP1","chr5_131162676_131165059",88.86951068,"-"
"HNRNPD","chr3_149814026_149846010",88.86482275,"+"
"PABPN1","chr1_161592242_161677327",88.86201151,"-"
"RBM39","chr16_31363374_31369980",88.86078727,"+"
"DAZAP1","chr11_57560432_57567848",88.85747935,"+"
"RBM28","chr12_53467843_53468779",88.84419375,"+"
"PNO1","chr6_41789332_41789567",88.84355851,"-"
"SF3B4","chr10_35196099_35206894",88.84076317,"-"
"RBM26","chr5_98903908_98926333",88.84032697,"+"
"DAZAP1","chr9_33347117_33351559",88.83992636,"+"
"RBM12","chr19_51128510_51129890",88.83977112,"+"
"ZRANB2","chr7_115974256_115984261",88.83713054,"+"
"SNRPN","chr6_32949889_32950518",88.83469682,"-"
"SRRM2","chr22_29328895_29329711",88.83135661,"+"
"SRRM2","chr22_29329720_29330377",88.83135661,"+"
"SSB","chr19_16154491_16157209",88.83035319,"+"
"QKI","chr15_84670782_84687624",88.82930722,"+"
"LARP4B","chr11_60383288_60389389",88.82929643,"+"
"HNRNPA1L2","chr6_3012674_3016883",88.82840514,"+"
"SYNCRIP","chr2_102372118_102373936",88.82605525,"+"
"ZC3H12A","chr3_37282272_37289234",88.82400531,"+"
"HDLBP","chr2_200856985_200857972",88.81756666,"-"
"ZRANB2","chr11_61964891_61965368",88.81697289,"-"
"HNRNPA0","chr20_41550340_41551304",88.81236853,"+"
"PSPC1","chr14_73355766_73366896",88.81108787,"+"
"PUM1","chr1_151266121_151266307",88.80730887,"-"
"ANKHD1","chr17_82619128_82621608",88.80328892,"+"
"CIRBP","chr3_37282272_37286013",88.80192545,"+"
"SFPQ","chr2_74555668_74556307",88.80190907,"+"
"ZC3H15","chr12_57107743_57108162",88.79613879,"+"
"SF1","chr17_76727213_76732977",88.79319357,"+"
"U2AF2","chr14_20451452_20451973",88.78367954,"+"
"MKRN2","chr14_55580354_55612018",88.78354867,"-"
"HNRNPL","chr6_31587318_31587815",88.78003057,"-"
"ZC3H13","chr15_76292700_76311349",88.77547504,"+"
"RBM25","chr2_117816006_117817443",88.77534416,"-"
"LSM7","chr13_52661570_52662648",88.77516391,"-"
"SRRM2","chr9_75137616_75146682",88.77446318,"-"
"LSM3","chr22_44190669_44192048",88.7675381,"-"
"SNRPD1","chr1_44776714_44777613",88.76702882,"-"
"PCBP2","chr14_23081836_23090521",88.76348683,"+"
"CPSF6","chr17_27294435_27303366",88.76108177,"-"
"HTATSF1","chr21_33599285_33602233",88.76072309,"+"
"SFMBT2","chr11_118212561_118212904",88.75090668,"-"
"TRA2A","chr2_222887888_222908732",88.74453006,"+"
"NONO","chr19_14752526_14764432",88.74169457,"+"
"NUFIP1","chr11_33722463_33731423",88.73835342,"-"
"RBM42","chr2_113471089_113482176",88.7348005,"+"
"EIF4H","chr13_27254281_27255241",88.73043861,"+"
"ZRSR2","chr6_26383915_26385014",88.72686131,"+"
"RBMXL1","chr3_37282272_37286013",88.72642922,"+"
"HNRNPH3","chr1_110895055_110897808",88.72215286,"-"
"RBM3","chr14_21234229_21262600",88.71856016,"+"
"SFPQ","chr17_50737479_50738136",88.71695201,"+"
"KHDRBS1","chr4_108620712_108621950",88.69947188,"-"
"MBNL1","chr12_56714687_56724451",88.6977811,"+"
"ELAVL1","chr4_26321048_26362445",88.69373087,"-"
"SSB","chr9_110138539_110168398",88.68194966,"+"
"ZC3H15","chr10_98435414_98435634",88.67669667,"+"
"CNOT4","chr2_241150547_241153475",88.67377497,"-"
"FUBP1","chr17_16382032_16382488",88.67299147,"+"
"SFPQ","chr10_72216138_72220053",88.66332678,"+"
"G3BP1","chr19_11577679_11578843",88.65592977,"+"
"EWSR1","chr17_42823879_42824154",88.65578418,"-"
"SNRPD1","chr11_810039_811596",88.65501451,"-"
"SSB","chr2_131130760_131140166",88.65452082,"+"
"UHMK1","chr2_203266681_203272669",88.62706551,"+"
"SNRNP35","chr10_110876070_110876669",88.62223742,"-"
"ANKHD1","chr12_47206588_47209280",88.61645447,"+"
"SYNJ1","chr1_110894401_110899123",88.61333894,"-"
"SNRPE","chr17_30481263_30484213",88.609452,"+"
"PCBP2","chr2_23823569_23828848",88.60722752,"+"
"YTHDC2","chr10_119500259_119526031",88.6068588,"-"
"EIF3B","chr16_69566374_69626402",88.60502067,"+"
"RBMS1","chr14_75147737_75147832",88.59965497,"+"
"RBM12","chr11_102320006_102321836",88.59513679,"-"
"EIF2S1","chr22_30264464_30266765",88.59413511,"-"
"THUMPD3","chr2_70288192_70293617",88.5884581,"-"
"SYNJ1","chr7_108515574_108526028",88.58220173,"+"
"ZCCHC17","chr11_1880224_1883418",88.57710048,"-"
"YTHDC1","chr7_2379511_2380278",88.57394408,"+"
"LARP4B","chr18_13621271_13643358",88.57359667,"+"
"LARP4B","chr5_80427545_80434108",88.5616845,"+"
"RBM3","chr2_97560737_97560831",88.55992411,"-"
"RNPS1","chr1_111137586_111140037",88.55686158,"+"
"HNRNPA3","chr7_96208977_96277195",88.55068598,"+"
"ZC3H4","chr1_22636702_22638832",88.5499086,"-"
"CCAR1","chr11_76998821_77011329",88.54834918,"+"
"SAFB","chr3_69313517_69353543",88.5361164,"+"
"DUS3L","chr3_141738516_141745158",88.53300282,"-"
"LSM10","chr10_128047489_128047763",88.53271776,"+"
"HDLBP","chr19_9758764_9762081",88.53236198,"+"
"SNRPB2","chr18_12311053_12329145",88.530583,"+"
"RBM33","chr15_45592276_45597879",88.52299717,"+"
"YTHDF3","chr1_159919376_159919660",88.52260606,"+"
"ZC3H14","chr1_158329014_158329534",88.5207702,"-"
"HNRNPM","chr5_150402623_150404679",88.52030876,"-"
"YTHDC1","chr1_77967101_77967626",88.5138181,"+"
"YTHDF3","chr9_83970804_83970896",88.51112451,"-"
"ELAVL1","chr16_31362204_31410735",88.50939354,"-"
"SNRPE","chr14_102085431_102085757",88.50318934,"+"
"DAZAP1","chr3_185925626_185937824",88.50134214,"+"
"SNRPG","chr2_101294082_101295049",88.49291745,"-"
"SNRPB","chr12_62349307_62355330",88.49144451,"+"
"ZC3H11A","chr3_158804371_158807039",88.49036245,"-"
"KRR1","chr12_32486143_32564136",88.48927429,"-"
"HNRNPH2","chr15_48331479_48332267",88.48405809,"+"
"TRMT1","chr18_23466276_23473428",88.48381122,"+"
"ASCC1","chr2_70829599_70830842",88.48208423,"+"
"HNRNPF","chr6_149802416_149810615",88.476751,"+"
"RBM39","chr11_134252916_134253298",88.47615685,"+"
"LARP4B","chr1_39563741_39564422",88.47335237,"-"
"PUM1","chr16_50669148_50675769",88.47226911,"+"
"SNRPD3","chr18_13612064_13621116",88.47090177,"+"
"PRPF3","chr2_162356481_162360745",88.46418242,"+"
"LSM4","chr1_70228555_70231094",88.46052392,"-"
"LARP7","chr17_16439414_16439659",88.45924768,"+"
"RBM14","chr8_130361771_130401884",88.45079604,"-"
"EIF3B","chr13_27441077_27445087",88.44876825,"-"
"SYNCRIP","chr16_87975185_87981035",88.44829759,"+"
"PABPC3","chr10_102157074_102157185",88.44365484,"+"
"RRP7A","chr4_121677950_121681670",88.43986951,"-"
"NOL8","chr20_45416694_45419294",88.43652241,"+"
"NAA38","chr9_121075067_121088295",88.43458532,"-"
"ANKRD17","chr8_109334402_109336127",88.43401097,"+"
"CSDE1","chr19_18177264_18177710",88.4331483,"-"
"FXR1","chr5_57221396_57230845",88.4323037,"+"
"KIAA0430","chr1_53852270_53855000",88.43029334,"+"
"LARP1","chr7_102539726_102639122",88.42998655,"-"
"SNRPD1","chr10_63215617_63217206",88.42403496,"-"
"RBM28","chr14_31490103_31503372",88.42218437,"+"
"RBM25","chr17_78709732_78736691",88.4171581,"+"
"YBX1","chr22_35264096_35264647",88.41452158,"+"
"PUF60","chr6_26383915_26385014",88.41332585,"+"
"RBM19","chr11_60383288_60396561",88.41233384,"-"
"LSM7","chr2_97560860_97584943",88.41077087,"+"
"SUPT6H","chr8_55941991_55946447",88.40861966,"+"
"TRMT2A","chr1_39563741_39564422",88.40831581,"-"
"PABPC3","chr19_53539282_53569303",88.40668787,"-"
"RBM39","chr13_31151191_31152851",88.40620513,"+"
"HNRNPM","chr19_39329073_39333076",88.4054768,"-"
"RBM26","chr12_56644955_56645836",88.39783451,"-"
"PABPC1","chr3_141876394_141903619",88.38966981,"-"
"ZFP36","chr1_144955601_144960337",88.38823219,"+"
"ZC3H12D","chr11_64318386_64320864",88.37812324,"-"
"HNRNPK","chr20_36935189_36935340",88.3749781,"-"
"RBMX","chr14_91465419_91470836",88.37168915,"+"
"SNRPB2","chr2_135755691_135769768",88.37010731,"-"
"HNRNPH3","chr11_77392541_77397026",88.36505,"-"
"SRRM1","chr7_106284981_106285540",88.3643744,"+"
"ZC3HAV1","chr11_33722463_33736381",88.36250328,"-"
"FUS","chr20_62669078_62671749",88.35939662,"+"
"PUM1","chr6_30489995_30490313",88.35872001,"-"
"HNRNPA3","chr1_206585295_206586825",88.35829979,"+"
"SF3A1","chr16_50669148_50675769",88.3550943,"+"
"HNRNPR","chr6_31354522_31354632",88.35179528,"+"
"U2AF2","chr13_37047936_37048563",88.35160578,"-"
"SNRPB","chr3_9689082_9701789",88.35126867,"+"
"YTHDF3","chr19_18177292_18177710",88.3437793,"+"
"RBM18","chr2_27313074_27322447",88.34106363,"-"
"CSTF2T","chr19_14767109_14772341",88.33972569,"-"
"ZGPAT","chr19_43511566_43526514",88.33143189,"+"
"ZC3H15","chr7_87194828_87195030",88.3251836,"+"
"UHMK1","chr5_180831941_180834311",88.3229637,"+"
"PUM1","chr1_174877605_174957456",88.32156386,"+"
"NCL","chr5_149513209_149517793",88.32106992,"-"
"PAN3","chr9_129489299_129493418",88.31453101,"+"
"HNRNPH1","chr1_153638448_153642245",88.31287738,"+"
"ZC3H7A","chr15_90890484_90890981",88.3083899,"+"
"LSM3","chr17_36103981_36105224",88.30647346,"-"
"PABPC1","chr19_14391079_14397657",88.30340309,"+"
"SSB","chr3_119230244_119236852",88.29852002,"+"
"TRA2A","chr2_222887888_222908732",88.29604904,"+"
"RBM4","chr2_135605016_135621493",88.29444427,"+"
"CSDE1","chr11_57737668_57737912",88.28972262,"+"
"HNRNPH3","chr22_41602783_41603258",88.2803405,"+"
"PCBP2","chr1_243293219_243304712",88.27926912,"+"
"EIF4H","chr19_13759272_13762298",88.27482467,"+"
"MEX3C","chr1_179133374_179142932",88.27406261,"-"
"ZGPAT","chr3_134482931_134485319",88.26851623,"+"
"RBM4","chr12_68885889_68932677",88.26666012,"+"
"HELZ","chr3_101372126_101417592",88.26401391,"+"
"EIF3B","chr6_34240915_34242711",88.26353209,"+"
"LSM10","chr19_50009385_50016023",88.25523126,"+"
"LSM7","chr1_111476867_111477982",88.25368704,"-"
"SF1","chr5_180793097_180803601",88.25290493,"-"
"PABPN1","chr15_88639594_88650234",88.2484879,"-"
"SNRPN","chr1_205978928_205985539",88.24643783,"+"
"PARN","chr1_89014279_89059316",88.24168564,"-"
"GTF3A","chr9_96641886_96651389",88.23884817,"+"
"SAFB2","chr1_85258722_85258934",88.23730367,"+"
"PARP12","chr7_1010143_1127256",88.22808609,"+"
"RBM27","chr20_24964022_24969525",88.22691925,"+"
"QKI","chr13_27427192_27429869",88.2197034,"+"
"SRBD1","chr11_614037_614475",88.21854853,"-"
"ZC3H7A","chr11_112086310_112086639",88.21802767,"+"
"MKRN1","chr3_16264229_16264768",88.21757026,"+"
"RBM42","chr7_128947056_128947277",88.21515264,"-"
"CARHSP1","chr6_145955354_145964156",88.21285441,"+"
"SRRM1","chr2_160281364_160284774",88.19427059,"+"
"TIAL1","chr11_61430182_61445940",88.19265817,"+"
"HNRNPA2B1","chr14_94110797_94111624",88.19165635,"-"
"CSDC2","chr1_207785682_207793518",88.1915827,"+"
"RNPS1","chr10_26751783_26765217",88.18992308,"+"
"HNRNPH1","chr15_40853881_40854059",88.18615654,"+"
"ZNF638","chr11_124626751_124626903",88.18346269,"+"
"SUPT6H","chr11_614037_614173",88.18064577,"+"
"RBM17","chr1_172551626_172553259",88.16702356,"+"
"CPEB4","chr2_73732285_73732583",88.1628869,"-"
"SFMBT2","chr9_35618121_35618741",88.15799189,"+"
"FUBP1","chr14_75280128_75280782",88.157844,"-"
"SFMBT2","chr17_36211217_36212292",88.15383267,"+"
"HNRNPR","chr7_1010143_1127256",88.1535633,"-"
"PNO1","chr4_39458598_39458890",88.15234459,"-"
"RRP7A","chr15_74926887_74937914",88.15217703,"-"
"MKRN2","chr3_112469804_112479454",88.14974481,"+"
"GRSF1","chr5_170378973_170381050",88.13484312,"-"
"LARP7","chr14_20451452_20451973",88.12390673,"+"
"ZC3H13","chr1_151156722_151166470",88.12009453,"-"
"KRR1","chr12_112048443_112053557",88.1195769,"+"
"RNPC3","chr19_50337135_50337324",88.11044414,"+"
"SNRPF","chr9_110138539_110168398",88.10937004,"-"
"EIF3G","chr15_85577871_85578929",88.09858207,"-"
"GTF3A","chr22_17203889_17207070",88.0976285,"-"
"HNRNPA3","chr4_99863855_99865502",88.09058275,"+"
"RBMS1","chr17_64822393_64829160",88.07319488,"+"
"CPSF6","chr5_131391108_131391828",88.07196034,"+"
"RBM6","chr7_5529663_5530523",88.07179186,"+"
"RBM4","chr17_27309272_27311508",88.06591965,"+"
"ZC3H3","chr3_121844547_121857010",88.06495689,"-"
"TTC14","chr21_42897047_42908863",88.06291813,"+"
"SNRPD1","chr5_115895158_115913361",88.05909594,"+"
"ZC3H12A","chr3_172506919_172514860",88.05880983,"+"
"APTX","chr5_178149838_178153490",88.05675976,"-"
"EWSR1","chr6_32191870_32192147",88.05257675,"+"
"PPIL4","chr12_9655979_9656920",88.0430412,"-"
"RBM4B","chr6_31586939_31587199",88.03750318,"-"
"SNRPD2","chr6_30577913_30578075",88.03327628,"-"
"TRNAU1AP","chr5_36606735_36608328",88.02171001,"+"
"HTATSF1","chr10_80172869_80205342",88.01766836,"+"
"MKRN1","chr1_46309127_46309896",88.01478511,"+"
"LSM10","chr2_101991996_102009561",88.01196592,"-"
"YTHDC1","chr8_21909909_21910672",88.01062203,"-"
"RC3H1","chr13_37047936_37051487",88.00980721,"+"
"PUM2","chr11_118220494_118224940",88.00974241,"-"
"SNRPN","chr2_230215118_230219873",87.99916599,"-"
"PABPN1","chr2_230245080_230245862",87.99815064,"+"
"KRR1","chr7_36513380_36514471",87.99366756,"-"
"HNRNPR","chr11_118214886_118216913",87.98067877,"-"
"ENOX1","chr13_46372597_46387133",87.96963039,"-"
"CSDE1","chr10_71760924_71773357",87.96767094,"-"
"TRA2A","chr1_159073519_159076632",87.96649684,"+"
"CSDE1","chr17_75269469_75270113",87.96489667,"+"
"PDCD11","chr19_50418985_50422472",87.96384671,"-"
"GTF3A","chr16_66552793_66565885",87.96052222,"-"
"HNRNPH1","chr20_38447623_38448661",87.95586336,"+"
"MKRN1","chr11_78101195_78103979",87.95364762,"-"
"RBM33","chr3_141404031_141442388",87.95145513,"+"
"RBM3","chr9_83973399_83974516",87.94783361,"-"
"G3BP1","chr12_46243314_46254813",87.94671057,"-"
"YTHDF3","chr12_62325933_62349220",87.94622949,"+"
