"RBP","AS_Site","Contribution","Direction"
"NCL","chr17_36211890_36212333",199.242062143828,"-"
"MCM3AP","chr12_47206588_47210639",199.241692544483,"+"
"TLR2","chr3_58205560_58208217",199.238939900744,"+"
"SNRPD1","chr19_54106011_54106810",199.235244554766,"-"
"RBM22","chr22_20126368_20126954",199.22823079209,"+"
"SYNJ1","chr2_233768439_233772261",199.221003718458,"-"
"SNRPC","chr3_188225527_188406111",199.220240289343,"-"
"HNRNPC","chr1_247425599_247443971",199.212605164459,"-"
"MCTS1","chr1_156738764_156741011",199.211140568966,"+"
"HNRNPH3","chr10_44982663_44984812",199.195740420885,"+"
"RBM12","chr11_73718890_73720845",199.183818631979,"+"
"SSB","chr2_97558871_97560831",199.183812812227,"-"
"DKC1","chr2_191682017_191682491",199.171412938655,"+"
"CIRBP","chr6_30492583_30493659",199.161826474563,"-"
"ZC3H12A","chr21_25729801_25734332",199.157242912001,"-"
"ELAVL1","chr20_32073361_32073715",199.156855992164,"-"
"RBM15B","chr4_38117935_38118032",199.146923018375,"+"
"CSDE1","chr2_160285044_160286977",199.145442321376,"+"
"RBM27","chr1_247433936_247434062",199.141859118673,"+"
"SRRM2","chr22_20053551_20055942",199.136093528265,"+"
"POLR2G","chr1_26280932_26281057",199.135722418017,"+"
"EIF4H","chr5_39124278_39126004",199.121017360495,"-"
"HNRNPA1","chr22_20052584_20053436",199.118832974927,"+"
"TAF15","chr21_33575893_33576364",199.115840493055,"-"
"PARN","chr11_60183331_60183721",199.113504458229,"+"
"SFMBT2","chr6_32579104_32580243",199.112757278636,"-"
"FUS","chr3_146517167_146525604",199.107713516803,"+"
"PUM1","chr12_10117523_10118461",199.105022986792,"+"
"EIF3B","chr3_134486052_134495295",199.097611363842,"+"
"QKI","chr19_35631405_35633097",199.097576212795,"+"
"NSUN6","chr12_10160462_10160785",199.092699896297,"+"
"LARP7","chr12_118266759_118358918",199.085272719924,"+"
"LARP7","chr1_6082274_6084491",199.072477898031,"+"
"PAN3","chr5_178222545_178222851",199.068746595669,"+"
"PABPC1","chr12_101726497_101728900",199.055328142759,"+"
"RC3H1","chr5_178215430_178222354",199.053414676722,"-"
"SLTM","chr12_25061653_25062819",199.050747146493,"+"
"RBM17","chr7_48103411_48103781",199.044300711201,"+"
"SSB","chr2_95929144_95929238",199.043534959974,"+"
"SNRPD3","chr6_32662248_32761659",199.035490252075,"-"
"SAFB2","chr1_161510074_161513894",199.024667194194,"+"
"ZC3H15","chr5_146462096_146463550",199.005346766534,"+"
"RALY","chr11_66055315_66055534",199.001910941898,"+"
"SFPQ","chr7_103341954_103344558",198.999371369869,"+"
"HNRNPH3","chr9_87729735_87731007",198.994261736117,"+"
"YBX1","chr2_74135658_74145188",198.973843001761,"+"
"POLR2G","chr6_71293379_71293532",198.968033367568,"-"
"RBMS1","chr1_158292874_158293454",198.963161760134,"-"
"LARP7","chr1_11748589_11750076",198.955238924131,"-"
"ZNF638","chr17_16151616_16151945",198.9551650122,"+"
"YTHDF2","chr1_40403746_40406735",198.949624658942,"-"
"NONO","chr1_155853806_155857158",198.943096670814,"+"
"RBM25","chr16_3065494_3065783",198.937404103492,"+"
"HNRNPH3","chr21_44330916_44331842",198.935076389849,"+"
"RBM4","chr10_44982663_44984812",198.933599456422,"-"
"PTBP1","chr1_150276632_150279642",198.930033027427,"+"
"SRRM2","chr6_32949787_32950518",198.925505222771,"-"
"ZGPAT","chr11_71999019_71999926",198.924011920197,"-"
"POLR2G","chr22_23791894_23793558",198.91335411186,"+"
"DAZAP1","chr2_215372015_215373321",198.912551991746,"-"
"SF1","chr1_243304777_243305011",198.909762396762,"+"
"YTHDC1","chr16_10901558_10902657",198.900267020582,"+"
"SAFB2","chr2_32471151_32473111",198.898240214321,"+"
"TLR2","chr1_26280932_26281057",198.884102488604,"+"
"GTF3A","chr12_9648328_9653682",198.881974603707,"+"
"HNRNPF","chr19_5648043_5649925",198.871764774173,"+"
"PARP12","chr6_31639226_31640198",198.862398920883,"-"
"NCL","chr1_22643714_22647226",198.860191638653,"-"
"RBM5","chr11_85976682_85978069",198.841972233074,"+"
"EIF3G","chr17_64467645_64473404",198.841431247409,"+"
"SNRPG","chr11_47565986_47569699",198.840680174533,"+"
"ZC3H11A","chr11_64241132_64242383",198.835648615649,"+"
"LSM1","chr11_73716362_73718612",198.825788610773,"-"
"HDLBP","chr2_159448403_159478574",198.819349884299,"+"
"ZC3H15","chr12_7481256_7482965",198.809440585874,"-"
"HNRNPA1","chr3_14946154_14947113",198.809186687629,"+"
"RBMX","chr12_8536205_8539216",198.804833729712,"-"
"SRRM2","chr11_116830637_116830772",198.800685295778,"+"
"ZCRB1","chr19_3452666_3456549",198.788964647259,"-"
"SUPT6H","chr21_33575893_33576364",198.786040065127,"+"
"TRA2A","chr20_2465819_2467191",198.76776871404,"+"
"SRRM2","chr19_48966410_48966582",198.762652616921,"-"
"LARP7","chr2_238016633_238025341",198.759569617612,"-"
"ZMAT5","chr1_22086866_22089942",198.737460398086,"-"
"PCBP1","chr1_111120693_111126226",198.731841550772,"+"
"HNRNPH2","chr17_58351508_58352064",198.73075287009,"+"
"EIF4B","chr11_65536750_65537036",198.710006700484,"+"
"RBM47","chr6_79003858_79015081",198.705821824042,"+"
"PNPT1","chr6_3263759_3267590",198.703772421347,"+"
"THUMPD3","chr9_7798637_7799448",198.699321554753,"-"
"HNRNPA1L2","chr1_161510074_161513894",198.694451943842,"-"
"ZCRB1","chr9_93110721_93111878",198.689715149028,"+"
"LENG9","chr1_153930857_153931022",198.679085021208,"+"
"PAN3","chr20_58889353_58895611",198.674380024163,"+"
"SNRPB2","chr10_29686651_29736684",198.672572447275,"+"
"NAA38","chr3_143021382_143021472",198.672149729389,"+"
"FUBP1","chr12_57715970_57716088",198.671714279202,"+"
"MBNL1","chr9_68972641_68975663",198.660681989869,"-"
"MBNL1","chr4_112647549_112647650",198.656703999571,"+"
"LSM10","chr22_40594735_40636477",198.65277123182,"+"
"ANKHD1","chr1_32627544_32633644",198.651729526463,"+"
"TRMT1","chr17_15993778_15999505",198.64958372325,"+"
"SF3B4","chr4_87980126_87980392",198.648650766597,"-"
"UHMK1","chr6_78990985_78997413",198.647002757609,"+"
"ZC3HAV1","chr17_7013516_7013665",198.640813605259,"+"
"PARN","chr11_82879837_82900234",198.63630376308,"-"
"HNRNPA1","chr15_43194137_43194414",198.634361615479,"+"
"YBX1","chr19_35907580_35908170",198.632705038463,"-"
"PABPC4","chr2_215372015_215373321",198.62487124232,"+"
"LSM7","chr20_32073361_32073718",198.624027182434,"-"
"SF1","chr13_27427192_27429171",198.621957252116,"+"
"ZFP36L2","chr9_35610300_35610601",198.620187955112,"-"
"SNRPA","chr12_4607387_4610154",198.607660851913,"+"
"RBMX","chr12_10125448_10127746",198.603896659428,"-"
"LARP4","chr7_48103411_48106872",198.602947281971,"+"
"RBM12","chr19_58554236_58554864",198.602817036317,"-"
"HNRNPM","chr14_92711955_92713822",198.601835541543,"-"
"TLR2","chr21_41403343_41406743",198.599368400892,"+"
"EIF3B","chr3_66221127_66243202",198.598820181529,"+"
"SNRPG","chr9_7798637_7799448",198.597567333265,"+"
"CNOT4","chr21_46635763_46636438",198.592319241806,"-"
"ZNF638","chr2_241166441_241169780",198.581465972145,"-"
"ZC3HAV1","chr4_53414722_53425871",198.578429778744,"+"
"LARP4","chr9_121075067_121080305",198.573304230165,"-"
"LARP1","chr14_91465419_91470836",198.567475991454,"+"
"NUPL2","chr4_9985793_10018974",198.562486137186,"-"
"HNRNPF","chr22_17203773_17207070",198.557034713245,"+"
"YTHDC1","chr12_122508447_122511108",198.547618134188,"+"
"MBNL1","chr7_36514707_36522038",198.540454803875,"+"
"ZFP36L2","chr15_99671454_99674392",198.536652059277,"+"
"PPP1R10","chr1_153390571_153391040",198.536181756616,"-"
"LENG9","chr6_29888639_29934184",198.531943331866,"-"
"HELZ","chr6_32553966_32555482",198.53118217763,"+"
"YBX1","chr12_7499188_7503644",198.528298791457,"+"
"SNRPB","chr1_155136951_155137560",198.524350132419,"+"
"MBNL1","chr1_1716478_1719357",198.521032339791,"+"
"LARP1","chr19_44914489_44914871",198.509822405832,"+"
"ZC3H7A","chr5_150402625_150448078",198.508853879226,"-"
"DNAJC17","chr1_147190249_147208851",198.503131178307,"-"
"RBM8A","chr1_228147544_228147620",198.500152955439,"-"
"TRA2B","chr17_64822393_64829160",198.494969491071,"+"
"UHMK1","chr19_34209051_34215595",198.482189554266,"+"
"POLDIP3","chr6_37022370_37025791",198.464581610686,"+"
"ZRANB2","chr19_14765804_14772341",198.463127402475,"+"
"ZC3H15","chr15_63532707_63533802",198.463091906175,"+"
"ACIN1","chr1_151166203_151166470",198.462988066806,"+"
"GTF3A","chr10_43396590_43397184",198.444837621478,"-"
"YBX1","chr1_154966080_154966161",198.43513801403,"+"
"RBM17","chr12_46243314_46268864",198.432599426665,"+"
"ZFP36L2","chr14_91145313_91157638",198.431015732595,"+"
"NONO","chr12_53462567_53465931",198.427468898791,"-"
"RBM25","chr1_39026398_39028722",198.423725592663,"+"
"KRR1","chr2_201136107_201136197",198.411409218572,"-"
"EIF4B","chr2_32039492_32039592",198.410316000236,"+"
"RNPC3","chr8_70598011_70600018",198.391747701546,"+"
"UNKL","chr14_35046628_35050032",198.390947587654,"-"
"PUM1","chr6_122806357_122809090",198.390594743066,"+"
"KHDRBS1","chr13_42917624_42926335",198.369573532882,"+"
"FUBP1","chr17_36578192_36579244",198.366670752746,"-"
"RBMX","chr5_39202987_39212677",198.361471645196,"+"
"RBM39","chr19_43649143_43655438",198.359985632456,"-"
"SLBP","chr11_75271724_75272894",198.357528519379,"+"
"FUS","chr14_94114880_94115780",198.356371576064,"+"
"UNKL","chr1_11748610_11750076",198.353624838757,"+"
"ZC3HAV1","chr17_49706309_49706964",198.349458505575,"+"
"PAN3","chr12_68869495_68871783",198.341622636019,"+"
"ZC3HAV1","chr2_227815568_227816306",198.341012190226,"+"
"RBM3","chr4_48831249_48832619",198.33758815133,"+"
"SFPQ","chr19_46838799_46845992",198.334698993261,"-"
"SNRNP70","chr20_35659014_35664759",198.334412108537,"-"
"SNRPG","chr7_99768502_99769767",198.316259243828,"+"
"ZC3H15","chr7_5741815_5752845",198.312723502674,"+"
"HNRNPC","chr5_132866691_132866868",198.308221025996,"-"
"ACIN1","chr2_156330188_156332479",198.307972635055,"+"
"TLR2","chr17_35983888_35984337",198.306365008096,"+"
"FUS","chr3_158110223_158122102",198.284349033757,"+"
"RBM19","chr7_87181341_87182055",198.284122516176,"+"
"RALY","chr2_38745187_38746693",198.282769071689,"+"
"SF3A1","chr19_35897103_35897650",198.280933543531,"-"
"NUPL2","chr5_146462096_146463550",198.27930978276,"-"
"PARP14","chr2_65048212_65051278",198.275470587975,"+"
"SRRM2","chr12_32486143_32564136",198.269997029334,"+"
"LSM4","chr5_119456368_119473907",198.259150778291,"+"
"ASCC1","chr7_150803832_150804826",198.250530836919,"+"
"HNRNPA3","chr16_31182664_31183860",198.249486205125,"-"
"HNRNPA2B1","chr5_58493838_58494246",198.248880922656,"+"
"HNRNPF","chr19_51416776_51417081",198.248852351443,"-"
"CCAR1","chr7_22813185_22822676",198.248128648832,"+"
"TLR2","chr15_60396427_60397942",198.245121661055,"+"
"RNF113A","chr1_108692867_108693589",198.244005932724,"+"
"SUPT6H","chr15_49137458_49139527",198.232601430434,"+"
"ZFP36L2","chr4_75914985_75918760",198.228164240825,"+"
"KIAA0430","chr2_227813987_227815453",198.226536620293,"+"
"CSDE1","chr11_35211449_35214851",198.225323904763,"+"
"HNRNPC","chr6_37022370_37024772",198.224888733279,"+"
"ANKHD1","chr12_51241116_51246060",198.223220821409,"+"
"GTF3A","chr1_19374455_19378539",198.223047440545,"-"
"UNKL","chr5_150406321_150407151",198.218258868088,"+"
"SNRPG","chr14_20990598_20992091",198.214361378875,"+"
"HNRNPAB","chr14_22950410_22952327",198.197588797619,"+"
"MKRN1","chr15_42451954_42466052",198.191936856114,"+"
"SNRPE","chr12_6814463_6814758",198.188025302817,"-"
"ZFP36L2","chr1_243225321_243255046",198.186284378517,"+"
"PCBP1","chr19_55388048_55391553",198.185692149232,"-"
"PPIL4","chr1_161581549_161588421",198.182615096418,"-"
"YTHDF2","chr2_224931668_224946846",198.178314236777,"-"
"PTBP1","chr17_74695859_74698368",198.176707049182,"+"
"POLR2G","chr5_178222545_178222851",198.16799939022,"+"
"RBM3","chr7_67306083_67308934",198.153827554187,"+"
"RBM5","chr19_18900449_18904770",198.144402133627,"+"
"YTHDC1","chr5_96726859_96727488",198.138413219927,"+"
"SNRPG","chr2_189782602_189783013",198.137136417764,"+"
"RBM47","chr12_118261673_118266654",198.135808227181,"+"
"RBM26","chr11_57742227_57742862",198.134978192138,"+"
"HNRNPL","chr17_1551028_1551081",198.132903172413,"+"
"RBM47","chr15_33088974_33153047",198.129710608174,"+"
"RBM18","chr2_230462518_230466300",198.128898540798,"-"
"TRA2B","chr1_154169383_154170399",198.11989791762,"-"
"ZRANB2","chr1_36475673_36479432",198.115868531221,"+"
"SAFB","chr14_92093318_92096092",198.115804833521,"+"
"KRR1","chr12_7488087_7496812",198.11138800499,"-"
"PSPC1","chr7_12687043_12688168",198.109748128162,"+"
"SNRPA","chr10_79806122_79808758",198.104727245452,"+"
"SRRM2","chr2_237692521_237748363",198.104357580072,"+"
"HNRNPAB","chr11_60383288_60393786",198.101220418273,"+"
"SLTM","chr12_8129362_8135584",198.098795491052,"+"
"DHX8","chr1_110891471_110899123",198.084761797602,"+"
"MKRN1","chr4_9996941_10018974",198.079047968342,"+"
"RBM23","chr12_113394016_113398514",198.070871241071,"+"
"EIF2S1","chr11_308438_314921",198.068334968588,"+"
"SAFB2","chr7_66554837_66560578",198.067646958723,"+"
"NCL","chr5_180793097_180803601",198.066055714885,"+"
"HNRNPC","chr1_1655484_1722707",198.056788089008,"-"
"NONO","chr19_54222130_54242025",198.046623157327,"-"
"ZC3HAV1","chr12_9969270_9971576",198.04390030858,"+"
"CIRBP","chr13_102766580_102767272",198.039102296528,"+"
"FUBP1","chr4_1212426_1212912",198.036744579924,"+"
"ZNF638","chr1_30741716_30757658",198.02402957552,"-"
"SUPT6H","chr11_308438_309017",198.02237979097,"-"
"HNRNPC","chr12_113221626_113226727",198.013508036441,"+"
"LENG9","chr6_31269525_31355316",198.011128596324,"-"
"KRR1","chr2_71331875_71355718",198.007359921711,"+"
"SYNJ1","chr11_118786518_118791097",197.995937231546,"-"
"YBX1","chr6_31354296_31354478",197.993046547085,"+"
"RBM39","chr4_108620712_108621950",197.979047706766,"+"
"RBM4","chr6_143678209_143712015",197.966072734952,"+"
"YTHDC2","chr4_75917773_75919908",197.964973090154,"+"
"SFPQ","chr1_20886371_20893516",197.964179283292,"+"
"MCM3AP","chr3_40457363_40457889",197.963741933527,"+"
"HNRNPA1","chr8_73978861_73981154",197.961989245245,"+"
"RNPC3","chr3_9689082_9701789",197.960426115221,"-"
"G3BP2","chr16_21625115_21655226",197.953396128979,"+"
"HNRNPC","chr1_149783190_149784002",197.950938398165,"+"
"KRR1","chr16_208188_220648",197.94339868715,"+"
"EIF3B","chr12_79798584_79806165",197.934209656373,"+"
"SNRPD3","chr10_13288541_13291830",197.932634339592,"+"
"ZC3H13","chr11_118212561_118224940",197.93048251623,"+"
"PCBP1","chr1_159833369_159835183",197.925706589875,"+"
"LSM5","chr17_59112345_59131280",197.922515416914,"-"
"YTHDC2","chr17_7108888_7114173",197.919587635445,"+"
"NONO","chr6_3263759_3264208",197.911331432902,"+"
"LARP7","chr13_114282943_114286301",197.910282611538,"+"
"HDLBP","chr12_122981299_122981594",197.906860393533,"+"
"SNRPB","chr1_151055993_151059478",197.904210547448,"+"
"PPP1R10","chr7_99667065_99672579",197.896614367557,"+"
"NONO","chr12_56644955_56645836",197.893613550235,"-"
"SAFB","chr18_12817365_12819213",197.887423886876,"+"
"HNRNPC","chr12_120197462_120198853",197.865418431228,"-"
"ANKRD17","chr17_76735875_76736153",197.858086508604,"+"
"HNRNPAB","chr1_110892533_110899123",197.856347223356,"+"
"RBM8A","chr16_85779867_85781210",197.854145020225,"-"
"NUPL2","chr1_182818859_182825780",197.849523814088,"-"
"SF1","chr2_187503770_187513615",197.845171393503,"-"
"ELAVL1","chr5_140497278_140504820",197.840790643276,"+"
"YBX1","chr9_86317276_86319583",197.815288244429,"+"
"ZFP36L2","chr12_113394016_113398514",197.810610024872,"+"
"PPIL4","chr6_41276230_41282394",197.806112078933,"-"
"RRP7A","chr19_48325610_48327520",197.794182636122,"+"
"PARP14","chr9_7798637_7799448",197.791462889132,"+"
"RBM6","chr3_187734907_187745409",197.781884360418,"+"
"ZCRB1","chr7_99760981_99762040",197.780610940235,"+"
"QKI","chr8_101201743_101202332",197.774994252942,"-"
"HNRNPD","chr10_118336423_118342269",197.773193116622,"+"
"GTF3A","chr12_22644022_22659013",197.769985500916,"+"
"LARP7","chr6_33080935_33085039",197.767990299917,"-"
"PCBP1","chr2_26774323_26775043",197.755078393648,"+"
"LSM5","chr1_45551155_45561788",197.74950907591,"-"
"ACIN1","chr5_139476454_139478269",197.748493676569,"-"
"PPARGC1B","chr4_9985793_10018974",197.741530776796,"-"
"HTATSF1","chr19_42091940_42092068",197.735712019513,"+"
"G3BP1","chr14_91114283_91157638",197.729919677073,"+"
"NCL","chr6_32949375_32949610",197.712698467228,"-"
"GRSF1","chr12_68871956_68932677",197.710971712825,"-"
"SNRPD1","chr12_10118590_10125296",197.710342039402,"+"
"CCAR1","chr17_36089297_36182523",197.707641227394,"-"
"SLTM","chr14_20688874_20693546",197.706127517892,"+"
"HNRNPA1","chr9_121281562_121301962",197.697148230988,"+"
"HNRNPA3","chr8_99892047_99893638",197.695630783712,"-"
"KHDRBS1","chr5_178618778_178623255",197.682826548709,"+"
"SF1","chr17_19671956_19675495",197.676394002068,"+"
"RBM3","chr6_2896190_2897925",197.672555075213,"-"
"SPEN","chr17_1770050_1771028",197.667704290307,"+"
"SAMD4B","chr7_99409004_99410033",197.659637758124,"+"
"TRA2A","chr1_39563922_39564470",197.656548251664,"+"
"HNRNPA2B1","chr8_11853479_11861360",197.646522603677,"-"
"RBM5","chr4_153684360_153702891",197.645940403198,"-"
"RBM33","chr3_190514219_190564288",197.645793769601,"+"
"HNRNPA1","chr1_160748514_160749820",197.644919443556,"+"
"SLTM","chr4_86936481_86948497",197.642211876847,"+"
"ZC3H14","chr6_143096069_143136834",197.636215767432,"-"
"RNPC3","chr13_32764594_32770120",197.631311888552,"+"
"PNPT1","chr6_136269303_136269436",197.630901660643,"+"
"RBM12","chr5_179614959_179616125",197.630445607076,"+"
"RBM3","chr5_135360607_135369405",197.623647651642,"-"
"NONO","chr16_24567505_24567791",197.621867741662,"+"
"YTHDC1","chr10_90895483_90895879",197.618174518911,"+"
"RBM39","chr15_76767088_76771741",197.611186813133,"+"
"ZC3HAV1","chr10_16782084_16817314",197.610528224634,"-"
"HNRNPC","chr6_26368050_26368564",197.607688726902,"+"
"RBM27","chr1_182385887_182386361",197.593215672712,"-"
"EIF4B","chr18_59900235_59902646",197.585371540164,"+"
"FMR1","chr21_29036374_29037275",197.582455777908,"+"
"SNRPD1","chr6_166929791_166938894",197.580643378162,"-"
"PABPC4","chr11_75892393_75911953",197.578071336948,"-"
"NONO","chr3_28241812_28316332",197.569274385277,"+"
"ZRANB2","chr6_29944616_29945062",197.568836892255,"-"
"PCBP1","chr4_53391498_53399729",197.568054598332,"+"
"G3BP1","chr5_119456368_119473907",197.564876158375,"+"
"TRMT1","chr18_46015937_46024608",197.56437336321,"+"
"SYNJ1","chr14_92015861_92017147",197.55348359309,"+"
"GTF3A","chr2_108469084_108469299",197.552568420272,"+"
"ZFR","chr12_120496216_120496401",197.54927857941,"-"
"HNRNPC","chr5_91376768_91378693",197.546974980368,"-"
"HNRNPA3","chr8_56214667_56216432",197.53169937284,"+"
"RRP7A","chr14_92732815_92741061",197.529915237086,"-"
"TRMT1","chr17_5221350_5223353",197.522943129476,"+"
"PARP14","chr13_19970071_19993062",197.520295368284,"+"
"HNRNPK","chr7_44058280_44058428",197.519332192068,"+"
"ZC3H4","chr17_7012761_7013318",197.514199300787,"-"
"EWSR1","chr15_85583076_85585701",197.512829710269,"+"
"YBX1","chr11_82879837_82900234",197.510185243915,"+"
"HNRNPAB","chr5_176881750_176881943",197.508287057018,"+"
"SNRPN","chr12_56763414_56781973",197.507335862256,"-"
"SNRPG","chr19_54666749_54667637",197.496597187872,"+"
"LARP4B","chr8_17939861_17940041",197.49501317328,"+"
"LSM7","chr1_39026402_39028722",197.490419818125,"-"
"RBM12","chr3_38125881_38126509",197.490041480814,"-"
"ZFP36L2","chr11_57742227_57742862",197.485780009729,"-"
"RBM6","chr2_97187226_97191108",197.482700008954,"-"
"RBM39","chr1_207104430_207113000",197.479851058583,"+"
"DNAJC17","chr21_31659841_31666448",197.474898187528,"-"
"HELZ","chr19_10679927_10681018",197.472871485418,"-"
"NIP7","chr8_89981523_89981952",197.470874828376,"+"
"NCL","chr5_134738792_134741062",197.467108740879,"+"
"HNRNPK","chr7_33026915_33062567",197.466062743677,"+"
"HNRNPA2B1","chr1_172551626_172553259",197.462318903748,"+"
"PABPC1","chr10_98435772_98443123",197.45873512017,"+"
"MBNL1","chr4_15681901_15686235",197.457589118573,"+"
"PNO1","chr3_48694240_48695089",197.451476401477,"+"
"EIF4B","chr1_156738764_156741011",197.440881917775,"+"
"LENG9","chr17_75704814_75706007",197.43797275894,"+"
"CNOT4","chr21_25729801_25734988",197.437901347916,"+"
"SNRPE","chr8_66445414_66447263",197.432157674297,"+"
"MKRN1","chr14_55129300_55138044",197.430089538537,"+"
"ACIN1","chr12_94411847_94412317",197.417255570683,"+"
"FUBP1","chr2_169824640_169824867",197.411213503864,"+"
"UNKL","chr10_110130486_110133325",197.407721329011,"+"
"ZC3H13","chr7_5739625_5740972",197.40536503981,"+"
"U2AF1L4","chr6_31269525_31355106",197.401922264915,"+"
"SRRM2","chr12_6492972_6493458",197.39455637283,"+"
"RBM3","chr14_52721190_52723964",197.392924596489,"+"
"ZRANB2","chr7_74190306_74194740",197.384364174499,"+"
"SAMD14","chr3_48924839_48927461",197.382643071037,"-"
"IREB2","chr2_131140275_131144407",197.379551584484,"+"
"HNRNPR","chr16_66552793_66563121",197.370061740531,"-"
"MCM3AP","chr18_55229076_55232508",197.359885488073,"-"
"POLR2G","chr2_38745187_38746693",197.357678880125,"-"
"ZC3H12D","chr8_11861479_11868000",197.357191061651,"-"
"YTHDC1","chr7_30498938_30500535",197.355511118745,"+"
"SFPQ","chr15_60386086_60397257",197.351513450597,"-"
"RBM39","chr17_81108509_81110913",197.348081248819,"+"
"PCBP1","chr3_48295235_48296118",197.34561381021,"+"
"SRRM2","chr17_74477530_74484000",197.339169370663,"-"
"RRP7A","chr15_42559408_42560781",197.33913471427,"+"
"HNRNPH3","chr14_69658713_69670315",197.338106724007,"+"
"ZRSR2","chr3_187725629_187728359",197.336859094733,"+"
"ZNF638","chr7_74885146_74887682",197.322105563443,"+"
"ZFP36L2","chr10_11266677_11270665",197.321641386095,"-"
"HNRNPAB","chr17_30163162_30172541",197.311602770915,"+"
"KRR1","chr14_49833467_49834362",197.309482341961,"+"
"LSM3","chr2_86510479_86529217",197.308045903068,"+"
"RBM12","chr17_28649276_28651485",197.303739261337,"+"
"RBM7","chr19_43649143_43656478",197.298447690325,"-"
"ANKHD1","chr3_70977722_70977827",197.297124746747,"+"
"FUBP1","chr12_76047718_76048420",197.290433357264,"+"
"TRA2A","chr3_48440458_48440544",197.277864696199,"-"
"HNRNPM","chr19_42091591_42092068",197.277355660952,"+"
"CIRBP","chr1_78649905_78650185",197.271560073138,"-"
"PSPC1","chr1_45591270_45602254",197.269261717721,"-"
"YBX1","chr7_5229705_5230834",197.268710128386,"+"
"PPP1R10","chr8_17939861_17947185",197.259370200546,"+"
"PUM1","chr6_138926481_138929976",197.258288396104,"+"
"RNPS1","chr14_20990598_20992091",197.257022838622,"+"
"DHX8","chr15_34227846_34229752",197.256566468898,"-"
"TLR2","chr6_145955354_145964156",197.255171665381,"+"
"LENG9","chr3_183840640_183842297",197.250866285205,"+"
"MKRN2","chr17_1714014_1714370",197.24136672399,"+"
"RBM17","chr11_72822961_72824059",197.237262324814,"+"
"SPEN","chr2_218383070_218384242",197.236522405489,"-"
"HNRNPA1L2","chr12_56644955_56645836",197.232701210223,"-"
"PCBP2","chr2_197490664_197493323",197.232256272451,"-"
"SSB","chr19_54222130_54242025",197.230626961345,"-"
"FXR1","chr1_173914919_173917218",197.221644282814,"+"
"KIAA0430","chr17_60085203_60085931",197.203587041198,"+"
"SLTM","chr12_25062900_25063719",197.202482189178,"+"
"ZC3H4","chr10_89247649_89251736",197.197803507651,"+"
"ZFP36L2","chr15_64969066_64969254",197.196817510093,"+"
"RBM3","chr4_78649709_78680760",197.191068271102,"+"
"SRRM1","chr3_38131638_38131925",197.185669332605,"+"
"CSDE1","chr20_58898985_58903530",197.185552939105,"-"
"LSM3","chr3_167720273_167734805",197.183573712945,"+"
"SRRM1","chr19_19194133_19196962",197.164685779585,"+"
"RBM34","chr12_96003064_96006313",197.161685156049,"+"
"LSM3","chr1_151266121_151266307",197.154633963911,"+"
"CPEB3","chr5_134199204_134200984",197.154273949345,"+"
"TIAL1","chr15_32537006_32575916",197.152537779255,"+"
"RC3H1","chr20_47212725_47220257",197.150582404832,"+"
"TROVE2","chr7_99705595_99707811",197.149118986652,"+"
"ZFP36L2","chr13_110642521_110644384",197.141640460495,"+"
"RC3H1","chr2_201118901_201129728",197.141457741678,"+"
"PTBP1","chr2_136115912_136116475",197.13883545289,"-"
"SART3","chr1_22052742_22078428",197.133621323894,"+"
"ASCC1","chr2_218383102_218384318",197.128818977092,"+"
"GTF3A","chr2_227325427_227332418",197.12702987018,"-"
"SPEN","chr17_7559702_7560048",197.124591124569,"+"
"LSM5","chr3_157148589_157149484",197.11758335645,"+"
"NCL","chr10_89247649_89251706",197.113651376417,"+"
"RBM17","chr17_18333288_18340042",197.110903738055,"+"
"PSPC1","chr9_93107816_93110567",197.104826600802,"+"
"LARP4B","chr13_108302893_108303252",197.103515496903,"+"
"PAN3","chr11_77392538_77411773",197.099874983654,"+"
"SNRPN","chr19_3456635_3462751",197.096757863512,"+"
"HNRNPR","chr6_18399699_18439683",197.090151963415,"+"
"LARP4","chr7_105203785_105268805",197.089576087281,"+"
"LARP4B","chr8_73959818_73972244",197.086756096904,"-"
"PTBP2","chr2_55328435_55332565",197.071060896556,"+"
"HNRNPH3","chr9_137111754_137111940",197.070965768119,"-"
"MCM3AP","chr9_40992775_40994632",197.061971518992,"+"
"ZC3H18","chr6_41067437_41068840",197.059081363804,"+"
"ZC3H15","chr8_144098994_144099276",197.057752949861,"+"
"DND1","chr6_135492291_135497187",197.057739238065,"-"
"NCL","chr10_28533620_28533997",197.045182529462,"+"
"HNRNPH3","chr15_44633772_44711516",197.044212386339,"-"
"LSM10","chr17_76735158_76736153",197.038644157995,"-"
"SFPQ","chr19_14391079_14396341",197.025705521307,"+"
"RBM4B","chr20_24964022_24969525",197.025399632222,"-"
"HNRNPA1","chr7_77362660_77374069",197.020882701767,"+"
"PARP14","chr11_502181_507112",197.014704641273,"+"
"SNRPD3","chr19_54666436_54666693",197.014699421934,"-"
"RBM33","chr22_22304114_22306789",197.012698358186,"+"
"EIF2S1","chr17_27642348_27643524",196.995819459861,"+"
"ZFP36L2","chr22_20053551_20055942",196.991804362481,"+"
"MCTS1","chr2_73927052_73958145",196.989705448687,"-"
"MBNL1","chr10_71760924_71773357",196.989147260952,"-"
"SRRM1","chr17_18333288_18340042",196.987805858591,"+"
