RBP,AS_Site,Contribution,Direction
RBM39,chr3_141913836_141915969,95.63143327,+
SNRPD3,chr6_112081207_112086555,95.62804917,+
ZCCHC17,chr7_73693669_73697604,95.61824407,-
ESRP1,chr12_101617243_101629433,95.61711263,+
SLTM,chr1_70230618_70231094,95.61579329,+
SPEN,chr17_75168401_75181056,95.6086586,-
TOE1,chr6_4999904_5002100,95.6069397,-
STARD13,chr2_111480061_111494884,95.60312302,+
LSM4,chr9_92319356_92319942,95.59821166,+
PSPC1,chr7_87896510_87897296,95.595401,-
SPEN,chr3_4980408_4981391,95.594874,+
AKAP1,chr9_35660647_35660770,95.5945157,+
SNRPC,chr8_54051188_54055059,95.59382657,-
NONO,chr10_30337031_30340225,95.59297451,+
SSB,chr19_14563702_14563834,95.59066201,-
SNRPD1,chr17_82250179_82251378,95.58904516,+
SNRNP35,chr19_35500419_35500532,95.57427935,+
LSM7,chr7_2242975_2244562,95.57185083,+
ANKS1A,chr3_20171232_20176600,95.56612618,+
PPRC1,chr1_87331814_87332012,95.56481239,+
PCBP2,chr8_132804032_132804611,95.55043242,+
HNRNPA1L2,chr9_41172749_41174292,95.5453717,-
WDSUB1,chr11_34890552_34916227,95.54469293,-
TRMT1,chr4_76124756_76148307,95.54449615,+
PCBP1,chr15_90089687_90090478,95.53942014,-
DHX57,chr1_193016395_193020306,95.53917873,+
NAA38,chr11_93734660_93737063,95.53636693,-
LSM3,chr4_165327946_165333339,95.52829404,-
HNRNPA3,chr11_62856381_62881018,95.52691826,-
THUMPD3,chr2_10775071_10778571,95.50294074,+
ELAVL2,chr17_17271008_17281131,95.49434522,-
CPSF6,chr15_29701689_29704200,95.49268769,+
ZFP36,chr17_7308113_7309614,95.48991143,+
CARHSP1,chr8_48049978_48060681,95.48884497,+
PPIL4,chr5_88410194_88436272,95.48573338,+
ZFP36L1,chr8_58434504_58445906,95.48335121,+
ANKRD17,chr2_3575350_3575600,95.47708268,-
TIA1,chr17_59697978_59707379,95.47639753,-
IGF2BP2,chr4_82898062_82899712,95.47631913,-
EIF3G,chr1_1704146_1704222,95.46302132,+
PCBP2,chr14_58291707_58293065,95.46007883,-
DHX8,chr9_65731867_65733509,95.45051924,-
LSM4,chr10_7807010_7807658,95.44872008,+
HNRNPD,chr10_95633049_95633496,95.44588087,+
RBM22,chr16_70316104_70324584,95.44584407,-
SYNCRIP,chr3_15585342_15589539,95.44508024,+
PABPC3,chr19_36573555_36574820,95.44258498,+
QKI,chr19_36226073_36228747,95.43313559,-
RNPC3,chr16_50025340_50026395,95.42950822,+
PPIE,chr16_88810556_88811549,95.42893969,+
SNRPD2,chr8_142727700_142735325,95.42783072,-
RBM18,chr19_45164970_45178134,95.42719201,+
EIF4H,chr13_46045516_46052403,95.4255438,+
RBM17,chr3_37173194_37174538,95.41702507,+
RBM4B,chr16_87708072_87708349,95.40719117,+
MATR3,chr19_27771989_27792999,95.40196372,+
LSM5,chr4_121670012_121671546,95.39768726,+
ZCRB1,chr1_151762500_151763326,95.39008621,-
DKC1,chr12_51269316_51269536,95.37679389,+
MATR3,chr11_86268561_86270082,95.36383098,+
U2AF2,chr19_55388048_55388246,95.36332308,-
FMR1,chr3_9677387_9683177,95.36193948,-
TOE1,chr2_95935644_95938986,95.35464171,-
MEX3A,chr7_22976305_22977340,95.35455799,+
PABPN1,chr11_86264263_86276979,95.35275775,+
CPSF4,chr12_124912890_124913118,95.3373286,+
ZNF74,chr3_167720273_167734431,95.33683197,+
ANKS6,chr16_670175_670265,95.33545821,+
THUMPD3,chr12_110492122_110496011,95.32979992,-
LSM3,chr2_135605016_135616667,95.32566099,-
L3MBTL3,chr7_74041251_74043117,95.32335237,+
U2AF2,chr2_227329783_227330625,95.32225313,-
SNRNP35,chr17_28716058_28717212,95.32216032,+
RBM23,chr19_852578_852875,95.30183912,-
HNRNPA1L2,chr13_30618056_30621763,95.29557111,-
RBM42,chr13_113539507_113548302,95.2886414,-
SNRPE,chr3_15096710_15099034,95.28714698,+
LSM7,chr11_66003373_66003625,95.28310949,+
PPP1R10,chr3_130955790_130956103,95.27306076,+
EEF1G,chr3_9932703_9932952,95.27247576,+
RBM34,chr9_73162861_73165115,95.27027711,-
G3BP2,chr2_113625729_113626477,95.25570487,-
DDHD2,chr21_31685174_31685397,95.25220773,-
RBM18,chr2_55922939_55923710,95.25105516,-
NUPL2,chr4_76130749_76132522,95.2503909,-
LSM4,chr15_74929232_74937914,95.24562088,+
ZMAT5,chr7_12687728_12688168,95.23584886,+
SRRM2,chr12_124912434_124913118,95.23294787,+
ZC3H14,chr19_32582232_32584957,95.22606101,-
NAA38,chr19_39480961_39482884,95.22177945,+
NCBP2,chr7_64815653_64831450,95.22142728,+
RRP7A,chr17_16381515_16381901,95.21740216,-
RBM22,chr10_99747390_99754528,95.21370989,-
ASCC1,chr4_184697803_184702088,95.21341962,-
SAMD4B,chr14_103335932_103336676,95.20438781,-
PNPT1,chr19_41956934_41958285,95.19721945,-
ZRANB2,chr1_160207237_160211542,95.19323499,+
SNRPD2,chr17_42998831_43002672,95.19172382,-
HNRNPA2B1,chr3_50350984_50351342,95.19137714,+
LSM4,chr2_147975975_148020607,95.18598839,+
ALKBH8,chr1_179133374_179142932,95.18456131,-
HNRNPA2B1,chr16_763276_763626,95.17911029,-
TMEM63A,chr6_31536683_31540321,95.16756215,-
SAFB,chr15_69421752_69422325,95.16743764,+
MKRN1,chr8_98638560_98706466,95.16665493,-
SNRPC,chr10_32048551_32050309,95.16513808,+
SNRPN,chr5_71060930_71061687,95.16346116,-
DNAJC17,chr8_143824399_143828983,95.15187046,-
G3BP2,chr17_1365058_1400046,95.15042653,+
SRRM1,chr16_28489386_28491713,95.14982798,-
DGKH,chr17_58999459_59012327,95.13520191,+
TLR2,chr5_79641196_79642831,95.13108246,+
SFPQ,chr6_30640422_30642175,95.12955508,+
HNRNPD,chr20_58993675_58994109,95.12689855,+
EIF2S1,chr4_673966_674211,95.12608931,+
TNRC6A,chr11_833026_836062,95.12126925,+
SF3B4,chr1_111454356_111456085,95.11517529,+
DDHD2,chr8_22589741_22593732,95.11182334,+
EEF1G,chr10_56358148_56358376,95.11092636,-
SNRPD3,chr19_18437105_18437859,95.10960851,-
RBM22,chr8_104509074_104588818,95.10639602,+
PUM2,chr8_108241913_108242111,95.09356391,-
SAMD4B,chr7_73737110_73737561,95.09234885,+
RBM7,chr3_168040869_168041391,95.09222578,+
SAMD8,chr14_49626048_49628011,95.08357362,+
RBM15B,chr4_82900223_82900371,95.08353137,-
UHMK1,chr11_66284966_66285700,95.07642431,-
ZC3HAV1,chr11_75401733_75404019,95.05787105,-
GRSF1,chr1_954523_955922,95.05771976,+
ZC3H12C,chr17_30984760_30997241,95.05703074,+
SNRPB2,chr12_123267282_123272156,95.05641049,+
ANKS1A,chr8_69495926_69501873,95.0513662,+
ANKS1A,chr6_4996420_4999808,95.04231293,+
EIF3G,chr16_2020312_2020534,95.04195591,-
KIAA0020,chr19_1438892_1440025,95.04078937,-
PHC2,chr22_22304114_22306789,95.03638091,-
EIF3B,chr20_49230349_49231022,95.0321727,+
PUM1,chr1_155136376_155137978,95.03060706,+
ENOX2,chr2_58165874_58198578,95.02743638,+
SPEN,chr5_71038481_71041521,95.02304477,+
RNPC3,chr6_125248383_125257097,95.02047924,+
RBMX2,chr8_100948900_100951185,95.01886398,-
TIAL1,chr3_170178938_170181686,95.01613631,+
MBNL1,chr2_61158012_61162841,95.01238758,+
HNRNPF,chr6_159685033_159692660,95.01124372,-
DHX8,chr12_6534661_6534809,95.00906645,-
ZRANB2,chr4_41538350_41598919,94.99882999,+
LSM10,chr12_6567922_6568138,94.99593041,+
BFAR,chr16_67847456_67865101,94.99008787,+
MCTS1,chr11_93734660_93737063,94.98807217,+
ZC3HAV1,chr10_110130486_110133325,94.98716854,+
SNRPC,chr3_167734350_167734805,94.98276007,+
EPHA2,chr14_102233789_102250811,94.98267677,+
ZC3HAV1L,chr6_30688942_30690841,94.96783229,+
UNK,chr1_45334511_45339975,94.96160421,+
YTHDC1,chr14_96556413_96564954,94.96037927,+
DUS3L,chr6_31620858_31622689,94.95526953,+
LSM3,chr3_58306417_58310506,94.95130704,+
ELAVL1,chr17_72428298_72592202,94.94968189,+
CIRBP,chr5_57176400_57230845,94.94673093,-
RPS3,chr17_64500326_64502009,94.94644648,-
MBNL2,chr4_75648741_75653982,94.94073844,-
MEX3C,chr9_122286166_122291748,94.93930044,+
NUPL2,chr1_161157017_161157616,94.93837516,-
ALKBH8,chr8_144465096_144465207,94.92839466,-
GTF3A,chr2_130181830_130182626,94.92624682,-
LARP1B,chr3_155704264_155704535,94.92141483,+
RBM23,chr12_25215560_25225613,94.91788646,+
KIAA0020,chr19_58230462_58231771,94.91631312,+
ZC3H8,chr12_62325933_62335165,94.91249608,-
RBM19,chr7_99392876_99394032,94.90801911,-
HNRNPA0,chr15_34225658_34227692,94.89562178,-
RBM5,chr22_15777336_15778009,94.89526342,+
TRA2B,chr7_73687095_73690915,94.89523342,+
CNOT4,chr1_222815171_222835118,94.8938368,+
CIRBP,chr13_60112186_60163586,94.89277398,+
KIN,chr8_144105149_144105639,94.88534204,-
RRP7A,chr2_101859082_101859735,94.87680529,+
HNRNPA3,chr3_114056864_114056998,94.87257131,+
RBM4,chr9_75069102_75069894,94.86878401,+
ZC3H12C,chr1_70205780_70221611,94.8656469,-
LSM7,chr19_852578_852875,94.86370469,-
ARAP2,chr19_11123344_11129512,94.85678343,-
LSM10,chr18_35290391_35305975,94.8452646,+
PPIL4,chr3_132579056_132579491,94.84382562,+
ZRANB2,chr17_76726879_76732977,94.84366228,+
RBMX,chr7_22946163_22946951,94.83925856,+
THUMPD3,chr22_40951476_40964046,94.83521094,-
CIRBP,chr1_53889463_53889712,94.82596105,+
RPS3,chr3_37251484_37281957,94.82382514,+
CNKSR1,chr19_50798958_50802216,94.8216214,+
RBM28,chr12_49323752_49325500,94.82114046,-
PAPSS2,chr10_74398579_74589281,94.81968973,-
RBM12,chr19_49101471_49102113,94.81676572,+
HNRNPA0,chr8_48035061_48043032,94.81325996,-
PAPSS1,chr1_155060832_155061414,94.81076491,+
ZC3H12A,chr1_53947821_53951985,94.80877006,+
PPIL4,chr19_19034238_19042710,94.80860529,+
SNRPB,chr2_241315610_241324215,94.80506236,+
CPSF6,chr12_124912636_124913092,94.80450501,-
ZFP36L2,chr17_82621799_82643948,94.79802232,-
LSM10,chr16_2772102_2776992,94.79730353,-
LSM4,chr2_102764427_102775129,94.79712144,-
ELAVL1,chr6_33269819_33270198,94.79600368,-
FXR2,chr4_78930325_78939039,94.78892306,-
POLR2G,chr17_81892106_81893551,94.78506731,+
SF1,chr3_167720273_167734458,94.77448564,-
ZRANB2,chr1_201153959_201171489,94.76635973,+
HELZ,chr12_132945797_132956242,94.76572273,+
FXR1,chr5_134738792_134743986,94.76348146,-
LSM6,chr18_21622801_21623747,94.75691792,+
SNRNP35,chr5_69560242_69565099,94.75690826,+
PNO1,chr1_39480009_39484600,94.74919456,+
PNO1,chr3_184365226_184368176,94.74886988,-
TARDBP,chr1_184054863_184095689,94.73333394,+
RBM10,chr11_75401733_75404019,94.73076345,-
RBM26,chr19_54108395_54114441,94.72501662,+
SNRPB,chr16_75636547_75641563,94.72219598,-
SNRPE,chr1_161159678_161160619,94.71920343,+
PUF60,chr14_75053659_75061683,94.71853599,+
MBNL2,chr5_132488025_132490544,94.71794363,+
U2AF2,chr3_12503784_12516610,94.7124732,+
SF3B4,chr14_39319291_39326863,94.70611287,+
RBM34,chr7_74065732_74068656,94.69862167,-
SNRPN,chr15_69421752_69422325,94.6979782,+
UHMK1,chr11_35190065_35201081,94.69631251,-
MKRN2,chr3_15582989_15589539,94.69455212,+
LSM6,chr1_155067440_155069018,94.69196932,-
PABPC4L,chr19_52842151_52845178,94.69194213,-
DHX8,chr1_220079854_220089643,94.68733916,+
KRR1,chr17_64514358_64519320,94.68498303,+
SF3B4,chr2_27892448_27894532,94.68152233,+
RBM47,chr21_39347478_39348291,94.67794706,-
EEF1G,chr1_20780540_20786648,94.67101423,+
ZC3H13,chr6_4999904_5002100,94.66821549,+
EIF2S1,chr22_25448284_25453315,94.66395985,+
ARAP1,chr1_145893635_145895630,94.66368071,-
U2AF2,chr2_227340380_227352513,94.65653181,+
CIRBP,chr1_165649964_165651013,94.63918455,+
TIAL1,chr2_205766803_205776245,94.63219978,+
CSTF2,chr15_89247726_89258703,94.6309544,-
TAF15,chr17_3723383_3723687,94.62770075,+
ZC3HAV1L,chr11_319990_320112,94.62765785,-
ZC3HAV1,chr20_5111808_5112729,94.6229766,-
TIAL1,chr3_132579056_132579491,94.62117404,+
LSM10,chr12_45964188_45974189,94.618744,+
RBM4,chr15_48331191_48332267,94.61700387,-
KHDRBS3,chr3_63838499_63863771,94.61321522,-
ARAP1,chr1_46309127_46310154,94.61240665,+
HNRNPA0,chr1_954523_955922,94.61150219,-
SETD1A,chr13_37045376_37047534,94.61091101,-
HNRNPC,chr7_66076093_66082367,94.61009875,+
MKRN2,chr15_43800784_43801131,94.60762468,+
DGKH,chr21_25982477_25997359,94.60244929,-
PAPSS1,chr12_108562736_108564059,94.60031093,-
RBM12,chr7_91980333_91980872,94.59953484,+
CNKSR1,chr1_151365846_151366721,94.59831088,+
CPSF6,chr1_179131481_179142932,94.59750288,+
TRNAU1AP,chr5_65554946_65561496,94.59703797,+
WDSUB1,chr12_52244611_52245489,94.59534393,+
SNRPF,chr16_80980879_80997313,94.59110551,-
ZC3HAV1,chr8_85107399_85110114,94.58076503,+
HNRNPH2,chr19_40614446_40617099,94.57639917,+
THUMPD2,chr19_11345628_11346007,94.56741927,-
SRRT,chr14_55680741_55684098,94.56422662,-
RRP7A,chr22_42599793_42602769,94.55785183,+
CCAR1,chr12_53471807_53474868,94.55575614,+
SNRPB2,chr1_151254808_151263913,94.55569188,-
SNRPB2,chr12_124911952_124913548,94.55152848,+
KIAA0020,chr19_9158075_9158825,94.54464305,+
U2AF1L4,chr1_65425378_65427781,94.54403904,+
DGKH,chr9_129338917_129341831,94.54232918,-
SAMD8,chr4_155368812_155373135,94.54224084,+
HNRNPK,chr19_49866445_49866751,94.54016537,+
ZC3H7A,chr10_45972730_45982522,94.52180598,-
TLR2,chr9_17143376_17166817,94.51943397,-
ACIN1,chr19_54360072_54361009,94.51616213,-
RBMS1,chr6_139028875_139034158,94.5157398,+
ESRP1,chr7_99409004_99410036,94.50890511,-
ZC3H18,chr17_58999459_59012327,94.50677282,+
SNRPG,chr8_128070361_128096517,94.505053,-
ZC3H3,chr8_103403324_103407633,94.50471368,-
STIM1,chr2_32866812_32866889,94.50454469,+
LSM5,chr10_5786050_5796762,94.50254613,-
ANKS1A,chr5_150392176_150392707,94.49961725,+
WDSUB1,chr12_120563070_120563331,94.49631511,-
PABPC1,chr7_2239676_2242161,94.49241171,+
STARD13,chr17_42951894_42954875,94.49033817,+
RBM19,chr15_82756785_82756903,94.48977949,+
POLR2G,chr9_32558954_32572880,94.48743125,-
SLTM,chr13_37023044_37024034,94.48403538,-
CNOT4,chr15_41397140_41402446,94.48180316,-
LSM10,chr16_28489386_28491713,94.48054808,-
ZC3H15,chr6_3263759_3264208,94.47715222,-
SNRPB,chr5_88270585_88436272,94.4730963,+
RAVER2,chr3_49278451_49280743,94.47141865,+
MCTS1,chr6_18130780_18133803,94.46940696,+
ZC3HAV1L,chr1_173864704_173865228,94.46929771,+
LSM10,chr17_7308113_7309614,94.46789566,+
EIF4B,chr8_73830472_73870268,94.46703341,+
ZFP36,chr20_528049_543671,94.46629992,+
CCAR1,chr22_25448284_25455711,94.4632899,+
MBNL2,chr1_155054506_155055931,94.45580465,-
CCAR1,chr15_52557222_52569115,94.44680973,+
ZFP36L1,chr4_82881940_82890750,94.44566886,+
DUS3L,chr14_60734951_60753552,94.44006835,+
NCL,chr19_36007268_36008216,94.43759269,+
MBNL2,chr4_82844509_82845200,94.43430395,-
TIA1,chr11_126256852_126261427,94.43057421,+
RBM26,chr3_105550259_105552467,94.429294,-
RNPC3,chr7_99409004_99410036,94.42561067,+
QKI,chr7_105508520_105522051,94.42213031,+
ARAP1,chr10_99747390_99754528,94.41633684,-
RAVER2,chr20_2840827_2843133,94.41013174,+
PNPT1,chr22_46337944_46346421,94.40911755,-
DAZAP1,chr7_64815044_64831450,94.40371337,+
ZCCHC17,chr20_49094963_49096175,94.40309683,-
EPHB3,chr15_24962209_24967931,94.3995853,+
ZC3HAV1,chr21_17559131_17565427,94.39462219,-
PPRC1,chr9_83665145_83669184,94.39327458,+
PPFIBP1,chr13_37022317_37024034,94.39096288,+
CNOT4,chr20_45814470_45815853,94.39076604,+
SRRM2,chr17_28655483_28662045,94.38869503,-
HNRNPL,chr11_34624317_34642627,94.38867394,+
POLR2G,chr7_73737110_73737561,94.38382991,-
SAMD8,chr17_1714014_1716129,94.38038108,-
RBM33,chr4_15971082_15980421,94.37701644,+
EIF3B,chr22_29549158_29550727,94.3759207,+
HNRNPF,chr18_55229076_55232508,94.36850747,+
SLBP,chr14_58346505_58347646,94.36062266,+
PHC2,chr11_46617890_46618259,94.36025703,-
NUFIP1,chr7_7673453_7747993,94.35934782,+
HNRNPR,chr3_50109688_50110678,94.35707157,+
RBM15B,chr4_82946474_82984160,94.35484726,-
RBM47,chr14_94081449_94096855,94.35258787,-
RBM22,chr1_8015400_8015494,94.35141675,-
TRA2B,chr7_102667264_102668914,94.33984112,+
PPFIA3,chr7_90405612_90412643,94.33538168,+
SRRM1,chr6_106974754_106975368,94.33493545,-
RBM4,chr12_52057530_52058687,94.33157308,+
SAMD10,chr4_75917773_75918760,94.32800745,+
LSM4,chr12_47965345_47966682,94.31886142,-
KIN,chr2_46591925_46592474,94.31506649,+
SPEN,chr17_44320749_44321057,94.30911171,-
U2AF1,chr2_97164469_97167576,94.30746732,+
HNRNPA3,chr15_40810757_40812698,94.29515913,+
RC3H2,chr10_119160969_119162339,94.29298228,+
ZC3HAV1,chr2_215391814_215392930,94.29142973,-
RBMS2,chr12_48682065_48682186,94.28313605,+
ACO1,chr8_140948723_141001124,94.28088587,-
MCM3AP,chr1_220079854_220089643,94.28052434,+
HNRNPR,chr8_66566243_66566683,94.27934998,+
PHC3,chr7_74246763_74249738,94.27508633,+
EPHB4,chr4_76130749_76132522,94.26728596,+
RBM14,chr16_18789118_18789896,94.25934967,-
HDLBP,chr7_120955624_120966625,94.25355899,+
ZC3H14,chr2_106164799_106166055,94.25257663,+
ZGPAT,chr22_35746561_35759887,94.24945605,-
ZC3H12C,chr19_52300484_52373110,94.24431325,-
GRSF1,chr9_35660647_35660770,94.23885709,-
ZCCHC17,chr10_31387266_31461036,94.23884478,-
ZFP36L1,chr3_129288997_129298353,94.21614274,+
ZC3H13,chr17_1714014_1716129,94.2152476,+
SF3A1,chr10_75214070_75219062,94.20711819,+
BICC1,chr14_22833489_22834171,94.20641349,-
ZC3HAV1L,chr11_95882496_95888155,94.20538186,-
TNKS2,chr3_66221127_66243202,94.19939763,-
SF3A1,chr20_56390665_56392153,94.18923791,+
PNO1,chr7_99476480_99478273,94.18909959,+
MEX3D,chr3_14122086_14124654,94.17713185,+
HNRNPH2,chr2_173217250_173229688,94.17178755,+
MCM3AP,chr6_127327144_127343335,94.16611503,+
TIPARP,chr19_12680325_12681032,94.16005544,+
ZMAT5,chr2_119339971_119340158,94.15834054,+
ZFP36L1,chr1_228108474_228108954,94.15652076,+
RBM39,chr12_52248211_52248590,94.15461036,+
NIP7,chr17_76727213_76732977,94.14452128,+
LARP4,chr11_77842628_77872174,94.14076805,+
SNRPB,chr5_176352748_176359810,94.13558407,-
SRRM2,chr6_30640422_30640534,94.13473004,+
KRR1,chr11_65018733_65021720,94.13371551,+
SNRPD1,chr9_32558954_32572880,94.12567567,-
PABPC4L,chr18_23466276_23473428,94.12557682,-
CARHSP1,chr3_10115819_10125625,94.12515435,+
PUF60,chr2_215393203_215394527,94.12407202,+
ZC3H8,chr17_82483304_82483715,94.12202844,+
SART3,chr12_56158711_56159586,94.11882414,+
SNRPA,chr3_28294529_28316332,94.11757373,-
RBM38,chr12_122940284_122940806,94.10345376,+
TNKS2,chr22_37019774_37024191,94.10264066,+
MCTS1,chr18_59900714_59902646,94.10252705,-
UHMK1,chr19_38587817_38595484,94.10200216,-
HNRNPA2B1,chr15_41365863_41371526,94.0928044,+
LSM3,chr6_31728745_31730050,94.09139213,-
CARHSP1,chr3_9829395_9834680,94.087053,+
KIAA0020,chr17_7224393_7224483,94.07588681,-
RBM26,chr10_30434748_30438915,94.0721018,-
ZC3H15,chr5_39383271_39388798,94.06416313,-
KRR1,chr1_151760031_151760815,94.06334963,-
TRA2B,chr8_100705673_100709132,94.05697337,-
SNRPG,chr8_144520054_144520241,94.05450647,+
ZFP36L2,chr12_34024134_34024877,94.04992379,+
PPFIBP1,chr2_95956816_95958590,94.04676674,-
TROVE2,chr1_193059776_193075819,94.04453999,-
CSTF2,chr12_69362907_69370705,94.04044699,+
PABPC3,chr1_161323670_161340593,94.03996117,-
RNPC3,chr7_75415778_75415980,94.02949515,+
ELAVL1,chr22_24557800_24571915,94.02526055,-
PNO1,chr3_177098541_177160870,94.01358186,+
PNPT1,chr7_155302846_155303824,94.01314622,-
RBM39,chr4_55609179_55630401,94.01214467,-
PPP1R10,chr17_4942941_4944557,94.01159792,-
MTHFSD,chr5_132867035_132867487,94.01088683,+
TRA2A,chr7_72829783_72830750,94.0055414,+
HNRNPAB,chr1_45014836_45015336,94.00228154,-
RBM7,chr7_35831496_35832797,94.00124564,+
RBMS2,chr8_73959818_73969559,94.00071804,-
SASH1,chr14_74298069_74299547,93.99872361,+
SNRPG,chr12_6724818_6728222,93.98273808,+
DHX57,chr21_46649739_46664294,93.97979829,+
DHX8,chr7_88209452_88217121,93.97812755,-
ZRANB2,chr2_169812506_169819560,93.9752117,-
PAPSS2,chr4_77907210_77909265,93.97509717,+
ZC3H12A,chr5_179826291_179833031,93.96408651,-
PPP1R10,chr1_246999440_246999947,93.95515381,+
SNRPC,chr20_48963898_48965874,93.9550696,+
LSM4,chr7_102567083_102568009,93.9484176,+
ZC3H8,chr6_3155055_3155624,93.94580117,+
LEMD3,chr9_129108077_129109178,93.94303894,-
TDRKH,chr1_94540368_94540571,93.9351202,+
RNPS1,chr8_124495542_124504274,93.92753693,-
RBM3,chr2_97142668_97144517,93.92525459,+
DGKD,chr12_26914128_26916001,93.92352951,-
PHC1,chr20_36545068_36549076,93.92267159,+
POLDIP3,chr8_144791307_144791839,93.91668166,+
TIA1,chr7_6398718_6400125,93.91661155,+
APTX,chr4_75973391_75975743,93.91490304,-
PCBP1,chr14_60968397_60968558,93.91474562,+
RBM22,chr2_61017851_61021049,93.91445683,-
PPRC1,chr2_227340380_227352513,93.91112293,+
CNKSR1,chr20_54157289_54158085,93.90807444,+
HNRNPR,chr10_32345562_32346762,93.89922728,+
LSM7,chr12_104287346_104288930,93.89303912,+
G3BP1,chr14_64516751_64521486,93.8920851,+
NIP7,chr19_288171_291325,93.8899148,-
HTATSF1,chr17_75702571_75703807,93.88935388,+
CSDE1,chr4_1212426_1212912,93.88884891,+
SAMD4A,chr2_161160486_161161284,93.8838212,+
TIAL1,chr10_98430670_98433982,93.87774536,+
FUBP1,chr6_8430157_8435342,93.87691415,+
ZFP36,chr6_106971834_106973316,93.86973858,-
RBM34,chr20_25224157_25225161,93.86473441,+
PPFIBP1,chr3_142005544_142093060,93.86422545,+
ZCRB1,chr6_30741333_30742146,93.86368243,-
PAPSS2,chr8_63169411_63186146,93.86001754,-
ZC3HAV1L,chr3_169774097_169774264,93.85968878,+
PNO1,chr8_143739705_143739858,93.85957316,+
TRMT1,chr7_92131872_92134665,93.85946326,-
RNPS1,chr22_15791152_15815475,93.85857037,+
SAMD4B,chr3_37282272_37289234,93.85819626,+
SNRPA,chr3_157553340_157571176,93.85727017,+
PPP1R10,chr6_13326963_13328295,93.85045533,+
PPP1R10,chr15_76292700_76311349,93.84993486,+
CPSF6,chr3_4362254_4410864,93.8493544,+
TNKS,chr9_73154340_73158521,93.84892979,-
EIF3G,chr9_137576167_137576308,93.84133938,+
SEC23IP,chr2_111480061_111494884,93.84055883,-
SLBP,chr19_53866417_53869753,93.83684609,-
MYEF2,chr3_52075985_52122378,93.83391244,+
PUF60,chr1_86354859_86358786,93.83074002,+
PCBP2,chr20_62303045_62303567,93.83050796,+
RBM15,chr9_136850137_136850505,93.82982754,-
THUMPD1,chr11_33746059_33747129,93.82935105,+
RPS3,chr3_149059804_149060642,93.82390662,+
SAMD4B,chr8_128096654_128099369,93.82286011,+
LSM5,chr2_164959329_164960898,93.81413894,+
LSM6,chr22_19432859_19433264,93.81206511,+
NSUN6,chr10_119104197_119107947,93.80981866,+
RBM28,chr2_84906117_84906365,93.80690937,-
DAZAP1,chr22_40364365_40366435,93.80636369,+
STARD13,chr4_139678642_139703454,93.80555085,-
KIAA0020,chr1_39463686_39468614,93.80402177,+
SNRPA,chr7_100887859_100888053,93.80218401,+
PHC3,chr3_158650061_158652095,93.78842271,-
SAMD4B,chr17_49706309_49707729,93.78528807,+
CPEB4,chr9_17143376_17166817,93.77488766,+
SNRPB,chr16_89701233_89701627,93.77370823,+
RRP7A,chr17_7241679_7242240,93.77056527,+
SGMS1,chr3_15242253_15246731,93.77055994,+
RBM28,chr1_160305598_160305687,93.76941646,-
SNRNP70,chr5_139476454_139478269,93.76804604,+
EPHB4,chr8_73964629_73972244,93.76746776,+
RBM42,chr10_63264764_63380317,93.7642871,+
CPSF6,chr22_42087175_42090605,93.75527767,+
ANKHD1,chr4_185678822_185775226,93.75364168,+
MCTS1,chr9_87726398_87727593,93.74996962,+
SNRPE,chr17_78191060_78197134,93.74842957,+
ZCCHC17,chr2_232567214_232580903,93.74593977,-
ZFP36,chr17_82246433_82248874,93.74424042,+
ZC3H11A,chr8_17980755_17985446,93.74269119,+
ESRP1,chr19_48993902_48999318,93.73126938,-
SNRPD2,chr12_25215560_25225613,93.71849265,-
ZCCHC14,chr11_93733419_93734624,93.71803541,+
FXR2,chr14_64924126_64943298,93.7159434,+
SFPQ,chr1_28438430_28457831,93.71505984,+
STIM1,chr4_15971082_15979880,93.71272542,+
RBM22,chr16_28845055_28845313,93.70986804,+
SNRPD3,chr10_101782597_101783272,93.70895456,-
MBNL1,chr1_160224549_160225590,93.70637049,+
ASCC1,chr19_40081917_40083110,93.7026037,+
RBM14,chr19_14410334_14410547,93.7012895,-
DAZAP1,chr3_141913836_141915969,93.69724849,+
PCBP4,chr8_42472654_42541537,93.69707613,+
YTHDC1,chr1_86880725_86903280,93.69648798,+
SNRPD3,chr8_95032098_95034007,93.69158952,+
RBM15B,chr8_11826215_11831517,93.68738289,-
DAZAP1,chr15_43801187_43801517,93.68274674,+
HNRNPM,chr7_66086662_66087333,93.67708421,+
LSM2,chr2_113622161_113625608,93.67351125,-
EPHB4,chr6_125248383_125257097,93.66846087,-
CNKSR3,chr7_105118022_105125781,93.66405543,-
TEP1,chr7_105306571_105388647,93.65162641,+
ZCCHC14,chr17_44345605_44349157,93.63631877,+
LSM7,chr2_68053137_68062957,93.63473614,+
PCBP4,chr6_26538501_26539900,93.63306122,-
YBX1,chr13_45340184_45340711,93.6322577,+
POLDIP3,chr6_33272726_33275964,93.62975334,-
YBX1,chr1_212609271_212615017,93.62896617,-
SAMD4A,chr19_48944507_48944823,93.62578686,+
ZFP36,chr8_51899846_51946435,93.62307119,+
RBM12,chr2_3558998_3561316,93.6208479,+
KRR1,chr17_44218296_44219444,93.62013752,+
IREB2,chr8_143379985_143380064,93.6145366,+
SAMD8,chr4_78930325_78939039,93.61394642,+
ZC3H15,chr12_46367340_46370511,93.61248571,+
