RBP,AS_Site,Contribution,Direction
UPF3B,chr12_28225861_28257201,93.99546511,+
NIP7,chr3_108050602_108051938,93.99546066,-
PUM1,chr4_13381594_13460698,93.99513444,+
ANKRD17,chr7_128748804_128758870,93.9921912,-
TARDBP,chr2_27313074_27322447,93.98826044,+
TIAL1,chr1_32627544_32633644,93.98605584,+
MBNL2,chr1_155709824_155721516,93.98354978,-
ZRSR2,chr19_41433434_41433536,93.97941814,+
PHC3,chr7_80828745_80916678,93.97766129,+
PUM1,chr20_49230349_49233305,93.97658779,+
PARP14,chr5_135360604_135369405,93.96710993,+
HNRNPK,chr20_13483337_13528445,93.96544784,+
PPFIBP1,chr1_30945483_30950126,93.96526738,+
ZRANB2,chr7_112462179_112467980,93.96465794,+
FXR1,chr4_53391139_53399729,93.96463838,+
SCML1,chr3_52693046_52693190,93.96363761,+
PPIE,chr10_30434748_30438915,93.95612908,+
DKC1,chr2_119317503_119339826,93.94894326,+
HNRNPH3,chr10_63217331_63219877,93.9473951,+
ZC3H11A,chr12_6566324_6566528,93.94631607,+
SART3,chr14_21022905_21023240,93.94519198,+
SYNJ2,chr3_11602022_11702970,93.9434059,-
RBMS2,chr6_31860621_31861998,93.93889294,-
U2AF1L4,chr1_207767823_207783291,93.93799556,+
ESRP1,chr1_151027327_151033805,93.93684032,+
UNKL,chr1_52896597_52899173,93.93430433,+
RBM4,chr14_69767380_69768137,93.92386325,-
MCTS1,chr2_131531802_131532863,93.92369535,-
PAPSS1,chr2_60538549_60545970,93.92287927,+
RBM8A,chr17_82019909_82022825,93.92129796,+
SNRPG,chr1_25826826_25829508,93.92083881,+
LARP1B,chr6_46168297_46170807,93.89828621,+
EWSR1,chr9_14102510_14112998,93.87845368,+
RBM19,chr1_162561777_162566011,93.87801358,+
YTHDC1,chr12_124912883_124913111,93.87770105,-
MSI1,chr1_149390922_149430941,93.87641729,+
U2AF1L4,chr2_200857884_200857972,93.87417904,+
EIF3G,chr19_19194133_19196965,93.87267404,+
PNPT1,chr3_32449552_32452391,93.87014273,+
SASH1,chr7_6392041_6398661,93.87013849,+
ZC3H12D,chr12_103934287_103938339,93.86986876,-
SASH1,chr7_94599723_94600645,93.86763746,+
CPSF6,chr12_69260197_69262369,93.86711239,+
ASCC1,chr6_135497249_135497582,93.8646672,+
HNRNPF,chr12_124912278_124912506,93.85800761,-
G3BP2,chr22_35263874_35263981,93.85575828,-
YTHDF2,chr1_231241456_231260506,93.85001479,+
ZFP36L1,chr17_8460160_8466929,93.84512436,+
HNRNPF,chr12_56159622_56159974,93.84162562,-
MCTS1,chr16_56940245_56943125,93.8404204,-
KRR1,chr17_47973693_47973930,93.83711303,+
UPF3B,chr12_26231119_26231922,93.8367601,-
RBM23,chr1_107642755_107683487,93.8336531,+
ZC3H7A,chr12_26231780_26231922,93.82606915,+
PPFIBP1,chr2_11773745_11776085,93.82510382,+
MEX3A,chr8_67059445_67061845,93.81866507,+
PSPC1,chr15_51926872_51958741,93.81558737,+
SNRPB,chr14_55580354_55612018,93.80644334,+
HNRNPM,chr1_28229023_28232920,93.79821831,+
HNRNPA1L2,chr9_41172749_41182374,93.79545376,-
HNRNPD,chr8_85217502_85219322,93.79518334,+
RBM47,chr14_35019074_35028087,93.79498382,+
MYEF2,chr12_94435327_94459556,93.79354879,+
SNRPC,chr1_230997267_230999622,93.78851636,+
PTBP1,chr16_29566249_29594886,93.78090443,+
SYNCRIP,chr7_149012360_149020966,93.78049105,+
SNRPB2,chr1_228140363_228141123,93.78016919,-
CSDE1,chr5_96729209_96729611,93.77769148,+
THUMPD1,chr17_82019909_82022825,93.77745035,+
PAN3,chr1_46686870_46689586,93.77695423,+
RBM8A,chr12_122981299_122981594,93.77496004,+
ARAP1,chr1_37495918_37496546,93.77457709,-
DNAJC17,chr14_34524807_34533443,93.76859518,-
LSM4,chr12_6652770_6652935,93.7625567,+
RBM43,chr1_228109021_228109260,93.75974953,+
RNPC3,chr7_44058280_44058428,93.75047793,+
SCML2,chr12_122520581_122521384,93.73916247,+
LSM3,chr2_66568756_66571245,93.73054507,+
ZNF638,chr1_225783368_225786861,93.72884281,-
HDLBP,chr11_47731561_47732536,93.72132735,+
YTHDF2,chr2_171326148_171330558,93.71088884,+
CSTF2,chr12_26976357_26980565,93.70910988,+
ANKS4B,chr22_45550615_45574510,93.70450782,+
HNRNPL,chr3_114693575_114801100,93.7032345,+
ZC3H11A,chr14_22905453_22906194,93.70126547,+
NCL,chr4_155667419_155668089,93.69411358,+
HNRNPF,chr16_3020491_3021554,93.69190592,-
PUF60,chr5_163503424_163512001,93.68178212,+
PUM2,chr2_73732285_73734428,93.67625678,+
MCTS1,chr20_5106222_5109331,93.67409496,+
RBM7,chr17_10705527_10706437,93.67100446,+
HNRNPR,chr11_47476956_47477296,93.6702933,+
SF1,chr14_103334260_103335652,93.66872863,-
MCTS1,chr19_58315036_58326822,93.66291638,+
YTHDF2,chr1_156236483_156242552,93.66225941,-
PCBP1,chr7_26197866_26200571,93.66001587,+
SAFB2,chr10_28614685_28616172,93.65588976,-
CCAR1,chr19_10177367_10180186,93.65485392,+
PNO1,chr8_108203503_108228266,93.65163012,-
PABPC1,chr7_28570537_28718752,93.64865627,+
TEP1,chr6_26124633_26127697,93.64708061,+
FUS,chr13_37564560_37569299,93.64553789,+
POLR2G,chr4_15971082_15980421,93.63705155,+
UHMK1,chr1_1390865_1393395,93.62981366,+
FUS,chr11_66284966_66285700,93.62772045,-
CCAR1,chr19_35508240_35509910,93.62381549,+
RC3H1,chr3_48694824_48695089,93.62110145,+
HNRNPC,chr19_12676142_12677290,93.61548382,+
SAMD8,chr12_6653050_6656726,93.61363395,+
SPEN,chr6_11193692_11213280,93.61019859,-
ZCRB1,chr6_125292909_125300537,93.60600441,+
HNRNPF,chr12_122519029_122521384,93.60254204,+
PARP14,chr5_112864732_112867371,93.58810698,+
ZC3H6,chr12_70319364_70335437,93.58285695,+
SNRPB,chr6_116571655_116580294,93.57719208,+
SNRPE,chr1_108692867_108693589,93.56991433,-
PCBP2,chr3_114389105_114500351,93.54823199,+
PABPC1L,chr7_73687095_73692595,93.54255242,+
TARDBP,chr16_25140247_25164597,93.54084509,+
THUMPD2,chr11_72111286_72111411,93.54011708,+
ACO1,chr1_224311857_224317693,93.53790109,+
GRSF1,chr14_91870385_91877486,93.53662617,+
TARDBP,chr11_6480463_6481230,93.53414983,+
PUM1,chr1_24647208_24648858,93.52194729,-
HELZ,chr2_23983033_23999671,93.51896021,+
DDHD2,chr4_15971082_15980421,93.51031743,-
YBX1,chr17_78171054_78171738,93.50744325,+
EPHB6,chr4_155667419_155668089,93.50590472,-
LSM4,chr1_114736855_114737470,93.48909023,+
PUF60,chr9_32553944_32570959,93.4889272,-
YTHDF2,chr6_34880063_34880288,93.48854747,+
HNRNPA2B1,chr19_45165194_45178134,93.48441187,+
HNRNPA2B1,chr19_41432408_41433536,93.48335793,+
YTHDC2,chr12_124911822_124912506,93.47925397,+
FMR1,chr18_62161385_62163530,93.47462589,+
RBM4,chr1_162590511_162597791,93.47190136,+
ACIN1,chr17_47973693_47973930,93.46798861,+
FUBP1,chr10_24219909_24380868,93.46651794,+
PAN3,chr14_23564159_23564332,93.46556138,+
RBM19,chr2_189782602_189784268,93.4624806,+
LSM1,chr2_31883462_31891991,93.45184756,-
U2AF1L4,chr19_11041560_11058257,93.45054108,+
KRR1,chr17_16440253_16441367,93.44808187,-
HNRNPC,chr3_114693575_114801100,93.44454041,+
SAFB,chr3_49278902_49280743,93.44442724,+
G3BP2,chr2_73950732_73958145,93.44034038,+
ZFR,chr12_124911822_124913418,93.43973149,-
NCL,chr15_49625431_49632158,93.43756012,+
ZCRB1,chr12_10610680_10612639,93.43694431,-
FUS,chr16_31885256_31890206,93.42071205,+
IREB2,chr18_22929437_22936753,93.41893886,+
LSM2,chr12_6724818_6727925,93.41691132,+
EWSR1,chr3_139373412_139374488,93.41232129,+
HNRNPA0,chr18_26035127_26035830,93.40997415,+
THUMPD2,chr4_103096274_103098643,93.40577775,+
LSM7,chr3_42553448_42555929,93.40476527,+
KRR1,chr12_96003064_96003837,93.4026885,+
YTHDF2,chr10_104274949_104277893,93.39593761,+
ANKS4B,chr1_155136951_155137560,93.38349667,+
RBM22,chr6_24708911_24716147,93.36578915,-
ZC3H12D,chr3_146525647_146533469,93.36339586,+
ANKS4B,chr12_124911822_124912278,93.36099114,-
RBM39,chr12_32107544_32216246,93.35585653,+
MYEF2,chr5_179618323_179620891,93.35117581,+
SHANK2,chr11_124625903_124626812,93.35009862,+
ANKHD1,chr12_124912655_124913339,93.34646449,+
AKAP1,chr22_30926871_30928018,93.34537963,+
NOL8,chr15_49137458_49139527,93.34406394,+
PTBP1,chr17_8576672_8577235,93.34386745,+
LSM5,chr19_40365930_40366418,93.3420422,+
EIF3B,chr3_121781874_121790072,93.3389833,+
ELAVL1,chr20_37236709_37238401,93.33753389,-
YBX1,chr12_124911952_124913092,93.33490137,+
HNRNPK,chr9_86317276_86318957,93.33315644,+
CSDE1,chr22_17739488_17774380,93.33036351,+
SYNJ2,chr1_39738931_39740164,93.32591182,+
RALY,chr7_76001002_76003757,93.31945027,+
HNRNPA2B1,chr3_149059804_149060642,93.31883174,+
RBM4,chr12_22668700_22671271,93.31526628,+
TEP1,chr8_56211837_56214597,93.29932273,+
RBM39,chr2_27444061_27444188,93.29916309,+
SNRPC,chr12_123618837_123619447,93.2951396,+
HNRNPA0,chr2_95876512_95880426,93.29477272,+
SNRPC,chr19_8882366_8882696,93.29397355,+
MCTS1,chr11_66638752_66639699,93.27915326,-
TNRC6A,chr17_82483304_82483715,93.27656762,+
HNRNPA1,chr4_153204560_153270334,93.27399597,+
RBM4B,chr6_90536401_90544551,93.27329658,+
HNRNPA1,chr4_158672490_158679289,93.26980068,+
TNRC6A,chr1_193069634_193070553,93.26838892,-
LSM5,chr4_77610694_77610987,93.2678701,+
YBX1,chr7_73738142_73738327,93.26143349,+
FUBP1,chr6_159790060_159790939,93.2499472,+
G3BP1,chr5_151772036_151786602,93.24926663,+
HELZ,chr1_243172846_243186258,93.24907109,+
ZNF74,chr21_33432802_33439213,93.22751126,+
TARDBP,chr10_102452187_102455336,93.22116907,+
SNRPD1,chr15_49631058_49632158,93.21854059,+
SNRPE,chr6_116571655_116580294,93.21723462,+
HDLBP,chr11_134252916_134253226,93.21629732,+
RBM3,chr16_15030056_15138878,93.2123891,+
RBM19,chr1_52911790_52921552,93.20830725,-
YTHDC1,chr18_63981838_63985092,93.20693775,+
SRRM2,chr3_138187599_138188454,93.20643791,+
TRA2B,chr2_161160486_161179613,93.20351184,+
YBX1,chr1_51756358_51760689,93.19674435,+
SASH1,chr20_31073692_31103506,93.18752408,-
RBM7,chr21_29036374_29037275,93.18500296,+
ARAP2,chr14_88596808_88601923,93.17754191,-
STIM1,chr12_6653050_6656726,93.17589391,-
SGMS1,chr3_114974416_115147218,93.17499553,-
EIF4B,chr2_31869952_31891991,93.17208947,+
TIPARP,chr2_8812493_8813236,93.1703881,+
HNRNPH2,chr9_129632801_129634053,93.16648975,+
ANKS4B,chr2_97555254_97584943,93.15038614,-
KHDRBS3,chr3_143023064_143027148,93.14638724,+
SAMD8,chr1_2393355_2395783,93.14403461,+
RBMS2,chr19_10579858_10581265,93.1401062,+
ZC3HAV1,chr3_33826580_33828837,93.13495787,+
PTBP2,chr2_61492250_61492324,93.12781506,+
SASH1,chr1_71065752_71066775,93.12378178,+
ESRP1,chr11_66003070_66003234,93.12298674,-
PAN3,chr8_127736623_127738250,93.11959104,-
RBM18,chr14_94383241_94390456,93.11921449,+
SETD1A,chr3_23917173_23917849,93.11773812,+
CIRBP,chr1_181050286_181052234,93.1123683,+
MYEF2,chr12_56158415_56158683,93.11096758,-
POLR2G,chr20_20026919_20033101,93.10778251,+
CSDE1,chr15_64075537_64081101,93.10643644,+
ZRSR2,chr1_196690239_196701317,93.0942952,+
HNRNPH3,chr2_55875065_55881611,93.09221924,-
HNRNPK,chr7_66554837_66573384,93.09211166,+
YTHDC1,chr9_83978452_83980118,93.08041191,-
TRMT1,chr4_153276130_153295312,93.07708462,-
MEX3C,chr5_140281533_140303040,93.0758715,-
LSM4,chr11_78101195_78103979,93.0733892,+
SNRPE,chr11_72111281_72111411,93.06855237,+
ANKS4B,chr15_69453020_69455169,93.06538377,-
THUMPD3,chr19_38632496_38634992,93.06286276,+
PCBP2,chr13_51660663_51675169,93.06265959,+
NCL,chr7_26193373_26195846,93.05294605,+
APTX,chr16_53492522_53492692,93.04750001,+
PABPC1,chr16_30756272_30756354,93.03950128,+
RBM17,chr7_66554837_66560578,93.03882974,+
QKI,chr8_53801896_53814661,93.03869003,+
POLDIP3,chr14_21501824_21503172,93.03200135,+
U2AF1,chr18_12311053_12329145,93.03146904,+
EWSR1,chr1_6785575_6825091,93.02267323,-
RBM19,chr11_35190065_35208104,93.02150619,+
RBM8A,chr11_66617057_66639699,93.00794887,+
PPIE,chr9_65692608_65698514,93.00450733,-
SAFB2,chr20_44197739_44206880,93.001129,-
HNRNPH2,chr1_28560732_28561345,92.99901393,+
ZCCHC17,chr1_151254808_151264831,92.9951932,-
SRRT,chr2_97194754_97204190,92.99264518,+
MEX3C,chr11_10799756_10800243,92.99123189,-
SAFB,chr7_116250496_116252317,92.98984022,-
RBM41,chr2_28327447_28338449,92.98976249,+
DKC1,chr11_13421838_13463091,92.98893994,+
RBM3,chr5_102974436_102990271,92.97731007,+
EEF1G,chr1_154157721_154169304,92.97434932,+
PUM1,chr1_168023047_168038370,92.97146394,+
HNRNPH3,chr1_52905090_52907867,92.96967315,+
HNRNPK,chr1_161072885_161073719,92.9695583,+
GTF3A,chr10_43396590_43409130,92.96931488,+
SFMBT2,chr18_74496431_74499936,92.96639046,+
RBMXL1,chr12_55760640_55766979,92.95799282,+
THUMPD1,chr12_70319364_70335437,92.95717349,+
RBM17,chr18_58333892_58341037,92.95524558,+
U2AF1L4,chr6_22056690_22063019,92.9540885,+
RC3H1,chr3_134358716_134359282,92.95129287,+
HNRNPH3,chr8_94678371_94692676,92.9490584,+
RBM27,chr12_53462567_53465931,92.9420103,+
TIAL1,chr6_126006954_126008391,92.9320429,+
PTBP2,chr11_46630100_46644278,92.9279485,+
HNRNPH2,chr10_37169558_37169651,92.91756264,+
RBM8A,chr5_146459337_146462017,92.91578852,+
LARP1B,chr6_35587117_35597247,92.91559751,-
HNRNPA1,chr2_237540533_237542566,92.91262295,+
U2AF1,chr1_203861955_203863662,92.90940412,-
HNRNPH2,chr9_32974561_32985970,92.90783764,+
ELAVL1,chr4_10088741_10097710,92.90240392,+
EIF4H,chr2_9408201_9412268,92.89344622,+
SAMD8,chr7_76005404_76021850,92.892467,+
HNRNPL,chr19_36689497_36694801,92.89026982,+
HNRNPL,chr5_154941265_154956370,92.88785719,+
RPS3,chr6_30346564_30346712,92.8808466,+
FUBP1,chr15_49170375_49201161,92.88080304,+
HNRNPAB,chr21_46649739_46663382,92.87910229,+
AKAP1,chr7_99967286_99971745,92.87497941,-
YBX1,chr20_62308178_62308654,92.86618269,-
FUS,chr4_82898062_82900076,92.85944254,+
ZFP36L2,chr15_40836282_40838542,92.85767796,+
HNRNPC,chr2_55577356_55578246,92.85756416,+
HNRNPH3,chr1_228108321_228108954,92.85500594,+
LARP1,chr18_31068212_31068298,92.8426152,+
YTHDC1,chr11_118557045_118557737,92.83635331,+
PUM1,chr12_5160385_5169806,92.83387223,+
TEP1,chr9_128068580_128101095,92.83368381,+
KIN,chr14_68877240_68878457,92.81434537,+
CSDE1,chr10_8058841_8063992,92.80437888,+
KHDRBS1,chr2_172498100_172504090,92.80311727,+
NIP7,chr10_68755536_68756272,92.79814173,+
SFMBT2,chr14_39122543_39124991,92.76880471,+
RBM39,chr20_16730064_16731667,92.76400726,+
KRR1,chr12_124912655_124913111,92.76224174,-
ZNF638,chr9_83974589_83976994,92.75888382,-
HNRNPK,chr3_143023064_143027148,92.75723613,+
SNRPB2,chr2_97194754_97204190,92.7520927,+
RBMS2,chr3_184323241_184323407,92.75160206,+
ZC3H4,chr12_52051568_52054326,92.74980602,+
LARP7,chr4_53377923_53379224,92.74769073,+
SAFB,chr12_50138617_50143073,92.74656703,+
SNRPN,chr6_135492291_135497582,92.73620345,+
RBM42,chr22_35781746_35809779,92.73464621,+
SAMD4A,chr9_26913947_26917096,92.72989889,+
TRA2B,chr7_99971911_99975944,92.72312344,-
ZC3H12D,chr2_218661520_218661758,92.71790386,+
PHC3,chr16_634956_635280,92.71784288,+
PCBP2,chr15_79961174_79967636,92.71569585,+
YTHDC1,chr5_139476454_139477328,92.71535376,+
EIF3G,chr7_100149053_100149498,92.71248608,-
SNRPG,chr12_14425473_14434339,92.70710232,+
DKC1,chr1_151254808_151263913,92.69429214,-
HNRNPH2,chr3_12606299_12608765,92.688549,+
SF3A1,chr2_70216499_70216752,92.68677173,+
PPFIBP1,chr21_32413013_32467695,92.6774321,+
HTATSF1,chr18_57620648_57621707,92.67598144,-
GRSF1,chr8_132804032_132804614,92.67291437,+
RBM22,chr1_228146938_228147409,92.67185588,-
RBM25,chr1_52905090_52906518,92.66933917,+
RBM41,chr5_138163344_138164319,92.6672911,+
NAA38,chr9_121281562_121301923,92.66472295,+
PUF60,chr12_56158711_56159974,92.65786008,+
HNRNPL,chr12_103951630_103956630,92.64912066,+
HNRNPF,chr1_150327652_150328319,92.63933688,+
SNRPB2,chr1_25340579_25351625,92.63715386,+
HNRNPR,chr10_29686651_29735750,92.61897773,+
RC3H1,chr3_185494761_185496827,92.61873067,-
RRP7A,chr9_137576167_137577469,92.61766043,+
ESRP1,chr1_45568177_45568926,92.61371452,+
NONO,chr12_124912408_124912864,92.61234977,-
RBMS2,chr3_42786162_42804435,92.61035861,-
EIF4B,chr1_20779911_20787194,92.6076456,+
RBM3,chr5_57221396_57230845,92.60741371,-
KRR1,chr1_30945483_30950126,92.6068806,+
MBNL1,chr2_58165874_58198593,92.60582596,+
PARN,chr1_151240039_151242437,92.60229522,+
EIF4B,chr12_27297158_27297709,92.59571535,+
SAMD8,chr3_105550259_105552467,92.59500906,+
PUM1,chr11_57426352_57426587,92.58697905,+
RBM18,chr16_1786655_1787676,92.57411138,+
TARDBP,chr19_9818617_9818727,92.56910105,+
SF1,chr10_123007176_123008693,92.56336758,+
PCBP1,chr1_24662804_24663182,92.56320552,+
ZC3H6,chr6_90536401_90547257,92.5582074,+
LARP7,chr6_135497249_135497582,92.55795348,-
TRA2A,chr2_11773745_11779518,92.55593398,+
TRA2A,chr1_23338608_23344210,92.5552222,+
EIF4B,chr7_112471033_112472218,92.55124098,+
ZRANB2,chr2_86119044_86121478,92.5409902,+
PABPC1,chr2_159395834_159397344,92.5279273,+
KHSRP,chr1_52911790_52921552,92.52758396,-
PUM1,chr7_122078014_122079596,92.52217986,+
ZC3H15,chr13_38359333_38360040,92.51921761,+
ZC3H3,chr10_68338642_68339139,92.51890292,+
HNRNPA1,chr9_21971208_21974677,92.51509708,+
MBNL1,chr14_21211563_21211809,92.51394762,+
HNRNPA0,chr1_107642755_107688380,92.50954638,+
PCBP1,chr2_23984831_23999671,92.50812946,+
ZC3H4,chr8_85217502_85219322,92.50742549,+
RBM17,chr1_71065137_71066775,92.49995035,+
HTATSF1,chr21_33456097_33460412,92.49910595,+
SNRPC,chr8_143818534_143821596,92.49077694,+
ZFP36,chr3_3172646_3172775,92.49076733,+
THUMPD3,chr11_3001248_3001961,92.48307277,+
TRA2A,chr15_79967692_79970699,92.47746225,-
PAPSS1,chr12_21501948_21512294,92.46736175,-
EPHA7,chr10_13116340_13118905,92.46633445,-
BFAR,chr4_185649656_185652661,92.46008068,-
EPHB4,chr2_97555254_97556936,92.44542947,-
EIF4B,chr1_161038634_161038879,92.4407684,+
LSM3,chr1_201957574_201958838,92.44065493,+
DLC1,chr6_125248383_125257097,92.43596895,+
EIF3B,chr2_171326148_171330558,92.43462075,+
ZC3H8,chr7_30498938_30504568,92.43381486,-
ZNF638,chr17_59866749_59874538,92.43051716,+
ZRANB2,chr1_24655123_24660718,92.42676059,+
HNRNPA2B1,chr11_32583929_32589546,92.42398873,+
NOL8,chr16_56939359_56940176,92.42384318,-
PPFIBP1,chr2_207624404_207625264,92.42356402,+
SCML4,chr9_70286879_70297965,92.4198801,+
NSUN6,chr4_118278792_118279388,92.41619293,-
SNRPB2,chr1_181050286_181052234,92.41425844,+
HNRNPA1,chr1_45519054_45522777,92.40588523,+
GRSF1,chr19_41436472_41438217,92.40582216,+
ZFR,chr22_22304114_22306832,92.40498117,+
SF3B4,chr15_34227846_34229752,92.4005798,+
TOE1,chr12_6330711_6333068,92.39584429,-
PPFIBP1,chr1_32634072_32634767,92.39301091,+
SHANK2,chr1_26924166_26934248,92.3862321,-
SNRPE,chr6_43054486_43055544,92.38491118,+
RBM10,chr12_6724250_6724613,92.38089297,+
LSM4,chr2_97187226_97189217,92.37480162,-
FUS,chr11_115178775_115209573,92.3696647,+
TIPARP,chr12_89656107_89708595,92.36449645,+
TTC14,chr7_75879260_75881828,92.36289738,+
RBM27,chr1_155256791_155258825,92.36262835,+
U2AF2,chr18_9195698_9208656,92.3614702,+
POLR2G,chr7_21908507_21911616,92.35405676,+
EIF4B,chr1_212375300_212377561,92.35385905,+
RBM7,chr3_108049651_108050577,92.35215942,+
PARP14,chr3_123618767_123620206,92.34735479,-
PPFIA1,chr17_37491627_37510676,92.34530476,+
PAPSS2,chr10_88941390_88943796,92.34305795,+
LARP1B,chr2_30147062_30156627,92.33823365,-
RBM6,chr3_37355187_37366079,92.33286963,+
SNRPD1,chr1_184072298_184072826,92.33271032,+
RC3H1,chr15_49137458_49139527,92.33234017,+
RBM6,chr7_27816394_27816889,92.32882628,+
ACIN1,chr12_96003064_96006313,92.32852994,+
PABPC1,chr3_138239528_138245087,92.31661357,+
HNRNPK,chr3_23917173_23917849,92.3128939,+
RBMX,chr17_67344812_67345744,92.3115959,+
PPP1R9A,chr10_88941390_88941784,92.31022676,+
KIN,chr21_25982477_25997359,92.29946455,+
MBNL2,chr4_94586444_94618003,92.28978614,+
MKRN2,chr12_14905215_14910757,92.28934289,+
LSM5,chr3_42786162_42804435,92.28864239,+
CARHSP1,chr10_27046520_27048800,92.28722062,+
HNRNPR,chr2_232556530_232564246,92.28657592,+
MEX3A,chr14_91942961_91947212,92.28455908,+
RBM6,chr7_44058280_44058431,92.27482145,+
YBX1,chr11_47569891_47571470,92.27321029,+
RBM6,chr7_73737735_73737875,92.27084172,-
RRP7A,chr16_208188_220648,92.26464142,+
SNRPB,chr4_54699766_54703720,92.2644576,+
PUM2,chr7_111521449_111561850,92.26190094,+
SNRPC,chr14_65093815_65102303,92.2550393,+
TIA1,chr7_116250496_116252317,92.25122818,+
SNRNP35,chr12_6863377_6863829,92.2463013,+
RBM3,chr8_67045960_67047684,92.24588376,+
NONO,chr3_197950299_197950935,92.23939893,-
PUM1,chr13_27622009_27622874,92.23529121,+
PPIL4,chr20_35772079_35801490,92.23434205,+
HNRNPA2B1,chr12_6863377_6863829,92.23104867,-
UNKL,chr19_38309643_38315859,92.22945149,+
MCTS1,chr12_124913320_124913548,92.22917878,+
HNRNPH1,chr13_32404397_32407249,92.22021476,+
HNRNPA3,chr4_48885565_48894005,92.21853881,+
DKC1,chr12_124912278_124912506,92.21561555,+
SNRPD1,chr1_53228954_53235576,92.21457808,+
ZFP36L1,chr16_21625115_21655226,92.21404374,+
KRR1,chr14_22905453_22906194,92.21115995,+
RRP7A,chr1_74706994_74707102,92.20759319,+
MBNL1,chr19_49489912_49490231,92.20556443,-
SRRM1,chr1_24655123_24660718,92.20519797,+
PPIE,chr3_46450028_46454304,92.2046205,-
RBM27,chr4_51899378_51913289,92.20205305,+
HNRNPA2B1,chr1_112669605_112669895,92.19707955,+
TNRC6A,chr15_42218375_42219580,92.19536129,-
ZC3HAV1,chr1_243186072_243186258,92.19459039,+
PUM2,chr7_42937241_42937321,92.19373445,+
PPFIBP1,chr9_93107816_93110567,92.19041947,+
SGMS1,chr19_14410334_14410420,92.18652606,+
THUMPD2,chr3_37083806_37094791,92.18386822,-
PAN3,chr11_85628688_85631144,92.18341882,+
RBM39,chr16_75641723_75647577,92.18220178,+
MATR3,chr6_5369182_5431040,92.17792805,+
PCBP2,chr9_136862496_136862905,92.17474043,+
PNPT1,chr3_57577387_57584383,92.16372608,+
PABPC1,chr12_101636728_101642418,92.16081827,+
MYEF2,chr19_14562575_14563173,92.15427346,+
MCTS1,chr4_17845901_17909093,92.14653429,+
PCBP1,chr12_42375074_42387455,92.14487829,+
HNRNPH2,chr12_70319364_70335437,92.14257146,+
PPFIBP2,chr17_5422829_5432541,92.14022839,+
SNRPC,chr2_159448409_159453612,92.13755584,+
ZCRB1,chr2_73939022_73946718,92.1324777,+
ZC3HAV1,chr21_37158203_37159698,92.12574438,-
SEC23IP,chr1_155260659_155262085,92.12381007,+
LRSAM1,chr9_26913947_26919309,92.12235451,+
ANKHD1,chr7_99458355_99460085,92.11893009,-
AKAP1,chr19_10579864_10581265,92.11738578,-
SNRPG,chr7_120855381_120856697,92.1161234,+
HNRNPL,chr16_3067415_3067553,92.10917736,+
POLDIP3,chr2_130342962_130343085,92.10600595,-
ZC3H4,chr9_35684550_35684731,92.101088,+
LSM5,chr15_41375828_41377195,92.10009202,+
PPFIBP1,chr1_26298062_26301693,92.09282539,+
MATR3,chr5_163457610_163459861,92.08647551,+
MBNL2,chr4_185630598_185646667,92.07968971,+
PUF60,chr20_49279208_49280484,92.07967418,+
YBX1,chr10_72216138_72230365,92.07594493,+
ZRANB2,chr12_8777802_8780574,92.0722283,+
RBM39,chr10_29686651_29735750,92.07201405,+
EIF4B,chr4_140379192_140380961,92.0716822,+
TEP1,chr8_94674506_94678202,92.06815673,+
SNRPG,chr1_228140363_228141123,92.06030544,-
HNRNPM,chr19_45165194_45178092,92.0562145,+
CCAR1,chr1_167776166_167787819,92.04212554,+
ZC3HAV1,chr11_112228673_112230625,92.04182704,+
RBM6,chr12_120199485_120201082,92.04003064,-
HNRNPA3,chr9_129632865_129634053,92.03569574,+
HNRNPF,chr13_110893263_110900529,92.02782369,+
FUBP1,chr12_55903480_55927075,92.02494653,+
ZC3H12D,chr1_109739493_109740239,92.02136148,-
ARAP1,chr2_131531802_131532863,92.01346313,-
SNRNP35,chr18_9204544_9208656,92.01155918,-
RBM43,chr19_5896997_5901334,92.01006938,+
ACIN1,chr22_35263874_35263981,92.00886346,-
ZRANB2,chr9_33332502_33338509,92.00452959,+
RBM47,chr10_37169558_37169651,91.9887449,+
ZC3H12A,chr5_181242345_181243679,91.98835077,-
LARP4B,chr7_155302846_155303824,91.98693921,+
ZFP36L1,chr14_45109780_45110093,91.98641079,+
PPIL4,chr3_108050602_108051938,91.98489928,-
UHMK1,chr13_113178287_113178961,91.98296313,+
RBM12,chr12_124912506_124912962,91.96838324,-
UNKL,chr7_74056713_74057639,91.96234408,+
SNRPD1,chr12_124912278_124913418,91.96005155,-
HNRNPR,chr15_79899125_79907628,91.95726185,-
PABPC4,chr12_27297854_27300553,91.95529851,-
PUM2,chr19_18905629_18910970,91.94985074,+
HNRNPL,chr13_37574652_37577752,91.94118542,+
HNRNPK,chr11_2400798_2402293,91.93979639,+
PTBP1,chr12_124913190_124913418,91.93807458,-
ZC3H11A,chr5_103019843_103028181,91.93773597,+
MYEF2,chr20_13801683_13801817,91.93443552,+
ZC3H12A,chr15_80120498_80121747,91.93126467,+
ZFP36,chr1_30945483_30950132,91.92777307,+
LARP4B,chr12_112048443_112053557,91.92273266,+
SSB,chr20_17680075_17682027,91.92195202,+
YTHDF3,chr2_159259843_159275545,91.92189018,+
THUMPD3,chr11_34651610_34656907,91.91528427,-
