"RBP","AS_Site","Contribution","Direction"
"LARP4B","chr22_23695517_23705428",1710.01793183418,"-"
"RNPS1","chr17_3668899_3669097",1709.98817750877,"-"
"TOE1","chr2_95914303_95915979",1709.98396446066,"-"
"TRA2B","chr9_132353755_132354916",1709.97347240582,"-"
"SAMD3","chr15_24962209_24967931",1709.83007983521,"-"
"ZC3HAV1","chr7_103326684_103327331",1709.81853117605,"-"
"PARP12","chr5_71604468_71626639",1709.78864968095,"-"
"RC3H1","chr6_32976464_32976560",1709.77595400407,"+"
"ZC3H7A","chr14_90397154_90400064",1709.73179047805,"+"
"LSM5","chr2_95938901_95938986",1709.66419239431,"-"
"PAN3","chr6_87218731_87222769",1709.5765569983,"-"
"ELAVL1","chr1_11654952_11655327",1709.40028535969,"-"
"GTF3A","chr1_93127299_93133702",1709.39678094637,"-"
"MCM3AP","chr6_125292909_125300537",1709.38279858864,"-"
"NOL8","chr16_18900044_18925949",1709.33114723979,"-"
"LENG9","chr15_74458896_74461107",1709.30762581152,"-"
"RNPS1","chr15_72259661_72260477",1709.12564536876,"-"
"EIF3B","chr1_53888986_53889243",1709.06140095804,"-"
"SF3A1","chr6_311962_345853",1709.03268509933,"-"
"U2AF1L4","chr16_56935312_56935403",1708.96866602211,"+"
"ZFP36L2","chr3_49022768_49022877",1708.958664253,"-"
"EIF4H","chr12_79798584_79807225",1708.9036709078,"-"
"PRPF3","chr17_36211217_36212481",1708.84131777888,"+"
"PUF60","chr14_60150187_60152937",1708.83660057301,"-"
"G3BP1","chr1_20779911_20780349",1708.78648893654,"-"
"EEF1G","chr3_4898935_4900540",1708.77793979773,"+"
"CSDE1","chr5_157789513_157791702",1708.74751542075,"-"
"EWSR1","chr7_44841012_44847968",1708.670268644,"+"
"HNRNPR","chr1_146985756_146989573",1708.64367457122,"-"
"TARDBP","chr17_48182457_48187842",1708.59960040933,"-"
"SASH3","chr14_64490540_64495242",1708.56637374102,"-"
"PARP14","chr5_134738792_134750758",1708.5157050355,"-"
"LCP2","chr16_68266721_68274690",1708.39976220141,"-"
"RBM25","chr16_57055519_57058064",1708.29304864078,"-"
"HNRNPK","chr15_65455841_65456224",1708.2374645909,"-"
"EIF4H","chr12_56160320_56161386",1708.15071580344,"-"
"RC3H2","chr16_4823907_4831978",1708.12748705662,"-"
"TARDBP","chr9_114381446_114394356",1708.10842690307,"-"
"ZRANB2","chr14_58295813_58297954",1708.08236474969,"-"
"ZC3HAV1","chr1_40040783_40059333",1707.93794873145,"-"
"HNRNPA2B1","chr13_45340184_45341041",1707.91819364536,"+"
"RBMX","chr4_951258_951681",1707.91604520812,"-"
"PAN3","chr3_49999513_50048244",1707.82360676961,"-"
"EIF4B","chr6_122447265_122453769",1707.81869994129,"-"
"SF3A1","chr8_17972687_17985446",1707.80246171947,"-"
"SYNCRIP","chr19_40614446_40616888",1707.79394329837,"-"
"EIF4H","chr4_139072003_139073453",1707.76032706899,"-"
"SNRPD2","chr13_24251862_24284134",1707.7553192745,"-"
"RBM7","chr14_89412490_89486568",1707.67328238751,"-"
"NCL","chr1_23323732_23333517",1707.66810734646,"-"
"TIAL1","chr2_68047319_68062944",1707.66664618523,"-"
"NCBP2","chr3_37282272_37289234",1707.65378031181,"-"
"HNRNPA3","chr16_22513921_22519137",1707.61851564432,"-"
"TTC14","chr19_42096195_42099526",1707.59286409808,"-"
"LCP2","chr6_111720062_111740980",1707.56910726087,"+"
"HNRNPH1","chr6_107746889_107749683",1707.55432661495,"-"
"U2AF1","chr5_133022906_133026496",1707.52188767407,"-"
"G3BP2","chr4_39028597_39032225",1707.43106105892,"-"
"RALY","chr22_50436452_50437505",1707.33240556524,"-"
"SF1","chr11_64770408_64776497",1707.17798254559,"+"
"UHMK1","chr10_68755536_68757293",1707.1707401176,"-"
"SAMD3","chr19_49909884_49929325",1707.13892190147,"-"
"PNO1","chr2_218592707_218594107",1707.10505768609,"-"
"CPSF6","chr3_114693575_114801100",1707.07353369516,"-"
"LSM4","chr3_3153488_3154746",1707.04361652887,"-"
"LSM10","chr2_70214491_70215370",1706.9578262895,"-"
"SAFB2","chr1_246569990_246591511",1706.95472826013,"-"
"SETD1B","chr22_46337944_46343261",1706.94437056195,"-"
"ELAVL1","chr11_64767251_64767566",1706.93147037704,"+"
"HNRNPM","chr1_84566012_84570581",1706.93093445984,"-"
"LSM4","chr20_58668127_58670511",1706.90473328821,"-"
"U2AF1","chr17_73209768_73227164",1706.82534461531,"-"
"SF1","chr19_35745212_35745347",1706.74336997594,"-"
"LARP4","chr5_50668125_50744735",1706.72876272393,"+"
"ZC3H13","chr19_11447618_11447692",1706.62726303205,"-"
"LENG9","chr11_432048_433313",1706.61540773447,"-"
"HNRNPL","chr6_127901081_127918427",1706.59997663892,"-"
"TRA2B","chr21_37073364_37087246",1706.58050683815,"-"
"HNRNPA1","chr12_66138165_66138723",1706.50768708123,"-"
"CSDE1","chr11_410027_417293",1706.42715439591,"-"
"YTHDF3","chr20_63873816_63875815",1706.40593921038,"-"
"ZCCHC17","chr13_20862858_20862968",1706.20544944272,"-"
"TIA1","chr3_136862319_136927983",1706.20341648138,"-"
"ZFP36","chr16_68275249_68287745",1706.14414729596,"-"
"RAVER1","chr2_127050912_127057472",1706.121350864,"+"
"SNRPC","chr1_204532246_204538208",1706.09513601865,"-"
"HNRNPH2","chr20_57615580_57620261",1705.99441195569,"-"
"SARM1","chr2_97191181_97192857",1705.92300852359,"-"
"SAMHD1","chr1_206905147_206921817",1705.88736071136,"-"
"RBM42","chr2_73732285_73732583",1705.86310643874,"-"
"TMEM63A","chr18_23466276_23473428",1705.75604162829,"-"
"FUS","chr1_7850922_7852900",1705.70134290561,"-"
"EIF4H","chr10_75217991_75219062",1705.68888863908,"-"
"HNRNPK","chr2_99171646_99173413",1705.50192764133,"-"
"RBM15","chr19_48241063_48249522",1705.49456866671,"-"
"PCBP2","chr2_159412545_159427940",1705.35852607343,"-"
"YTHDC2","chr5_171914405_172006457",1705.23954706947,"-"
"SGMS1","chr7_45759174_45765705",1705.21654128413,"+"
"PUF60","chr1_30739937_30757658",1705.20221459181,"+"
"RBM17","chr20_2656214_2656400",1705.17929541115,"-"
"HNRNPR","chr12_53467843_53468776",1705.16700623541,"-"
"UHMK1","chr2_28298491_28338449",1705.09997811781,"-"
"FUS","chr12_56160320_56160625",1705.05587598192,"+"
"UHMK1","chr1_110894401_110896652",1705.01916049093,"+"
"RBM28","chr19_19194133_19196962",1704.89253417133,"-"
"EIF4B","chr19_2269744_2271781",1704.86284341774,"+"
"LSM1","chr11_406059_406141",1704.86014235877,"-"
"MBNL2","chr15_50309798_50354984",1704.79847194624,"-"
"PUF60","chr2_159428042_159428310",1704.77184118375,"-"
"SNRPA","chr14_22905453_22906194",1704.74404819688,"-"
"SNRPG","chr1_198709824_198712952",1704.73629669851,"-"
"LSM2","chr10_102402159_102402254",1704.73176738743,"-"
"SCML4","chr12_28255662_28257201",1704.69083031696,"-"
"POLR2G","chr13_114282943_114286518",1704.68468491156,"-"
"ARAP1","chr16_3055945_3057049",1704.66938556145,"-"
"EWSR1","chr10_6019941_6024243",1704.38282370938,"+"
"ZFP36","chr6_31540664_31541949",1704.38260730898,"-"
"RBM25","chr6_152284184_152293587",1704.23535027569,"-"
"EWSR1","chr6_125292909_125300537",1704.19370944035,"-"
"ANKRD17","chr4_866534_866955",1704.16884637261,"-"
"SLBP","chr7_74888397_74890270",1704.10432370428,"-"
"ZC3H14","chr2_95918042_95921606",1704.01142320091,"+"
"SAMHD1","chr6_24839599_24842861",1703.92186092539,"-"
"RBM39","chr1_155965128_155965302",1703.83407259212,"+"
"NCL","chr7_45759174_45765705",1703.78220285001,"-"
"ZC3H12B","chr12_108623797_108623917",1703.75698420736,"-"
"SNRPN","chr1_110952815_110963620",1703.70054428798,"-"
"RBM8A","chr16_29566249_29594886",1703.70004985363,"-"
"SNRPF","chr7_6042993_6044561",1703.6510156271,"-"
"RBM42","chr1_52905090_52906518",1703.58496760238,"-"
"HNRNPA1","chr2_97200525_97202201",1703.52895236531,"-"
"RBM4","chr2_97146516_97162098",1703.4923274065,"-"
"TROVE2","chr6_34247864_34248726",1703.20267915583,"-"
"TRA2B","chr21_33456097_33460412",1703.11396500808,"-"
"ZFR","chr22_50456673_50457033",1703.11109963794,"+"
"RALY","chr1_204532246_204537429",1703.05696429214,"-"
"HDLBP","chr11_64770408_64776497",1702.93592741795,"-"
"HNRNPA2B1","chr1_147928578_147936626",1702.86806204866,"-"
"NONO","chr11_502181_507112",1702.86474373264,"-"
"RBMXL1","chr17_76727178_76729689",1702.82517221152,"-"
"G3BP2","chr1_108696337_108697809",1702.7910755303,"-"
"G3BP2","chr20_44903121_44903992",1702.74153398479,"+"
"MATR3","chr14_55580354_55612018",1702.73764014551,"-"
"YTHDF2","chr11_43444209_43448001",1702.70310153012,"-"
"MATR3","chr20_5586269_5593326",1702.67236745628,"-"
"ZC3H6","chr14_91114283_91145220",1702.57476458055,"-"
"HELZ","chr8_17980755_17985446",1702.56338027029,"-"
"SNRPN","chr1_204532246_204538208",1702.55139428746,"-"
"MKRN2","chr5_132866687_132866868",1702.50684886985,"-"
"RC3H1","chr1_184072298_184072826",1702.41385297788,"-"
"EWSR1","chr21_25734375_25734852",1702.24638984036,"-"
"BFAR","chr4_112637603_112644667",1702.23459408304,"-"
"TMEM63A","chr12_6566336_6566528",1702.08634703545,"-"
"MEX3C","chr12_113221626_113226727",1702.07475641664,"-"
"NCBP2","chr5_123588511_123590409",1702.01595991247,"-"
"HNRNPA2B1","chr14_58267393_58273978",1702.01518799877,"-"
"PCBP1","chr15_45587525_45592134",1701.88699495264,"-"
"ZC3HAV1","chr1_145719559_145728255",1701.82528025606,"-"
"PNPT1","chr8_127989291_128070159",1701.62650939334,"-"
"HNRNPAB","chr10_74825674_74838682",1701.62216403794,"-"
"TNKS2","chr12_6551001_6555256",1701.58330069805,"-"
"ANKHD1","chr10_7824560_7963922",1701.53564455587,"+"
"RBM14","chr22_31621885_31623683",1701.52764684408,"-"
"G3BP2","chr7_74885146_74887682",1701.52146894326,"-"
"TARDBP","chr15_89318037_89318540",1701.46496975106,"-"
"ZC3HAV1","chr5_143400852_143434531",1701.33762018335,"-"
"ASCC1","chr12_122417463_122422520",1701.24001471982,"-"
"NAA38","chr15_101633728_101645086",1701.20374374654,"-"
"SNRPG","chr6_31968538_31968622",1701.14096539696,"-"
"SNRNP70","chr12_2823943_2824089",1701.09237136403,"-"
"LSM4","chr22_43151604_43161051",1700.99945595172,"+"
"HNRNPK","chr19_19635569_19636706",1700.88377165211,"-"
"SAFB","chr2_237708630_237719522",1700.81499055004,"+"
"SNRPC","chr19_36215196_36228747",1700.75739175829,"+"
"IREB2","chr6_137879351_137881034",1700.66852575862,"+"
"PTBP1","chr10_14530515_14604239",1700.6554883657,"-"
"HNRNPA0","chr21_42897047_42908863",1700.58654016573,"-"
"PARN","chr1_155965128_155965302",1700.53816904025,"-"
"LSM3","chr11_33746059_33747129",1700.53560671198,"-"
"DGKD","chr9_128627498_128627924",1700.49917960334,"-"
"RBM10","chr14_22503811_22547505",1700.39055295085,"+"
"YTHDC1","chr3_170868134_170868297",1700.27192548544,"-"
"SNRPB","chr1_225406832_225411336",1700.20956765647,"-"
"RBM5","chr1_16367308_16393230",1699.97692097823,"-"
"SAMSN1","chr17_36103981_36105224",1699.93318103884,"-"
"RBM39","chr11_314356_314921",1699.78230523193,"-"
"SAMD8","chr10_114473132_114487957",1699.71040525497,"-"
"SNRPD3","chr1_42457567_42459602",1699.68202814314,"-"
"KRR1","chr6_85640564_85642796",1699.65602081871,"-"
"KHDRBS1","chr1_46309127_46309896",1699.47859047439,"-"
"RBM3","chr10_102402159_102402251",1699.43416077289,"-"
"TRA2B","chr14_65093815_65102303",1699.41907921598,"-"
"EEF1G","chr7_65974704_65976014",1699.33632400141,"-"
"ZC3H15","chr1_110892533_110899123",1699.25443781179,"+"
"SAMD3","chr19_10679927_10681018",1699.23791559664,"-"
"HNRNPL","chr2_131133015_131140166",1699.21256753145,"-"
"EEF1G","chr17_78124781_78125157",1699.20358410887,"-"
"RBM4","chr18_21659343_21664117",1699.19557244904,"-"
"CSTF2T","chr2_156326920_156327925",1698.97589162082,"+"
"G3BP1","chr19_49909884_49929325",1698.91589149747,"-"
"SRRM1","chr11_129884846_129885434",1698.8954155009,"-"
"LARP7","chr1_150577491_150578842",1698.88632537915,"+"
"FUBP1","chr3_63952483_63979914",1698.88330061782,"-"
"TROVE2","chr16_27403220_27430055",1698.87966517194,"+"
"PTBP1","chr5_43555999_43556581",1698.808554562,"-"
"STIM1","chr11_129884882_129885434",1698.8004592811,"-"
"SAMSN1","chr1_161543199_161626144",1698.79202175335,"-"
"SSB","chr16_57055094_57055435",1698.69245722911,"-"
"ZFR","chr17_16426877_16427451",1698.63629915593,"-"
"THUMPD1","chr7_100883090_100884069",1698.5683543661,"-"
"MKRN2","chr17_44322552_44322807",1698.56152495073,"-"
"PUM2","chr1_24655123_24660718",1698.53149107486,"-"
"ZFR","chr2_95876512_95880426",1698.51637302619,"-"
"SAMD3","chr7_72830813_72831601",1698.48351518033,"-"
"ARAP2","chr2_54987698_55049744",1698.43496141027,"-"
"ALKBH8","chr12_6814463_6814758",1698.42959122211,"+"
"HNRNPF","chr1_228146938_228147409",1698.3028032224,"-"
"CCAR1","chr3_49809464_49809541",1698.25049310387,"-"
"HNRNPL","chr12_95474330_95476073",1698.23972370157,"-"
"ARAP2","chr1_46558800_46561477",1698.23949881187,"-"
"SSB","chr3_195519185_195523690",1698.22413965968,"+"
"SAMHD1","chr3_100709431_100713642",1698.10121561518,"-"
"ELAVL1","chr17_5422829_5432541",1698.03557132797,"-"
"PCBP2","chr10_14530515_14572228",1697.85522908962,"-"
"LSM3","chr19_54201609_54206275",1697.80089402186,"-"
"RBM3","chr7_102541662_102543524",1697.73556493944,"-"
"HNRNPH1","chr10_103392466_103396408",1697.72442485165,"+"
"EIF3G","chr12_54950390_54961167",1697.68540381297,"-"
"ZFP36L1","chr17_36211890_36212292",1697.6655380298,"-"
"SAMD9","chr16_30076100_30076314",1697.65773042695,"-"
"ANKHD1","chr3_42621516_42630545",1697.6452953024,"-"
"PUM2","chr16_22527973_22532059",1697.60369170735,"-"
"RRP7A","chr11_67403957_67404118",1697.58203010337,"-"
"FUBP1","chr12_124912434_124913118",1697.57994244316,"+"
"ANKHD1-EIF4EBP3","chr1_30742549_30757658",1697.51208521537,"-"
"ZC3H12D","chr19_51372074_51372378",1697.40675731821,"-"
"POLR2G","chr5_146701142_146878001",1697.37382772139,"-"
"SAMD8","chr2_203958083_203959585",1697.36421750778,"+"
"SASH3","chr13_42889242_42895008",1697.32585796674,"-"
"KRR1","chr20_35772079_35801490",1697.31682766407,"-"
"CIRBP","chr15_89318037_89318540",1697.28731122937,"-"
"ANKHD1","chr10_101798154_101798840",1697.28349379419,"-"
"EIF4B","chr12_56216613_56221759",1697.23430642805,"-"
"EEF1G","chr7_38363174_38368012",1697.12900187991,"-"
"ZC3H12A","chr1_158945042_158973646",1697.11277373172,"-"
"EWSR1","chr12_113159109_113161269",1697.00763378375,"-"
"G3BP2","chr13_52659249_52662648",1696.66681009794,"-"
"FUBP1","chr12_62349307_62355330",1696.53410597132,"-"
"RBM14","chr11_432048_433313",1696.51418608505,"-"
"ANKHD1","chr5_146878195_146878700",1696.32895077846,"-"
"PTBP1","chr19_14410605_14410988",1696.28297811768,"-"
"TIPARP","chr17_5532984_5536850",1696.2768983049,"-"
"TIPARP","chr3_114380404_114380776",1696.07198576803,"-"
"MBNL1","chr2_203947138_203955635",1696.03857019027,"-"
"RBM17","chr20_58668127_58669290",1695.98004475262,"-"
"HNRNPD","chr6_29944397_30009144",1695.94730026103,"+"
"SNRPB2","chr17_63930385_63931334",1695.88994008956,"-"
"ZC3H12D","chr7_38341799_38342255",1695.80309029871,"+"
"TARDBP","chr12_70319364_70335437",1695.69201550766,"-"
"SFMBT1","chr7_150628288_150630057",1695.49827865542,"-"
"PUM1","chr12_122341697_122347374",1695.46839454145,"-"
"EIF4H","chr7_5529663_5530523",1695.34363305934,"+"
"TROVE2","chr15_52557222_52568847",1695.31200602229,"-"
"RBM23","chr9_92324209_92325305",1695.19025295909,"-"
"SAFB2","chr8_38348215_38359312",1695.1468368063,"-"
"HNRNPH2","chr11_73716362_73718784",1695.13464475344,"-"
"SRRT","chr11_83280260_83285552",1695.12207886158,"-"
"RBM4","chr19_52614797_52616717",1695.10859761804,"-"
"UNKL","chr17_21198840_21214090",1695.06715117751,"-"
"SAMSN1","chr12_124913111_124913567",1695.03275835425,"+"
"PARP14","chr13_19709599_19730238",1695.00568950591,"-"
"PHC1","chr2_233273777_233274675",1694.93677938893,"-"
"SAMD9","chr2_85327273_85327483",1694.91422846126,"-"
"TARDBP","chr10_91959282_91959784",1694.88687072113,"-"
"ZC3H7A","chr1_198709824_198712952",1694.7871979742,"-"
"CPSF6","chr2_97181793_97217176",1694.76445858262,"-"
"PCBP1","chr1_154602626_154627953",1694.73061656704,"+"
"RBM39","chr3_195984276_195985626",1694.72756681998,"-"
"SNRPC","chr21_6492197_6495992",1694.66370770004,"-"
"RBMXL1","chr7_44645518_44647656",1694.59964600396,"-"
"RNF113A","chr21_33432802_33436882",1694.55347995705,"-"
"PUF60","chr12_124912180_124912636",1694.48871215703,"+"
"CIRBP","chr5_179699049_179705678",1694.33838573084,"-"
"NAA38","chr16_57134826_57146084",1694.23714721847,"-"
"PHC3","chr12_12521463_12562116",1694.20633803361,"+"
"HNRNPM","chr9_75077580_75083086",1694.19008165804,"-"
"RRP7A","chr19_41433673_41436391",1694.14902961972,"-"
"RBM26","chr5_138163344_138164319",1694.03315708124,"-"
"TRA2A","chr1_160489170_160490197",1693.99788878438,"-"
"PUM2","chr15_74458896_74461036",1693.92884347365,"-"
"SASH3","chr21_33260727_33262560",1693.8176796218,"-"
"RNPS1","chr17_7626793_7626942",1693.7588545645,"-"
"SAMSN1","chr15_50424514_50439008",1693.68878081975,"-"
"SART3","chr7_75353402_75353568",1693.66749053667,"+"
"HNRNPH3","chr3_63967975_63979914",1693.66253433293,"-"
"TIA1","chr17_35670898_35671753",1693.61689437962,"-"
"PABPC1","chr3_32955261_32955873",1693.49827644298,"+"
"RBM39","chr9_97913558_97922417",1693.49581722953,"-"
"SETD1B","chr7_48094827_48099669",1693.48235892893,"-"
"FUBP1","chr1_200409723_200409945",1693.47036440398,"-"
"ASCC1","chr19_19636796_19636916",1693.4400325197,"-"
"HNRNPR","chr6_32844870_32845329",1693.43488426312,"-"
"HNRNPM","chr4_98261569_98293407",1693.27110051701,"-"
"U2AF1L4","chr19_54502952_54503699",1693.13847755551,"-"
"FXR1","chr2_87455645_87480222",1693.11607197837,"+"
"RBM7","chr12_991322_1027747",1693.0898384139,"+"
"ZC3H7A","chr12_106957149_106967110",1692.8258203024,"-"
"SRRT","chr4_53377923_53379224",1692.64067161941,"-"
"PHC3","chr1_44635588_44636029",1692.46136939422,"+"
"CCAR1","chr2_97219246_97224805",1692.4439929778,"-"
"ZGPAT","chr12_122981266_122981570",1692.31097162566,"-"
"HNRNPAB","chr6_111416472_111472012",1692.30235150665,"-"
"GTF3A","chr2_24315224_24321813",1692.22595394842,"-"
"SNRPC","chr3_11829864_11839221",1692.2074838411,"-"
"GTF3A","chr19_34209051_34215595",1692.16376942946,"-"
"RBM12","chr10_133263233_133267351",1692.15362361407,"-"
"MCTS1","chr1_110950123_110963620",1692.11364269358,"-"
"ZC3H7A","chr21_8393888_8438099",1692.00523119521,"+"
"HNRNPA2B1","chr15_79889354_79896790",1691.99806380374,"-"
"PRPF3","chr12_11047188_11171421",1691.95092055204,"-"
"STIM2","chr15_44715701_44716327",1691.9441065819,"-"
"POLDIP3","chr5_154858768_154863206",1691.82708232685,"-"
"EEF1G","chr12_93773486_93849969",1691.7595092412,"+"
"RBM22","chr3_17622765_17623848",1691.68199140152,"+"
"FUS","chr14_49832277_49834362",1691.64322810594,"-"
"SRRM2","chr21_42288037_42288210",1691.6286738803,"-"
"YTHDC1","chr2_97194754_97200452",1691.60637638156,"+"
"SF3A1","chr11_64742937_64744741",1691.55957132097,"+"
"RBM23","chr16_4483754_4505483",1691.55533421943,"-"
"GTF3A","chr5_178210272_178210552",1691.43878877069,"-"
"SNRPC","chr4_94207735_94208345",1691.41626747201,"-"
"POLR2G","chr6_32969056_32971594",1691.38060094761,"-"
"ASCC1","chr22_38752665_38755762",1691.247734844,"-"
"PARP12","chr17_36211217_36212481",1691.22329949749,"+"
"YTHDC2","chr12_6566324_6566528",1691.16506454016,"-"
"SF1","chr2_160285044_160286968",1691.1644759881,"-"
"CIRBP","chr7_33026915_33062567",1691.15706262163,"-"
"LARP7","chr5_178211970_178212972",1691.01263370518,"-"
"HNRNPA1","chr10_114473132_114487957",1690.96642858615,"-"
"ACIN1","chr3_30606977_30644746",1690.96200017117,"-"
"ACIN1","chr3_48694240_48695089",1690.93951542336,"-"
"SAFB","chr19_5928087_5931403",1690.83977968365,"-"
"ZC3H7A","chr14_21736258_21736694",1690.73490837251,"-"
"ZFR","chr6_29889604_29944499",1690.65593470956,"-"
"HNRNPA1","chr4_108620712_108621950",1690.52560587027,"+"
"LSM7","chr22_41781845_41784338",1690.37907901408,"-"
"RBM6","chr17_37579434_37584647",1690.34181417259,"-"
"DND1","chr10_72216138_72220053",1690.33951844946,"-"
"RBM27","chr6_15248964_15374116",1690.30157880619,"-"
"RBM4","chr13_27424938_27427091",1690.27406036045,"-"
"RBM39","chr6_32844870_32845417",1690.19824036735,"-"
"YBX1","chr2_238194331_238194781",1690.12889114887,"-"
"TNKS2","chr8_132727983_132746941",1690.08218600913,"-"
"HNRNPK","chr6_30577913_30578075",1690.05671626626,"-"
"HDLBP","chr12_111889006_111890039",1690.00375165278,"-"
"HNRNPM","chr15_88467782_88467910",1689.98155739094,"-"
"RBM3","chr8_100288267_100303159",1689.89158879791,"-"
"PCBP1","chr1_236543040_236543559",1689.83069653112,"-"
"MCM3AP","chr6_29726043_29726882",1689.81634290668,"+"
"RBM34","chr19_15368322_15370145",1689.79944911776,"-"
"RBM17","chr1_236542787_236542914",1689.78371946021,"-"
"RNPC3","chr7_102590296_102592284",1689.75538880549,"-"
"ACIN1","chr20_46394532_46406547",1689.7416305474,"+"
"PAN3","chr8_89758233_89765340",1689.71758782251,"-"
"RBMX","chr22_40408697_40408793",1689.64793443149,"-"
"PPIE","chr16_69762391_69786995",1689.61562886299,"-"
"RBM4","chr19_10142220_10143765",1689.58706371078,"-"
"NCBP2","chr21_8393485_8437694",1689.55483423575,"-"
"G3BP1","chr3_28241812_28316332",1689.48256284385,"+"
"SAFB","chr16_50742841_50744729",1689.46323186683,"-"
"CIRBP","chr1_112675049_112686965",1689.41813848663,"-"
"MATR3","chr7_100148975_100149498",1689.34201528843,"-"
"KIN","chr2_241097427_241099395",1689.22031009019,"-"
"NCBP2","chr6_34240882_34242711",1689.21785727665,"-"
"NAA38","chr17_5532984_5536850",1689.19126374696,"-"
"TRA2A","chr1_53233652_53235576",1689.1745015628,"-"
"YTHDF2","chr12_122224644_122225964",1689.05823213783,"-"
"RNF113A","chr16_80976179_80997313",1688.92131828367,"-"
"PHC1","chr19_19627969_19628091",1688.89988129346,"-"
"RBM23","chr12_7827682_7930479",1688.82141297547,"+"
"TRA2B","chr5_35871213_35875511",1688.76900395299,"+"
"SF3B4","chr15_50346395_50354984",1688.76133027376,"-"
"ZCCHC17","chr8_144792140_144792244",1688.7158038134,"+"
"HNRNPC","chr1_198708261_198712952",1688.69753978277,"+"
"SRRT","chr7_50327757_50376532",1688.54480658276,"-"
"SRRM1","chr2_44218537_44232315",1688.14617320013,"-"
"CPSF6","chr16_3055945_3058539",1688.11570024034,"-"
"MKRN2","chr6_152180294_152185273",1688.11369050162,"-"
"SRRT","chr19_41433673_41436391",1688.05110530381,"-"
"ASCC1","chr2_135605016_135616667",1687.99563616125,"-"
"MBNL1","chr11_108224871_108227594",1687.86344123545,"-"
"SF1","chr16_75644462_75647577",1687.8050511842,"-"
"LSM10","chr22_40964117_40972475",1687.68221598586,"+"
"MBNL1","chr12_2824013_2824089",1687.67397007406,"-"
"TRA2B","chr1_20779911_20787194",1687.58461025106,"-"
"HNRNPL","chr7_38240166_38262170",1687.58095124564,"-"
"MKRN1","chr1_160496246_160523143",1687.57497451572,"+"
"ZC3H11A","chr11_105071098_105071498",1687.55307475116,"-"
"HNRNPK","chr2_201160942_201162995",1687.55126557256,"-"
"CSDE1","chr2_230248968_230250980",1687.54067030883,"-"
"ZC3H12D","chr2_95891737_95927380",1687.45836279588,"+"
"ARAP2","chr17_7315119_7315330",1687.40357568937,"-"
"SAMSN1","chr6_29889500_29928224",1687.29603811123,"-"
"RBMX","chr5_70946176_70952438",1687.27047752071,"+"
"EEF1G","chr12_124912206_124913118",1687.26351754032,"-"
"SNRPB","chr3_28291954_28292735",1687.22629139119,"-"
"G3BP1","chr17_63699395_63700031",1687.14216405874,"+"
"G3BP1","chr2_157434747_157439275",1687.00115282375,"+"
"PSPC1","chr19_36215196_36228747",1686.99849712336,"-"
"LSM2","chr15_34435471_34437397",1686.96115300596,"-"
"RBM6","chr12_102039975_102044104",1686.84735839287,"-"
"PABPC1","chr13_52659249_52662648",1686.81110732071,"-"
"SAMD3","chr6_35469285_35469380",1686.79001068072,"+"
"RBMX","chr1_88969467_88992584",1686.75406074883,"+"
"SETD1B","chr22_39077378_39080932",1686.56918986374,"+"
"ZFP36L2","chr4_53428183_53442652",1686.53296176491,"-"
"THUMPD1","chr4_83105020_83114665",1686.49821488666,"+"
"PARP14","chr6_31355592_31355737",1686.47928606433,"-"
"PPIL4","chr2_232734486_232735154",1686.41369360309,"-"
"ZC3H8","chr9_71750385_71768356",1686.30110623341,"-"
"MBNL1","chr14_35116737_35121901",1686.27436374116,"-"
"LARP1","chr1_95234315_95246541",1686.19728271963,"-"
"U2AF1","chr10_31461237_31495778",1686.18494529901,"-"
"KRR1","chr1_24660799_24661309",1686.17361507682,"-"
"UHMK1","chr17_81891841_81894466",1686.16694704309,"-"
"RBM14","chr4_82430913_82447919",1686.15446068629,"-"
"MCM3AP","chr18_11884627_11884878",1686.11707594088,"-"
"ZFP36L1","chr12_104457529_104601905",1686.0740934162,"-"
"HNRNPCL1","chr12_53296551_53297849",1686.05937937272,"+"
"TNRC6A","chr5_69094338_69103061",1685.82422090028,"-"
"GTF3A","chr4_88277243_88278143",1685.59944854563,"-"
"ZFP36L2","chr2_85596649_85597103",1685.52801415468,"-"
"RBM25","chr5_178211970_178214795",1685.52332669047,"-"
"ZFP36L1","chr17_36211890_36212496",1685.40611658333,"-"
"ZC3H14","chr6_63636150_63679999",1685.34811274281,"-"
"CPSF6","chr11_134252916_134253226",1685.31760929929,"-"
"MBNL1","chr9_75080941_75083086",1685.18007416797,"-"
"PUF60","chr11_59143304_59143496",1685.14901953703,"-"
"RBM25","chr4_182915575_182917287",1685.12716278065,"-"
"DKC1","chr2_70227822_70229058",1685.01885954521,"-"
"HNRNPL","chr3_69080153_69080333",1684.99620961691,"-"
"SLTM","chr14_55051803_55061679",1684.99499050423,"-"
"GTF3A","chr7_38249572_38256336",1684.97559556577,"-"
"RBM12","chr1_155668777_155670319",1684.94287588193,"-"
"GTF3A","chr8_90001561_90018908",1684.93627958948,"-"
"U2AF1","chr13_52659249_52661474",1684.84819711138,"-"
"SSB","chr6_29889500_29928224",1684.80829656117,"-"
"HNRNPF","chr1_40040801_40041428",1684.78244120119,"+"
"ZFP36L2","chr1_228108318_228109148",1684.72244190536,"-"
"HNRNPC","chr20_32728139_32743307",1684.70564575175,"-"
"MATR3","chr1_24503150_24514313",1684.6420605809,"-"
