"RBP","AS_Site","Contribution","Direction"
"PPRC1","chr2_201272776_201276826",1386.89206913125,"+"
"CNOT4","chr21_44910372_44910599",1386.83071870843,"+"
"HNRNPH1","chr2_219230350_219231927",1386.77040860924,"-"
"CSDE1","chr4_26321048_26362445",1386.75218972722,"-"
"HNRNPH2","chr16_4832221_4832773",1386.60501068049,"-"
"PABPC1","chr12_53462567_53465931",1386.58919720613,"-"
"G3BP2","chr17_45404334_45404444",1386.58838557512,"-"
"NAA38","chr2_191682595_191683728",1386.27926238069,"-"
"SF1","chr4_151099714_151100484",1386.26407089387,"-"
"HNRNPD","chr22_19471808_19479082",1386.22154517324,"-"
"RBM28","chr16_208664_220648",1386.19457207692,"-"
"ANKRD17","chr22_42576609_42576980",1386.18627772521,"-"
"SAMD9L","chr2_87455645_87583257",1386.02126357804,"-"
"HNRNPH1","chr2_95956816_95960472",1386.00717007712,"+"
"SFPQ","chr1_1657302_1657374",1385.89839182923,"-"
"MSI2","chr1_160496246_160523143",1385.86542321245,"-"
"KRR1","chr1_116760632_116768463",1385.75781633277,"+"
"G3BP1","chr16_30309033_30334974",1385.67635789189,"-"
"LCP2","chr19_5610688_5612539",1385.36257295011,"-"
"ZC3H12D","chr19_10089378_10089656",1385.35088430169,"-"
"NAA38","chr17_76091235_76094413",1385.33348004861,"+"
"SNRNP70","chr21_37084331_37087246",1385.23940745826,"-"
"RRP7A","chr15_69453721_69455169",1385.23238461703,"+"
"RNPS1","chr17_18251813_18251998",1385.06894958911,"-"
"RBMS1","chr20_62303781_62306196",1384.86938328203,"-"
"CPSF6","chr1_35176474_35177318",1384.85390774148,"-"
"ZC3HAV1","chr1_30739937_30742455",1384.67637110552,"+"
"PUM2","chr22_40463286_40533589",1384.62901395575,"-"
"ZFP36L1","chr16_4823907_4832773",1384.56480002135,"-"
"RBM39","chr2_159712661_159729008",1384.55542003722,"-"
"ELAVL1","chr1_154212624_154214456",1384.53433553381,"-"
"YTHDF3","chr14_89190449_89280949",1384.21405324993,"-"
"ARAP2","chr1_150839654_150846262",1383.96681617782,"-"
"SART3","chr15_74024927_74033155",1383.96041754431,"-"
"RBM25","chr3_50332154_50337904",1383.95231866284,"-"
"ZFP36L1","chr1_45661225_45686411",1383.83777773418,"-"
"STIM1","chr2_65056528_65069398",1383.5902927588,"-"
"SRRM2","chr15_88639178_88639342",1383.55791636925,"-"
"PARN","chr3_52679726_52682091",1383.55310377876,"-"
"SAMHD1","chr4_77776392_77819232",1383.55232029425,"-"
"DNAJC17","chr2_201260613_201266486",1383.50003333384,"+"
"CSDE1","chr22_38486440_38487878",1383.46342771968,"-"
"ACIN1","chr2_230238381_230238760",1383.40196085191,"-"
"SRRM1","chr17_74203710_74203917",1383.39844522489,"+"
"MCTS1","chr2_233273052_233274675",1383.39243767828,"-"
"SYNCRIP","chr6_11213727_11305991",1383.33621374736,"-"
"FUS","chr1_147928578_147936626",1383.3060117925,"-"
"NONO","chr19_41883289_41888063",1383.08908275557,"-"
"SNRPC","chr1_71065137_71066775",1382.70953952625,"-"
"LSM5","chr18_36787079_36798448",1382.63437456154,"+"
"HNRNPH1","chr17_16440253_16441367",1382.39517999447,"-"
"DNAJC17","chr12_56724549_56725262",1382.34852422554,"+"
"NCBP2","chr15_50726126_50726320",1382.2399377501,"-"
"TTC14","chr2_201272942_201276826",1382.20289859077,"-"
"PABPC3","chr22_26666937_26668157",1382.0953549692,"-"
"ANKRD17","chr5_96727530_96729611",1382.08884543159,"-"
"RBMX","chr6_11213727_11232503",1382.04784424449,"-"
"LSM2","chr5_71062796_71067654",1382.00658888942,"-"
"ZFP36","chr15_85583076_85585701",1382.00639678072,"-"
"PUM1","chr15_28886278_28921639",1381.87294406738,"-"
"SAMHD1","chr1_161038634_161038879",1381.73738022316,"+"
"SNRPD2","chr18_57620651_57621707",1381.58603872488,"-"
"ARAP2","chr2_95960667_95962351",1381.37333324081,"-"
"NONO","chr6_26443442_26443956",1381.35377868743,"-"
"LSM2","chr22_26666937_26668157",1381.34965009186,"-"
"HNRNPF","chr6_127719823_127807215",1381.22635109852,"-"
"RBM39","chr17_59112345_59131280",1381.09156154702,"-"
"PABPC1","chr5_146878195_146878590",1380.8742086053,"-"
"ZFP36","chr2_30147062_30148244",1380.71693040918,"-"
"HNRNPA3","chr6_11213727_11232503",1380.54860088052,"-"
"ARAP2","chr3_71299880_71305877",1380.53326318832,"-"
"SNRPC","chr2_222887888_222900673",1380.48243507699,"-"
"STIM2","chr21_8393174_8437388",1380.48159259651,"-"
"LSM5","chr1_91720227_91721954",1380.41514297256,"+"
"RBM8A","chr5_139561815_139562243",1380.35773587598,"-"
"NCBP2","chr16_1964365_1964806",1380.03616062262,"+"
"SRRT","chr2_97187401_97192857",1380.01677059708,"+"
"ACIN1","chr14_101912473_101925140",1379.94479134837,"-"
"TARDBP","chr20_57607300_57610148",1379.88313392813,"-"
"UHMK1","chr1_188902_195262",1379.72327589937,"+"
"SNRPE","chr2_233273052_233274675",1379.69237829374,"+"
"ZFP36","chr22_29832342_29838177",1379.68766260435,"+"
"LSM4","chr5_112864732_112867371",1379.67486885041,"-"
"PPIE","chr16_1786655_1787676",1379.57779203333,"-"
"NAA38","chr19_51372074_51372378",1379.50690997814,"+"
"FUBP1","chr14_21211566_21211809",1379.41090077955,"-"
"PARP10","chr1_110894401_110899123",1379.32878434909,"+"
"RNPS1","chr15_44380976_44413335",1379.23841276167,"-"
"CARHSP1","chr14_23556343_23558694",1379.18006582249,"-"
"SLTM","chr12_48923604_48923781",1379.13601855839,"-"
"SEC23IP","chr21_8393888_8438099",1379.08842813146,"-"
"RNF113A","chr15_74032715_74033155",1378.95759230953,"-"
"ZC3H15","chr19_49476566_49480297",1378.8900603121,"-"
"RBM5","chr6_31644194_31644306",1378.85040323977,"+"
"RBMS1","chr1_184072298_184072826",1378.7997116192,"-"
"SAMHD1","chr19_19635569_19636706",1378.74866409763,"+"
"SRRM1","chr2_232697392_232703423",1378.69417570404,"-"
"ZC3HAV1","chr2_24321880_24328051",1378.69342752539,"-"
"RNPS1","chr17_5501872_5517745",1378.64346429182,"-"
"SYNJ1","chr15_63533918_63537024",1378.48941584418,"-"
"EIF4H","chr15_101966223_101972900",1378.41208268287,"-"
"RBM23","chr17_19939849_19941825",1378.31858799008,"-"
"TRA2A","chr2_232567214_232580903",1378.20153404874,"-"
"L3MBTL3","chr1_26363134_26364531",1378.09826094314,"+"
"BFAR","chr13_37048599_37051487",1378.05207298641,"-"
"CSDE1","chr1_108698017_108698603",1378.0469826627,"-"
"MBNL2","chr12_56160670_56161386",1378.01896036874,"+"
"ASCC1","chr13_51797908_51799533",1378.0063085955,"-"
"SRRT","chr15_44380976_44413335",1377.93881208768,"-"
"ZCRB1","chr12_124913190_124913646",1377.68570730685,"+"
"PSPC1","chr1_175007196_175008608",1377.44183946705,"-"
"SF3B4","chr5_177441053_177441734",1377.32297170324,"-"
"CNOT4","chr3_88055999_88058018",1377.17321833461,"-"
"SEC23IP","chr1_161038075_161038879",1377.16758306383,"+"
"TTC14","chr2_73950732_73958145",1377.1660625066,"-"
"HNRNPM","chr12_43771365_43772179",1377.11854827643,"-"
"ZFR","chr4_151099714_151100484",1376.85593165294,"-"
"TRA2A","chr19_11578657_11578843",1376.796087654,"-"
"RBM19","chr3_184245812_184248781",1376.76194384084,"-"
"CSDE1","chr12_15882819_15889927",1376.73148663627,"-"
"TMEM63A","chr5_70070751_70076520",1376.60166071731,"-"
"SNRPC","chr14_35116737_35121901",1376.15301330895,"-"
"PARP10","chr1_16485665_16633094",1376.11612800229,"+"
"SAFB","chr22_32475124_32478980",1375.970804085,"-"
"SAMHD1","chr1_110895055_110899123",1375.95829543614,"+"
"RNPC3","chr2_97181793_97217176",1375.75608022092,"-"
"TARDBP","chr17_7393836_7394103",1375.72975152848,"-"
"DKC1","chr22_24276803_24302194",1375.65971061046,"-"
"HNRNPM","chr3_196939432_196942369",1375.51790040753,"-"
"MBNL1","chr1_26362022_26363025",1375.50329591333,"-"
"HNRNPD","chr3_49674621_49675182",1374.8824330495,"-"
"HNRNPH1","chr16_69120649_69121435",1374.74395818431,"-"
"LSM5","chr20_30377425_30379584",1374.55065979435,"-"
"GRSF1","chr2_95912316_95912406",1374.52866728938,"-"
"STIM1","chr2_135983454_135985793",1374.38918426012,"-"
"PARN","chr3_101574279_101579789",1374.30826750154,"-"
"SF1","chr3_197705175_197736654",1374.30162071663,"-"
"SNRPD2","chr19_18069713_18072111",1374.25491034496,"+"
"SAFB","chr1_161548675_161549010",1374.09217777065,"+"
"SRRM2","chr1_181050286_181053572",1374.05809957522,"-"
"EIF2S1","chr1_155521618_155562778",1374.03399214109,"-"
"YTHDC1","chr14_92093831_92096092",1373.99898578856,"-"
"YTHDC1","chr2_9474647_9475986",1373.92100262489,"-"
"FUBP1","chr1_160748514_160749820",1373.82714099085,"-"
"LSM2","chr2_189782602_189783013",1373.58590470153,"-"
"SNRPG","chr19_16153204_16154398",1373.50577726522,"-"
"SPEN","chr2_207560372_207561118",1373.49499519306,"-"
"SRRM1","chr17_7016685_7017256",1373.43814778787,"-"
"RBM5","chr1_77721901_77722023",1373.4155094643,"-"
"RBM39","chr17_16126209_16137310",1373.3653784803,"-"
"RBM39","chr2_201234112_201240269",1373.36015161826,"-"
"SYNCRIP","chr2_108469332_108469650",1373.2964133066,"-"
"G3BP2","chr6_29888672_29934217",1373.23163355379,"+"
"CARHSP1","chr1_116760632_116768463",1372.917680319,"+"
"PUM2","chr1_154212624_154214456",1372.90661263038,"-"
"YBX1","chr3_3153488_3154746",1372.85356130689,"-"
"SNRPG","chr16_22437492_22451619",1372.85217447082,"-"
"CSDE1","chr2_201234112_201266460",1372.78970078582,"-"
"ZC3H6","chr15_101966223_101972900",1372.71161789145,"+"
"LCP2","chr2_201272942_201276826",1372.67125632537,"-"
"HNRNPH1","chr21_37073473_37087246",1372.51899260901,"-"
"YTHDF3","chr2_171687627_171690146",1372.3974775309,"-"
"NCBP2","chr2_97219246_97224808",1372.26325706484,"-"
"TAF15","chr6_31644194_31644306",1372.14940709135,"-"
"HNRNPH1","chr2_241315982_241324215",1372.02263602962,"-"
"RBM26","chr1_26363154_26364531",1371.9353165422,"-"
"ZC3HAV1","chr12_6960936_6961125",1371.92784803817,"-"
"HELZ","chr19_35739769_35741023",1371.82482393125,"-"
"MATR3","chr2_85694923_85695319",1371.78100664411,"+"
"HNRNPF","chr22_19441694_19447377",1371.76700261029,"-"
"SRRM2","chr14_105052102_105057166",1371.75730947757,"-"
"TRA2A","chr1_158945042_158976700",1371.73101685141,"-"
"HNRNPA3","chr22_26666937_26668157",1371.5598509739,"-"
"YTHDF2","chr2_197069965_197078702",1371.54421453902,"+"
"CSDE1","chr2_74528489_74529131",1371.44104151511,"-"
"FUBP1","chr6_26411581_26413168",1371.18300899232,"-"
"ZC3H13","chr20_36614387_36615224",1371.17089798352,"-"
"YTHDC1","chr2_48314814_48346200",1371.02071198419,"-"
"RBMXL1","chr3_184323241_184323407",1370.77607330954,"-"
"ZC3H12D","chr19_11346634_11349653",1370.74878438246,"-"
"SNRPD2","chr3_49812543_49813061",1370.52922026349,"+"
"SNRNP70","chr2_97538363_97541910",1370.48510000755,"-"
"HNRNPF","chr17_2042231_2042604",1370.46871063812,"-"
"EWSR1","chr1_207767195_207770320",1370.31057401219,"-"
"PHC3","chr20_58668127_58670511",1370.05100107218,"-"
"HNRNPAB","chr19_41884493_41888063",1370.01809254405,"+"
"SNRPA","chr16_29569328_29613102",1370.00886791601,"-"
"SNRPC","chr6_10749698_10755141",1369.943456493,"-"
"ANKS3","chr6_29889604_29890263",1369.76259032721,"+"
"TMEM63A","chr19_51372160_51372378",1369.73517538834,"-"
"PCBP1","chr15_90935330_90935543",1369.5905473743,"+"
"SRRT","chr14_23566419_23567110",1369.5256177217,"-"
"ZFR","chr1_7846766_7849639",1369.49268422082,"-"
"YTHDF3","chr5_178616948_178617343",1369.44340337226,"-"
"HNRNPF","chr2_97560860_97576378",1369.42006696807,"-"
"SAFB2","chr17_37542565_37553114",1369.40674032058,"-"
"CSTF2T","chr22_26663398_26665530",1369.36808721643,"-"
"ZCRB1","chr2_10396920_10419733",1369.14702299182,"-"
"PHC3","chr16_635340_636093",1368.81731806131,"-"
"HNRNPL","chr2_197399038_197400054",1368.78427370741,"-"
"EIF3B","chr17_6760601_6762154",1368.7508807675,"-"
"TRA2A","chr20_57616468_57620261",1368.61035744893,"-"
"HELZ","chr1_75790057_75791284",1368.5919909931,"-"
"ANKRD17","chr3_16303592_16323098",1368.47848073869,"-"
"MBNL1","chr2_207560372_207561118",1368.40627852874,"-"
"KIN","chr4_127921771_127921859",1368.26812001234,"-"
"EPHB6","chr19_54508184_54510525",1368.05297285249,"-"
"HNRNPM","chr1_171514630_171515733",1368.01698681977,"-"
"RBMXL1","chr21_37261937_37267237",1367.97489584672,"-"
"SFMBT2","chr6_29889604_29890263",1367.92025624267,"+"
"FUBP1","chr22_20568631_20582610",1367.87889753119,"-"
"THUMPD1","chr2_84838241_84839148",1367.84463133992,"-"
"SAFB","chr2_11172045_11174967",1367.78677501699,"-"
"ARAP2","chr1_160748514_160749820",1367.72271710697,"+"
"EIF3B","chr2_95956816_95958590",1367.70877726939,"-"
"PABPC1","chr1_154219937_154220341",1367.35916965242,"-"
"HNRNPA2B1","chr17_5422829_5432541",1367.29287749023,"-"
"ARAP2","chr12_47206145_47216164",1367.19677815628,"+"
"EIF3B","chr13_42919332_42926335",1367.17555025611,"-"
"LSM1","chr22_40552367_40636477",1367.05255180091,"-"
"EIF4B","chr22_32475398_32478980",1367.03428588576,"-"
"HDLBP","chr14_35110629_35121901",1366.91281268111,"-"
"NONO","chr1_42456628_42457246",1366.74101589659,"-"
"APTX","chr2_159448409_159478574",1366.64975872762,"-"
"TRMT1","chr2_201272776_201274888",1366.43005798703,"-"
"PABPC1","chr6_158708391_158725502",1366.37358579612,"-"
"UHMK1","chr22_42514779_42515150",1366.21003872246,"-"
"KRR1","chr14_23090101_23090521",1366.14309520296,"-"
"RBM28","chr1_244842058_244842194",1366.10287082931,"-"
"SNRPD2","chr16_2772102_2776992",1366.07984716067,"-"
"EIF3G","chr2_97179766_97181597",1366.01015407611,"-"
"TNKS2","chr6_125292909_125298713",1365.90441000465,"-"
"SF3B4","chr19_18001573_18008710",1365.67995688629,"+"
"CNOT4","chr1_203795794_203801574",1365.67731181174,"-"
"RNF113A","chr1_207767823_207770320",1365.5776613261,"-"
"PARP12","chr1_188889_195262",1365.54112731598,"-"
"RBMXL1","chr17_36103981_36105224",1365.52023098346,"+"
"SNRPA","chr15_101633728_101645086",1365.39321835835,"-"
"HNRNPL","chr1_23333631_23337753",1364.70938944153,"-"
"ZC3H18","chr1_160748514_160749820",1364.56697834678,"-"
"PAN3","chr13_27440449_27445087",1364.52342791491,"-"
"TAF15","chr5_151063747_151080879",1364.21520891848,"-"
"EIF2S1","chr3_30606977_30623198",1364.1659948454,"-"
"CPSF6","chr1_46560277_46561477",1364.13459348422,"-"
"MATR3","chr2_95956816_95960472",1364.07906870879,"+"
"TARDBP","chr18_11885043_11885675",1363.98296571096,"-"
"MKRN2","chr14_89412490_89619027",1363.95734522147,"-"
"SAMD9L","chr1_159045464_159051678",1363.58251216996,"-"
"EIF4H","chr5_151772036_151786602",1363.51118177608,"-"
"LSM7","chr15_28919487_28921639",1363.46388849377,"+"
"TRA2B","chr6_107749813_107772171",1363.42592620466,"-"
"SNRPD2","chr19_2324196_2328386",1363.42460375362,"-"
"HELZ","chr3_167720273_167734805",1363.40385929867,"-"
"SFPQ","chr14_23565701_23566063",1363.34228662844,"-"
"CPSF6","chr1_161038634_161038879",1363.25344925727,"-"
"MBNL1","chr20_49279208_49289044",1363.17541225854,"-"
"RRP7A","chr2_74528489_74529131",1363.14471793655,"-"
"TEP1","chr5_146878195_146878590",1363.08525690698,"-"
"EIF4B","chr2_95958785_95960472",1362.62042658178,"-"
"HNRNPF","chr1_209779374_209781344",1362.45215835219,"-"
"ZFP36L1","chr2_201260613_201266486",1362.41418952161,"-"
"SNRPB2","chr17_76727213_76732977",1362.15253078714,"-"
"LSM4","chr5_151063747_151080879",1362.00460912347,"+"
"HNRNPK","chr15_50424514_50439008",1361.98024042486,"-"
"IREB2","chr5_35876719_35877475",1361.97703654927,"-"
"LSM3","chr22_19444390_19447377",1361.82227462244,"-"
"UHMK1","chr19_13766129_13768358",1361.78849270415,"-"
"EIF3B","chr14_23567319_23567738",1361.78778073633,"-"
"HNRNPH3","chr1_156815209_156816005",1361.7424467048,"-"
"SRRM1","chr22_41781845_41793828",1361.58368155972,"-"
"NCBP2","chr17_47973693_47973930",1361.47377145468,"+"
"SF1","chr1_35178036_35187000",1361.35406268088,"-"
"POLR2G","chr2_97538363_97558798",1361.3205160632,"+"
"HELZ","chr1_11654952_11655805",1361.23922561994,"-"
"HNRNPC","chr21_31685240_31685397",1361.2187439932,"+"
"SF1","chr1_188889_195262",1361.13819107209,"+"
"SF3B4","chr1_35176474_35177318",1361.06775026297,"-"
"TTC14","chr2_230248968_230250980",1360.88161885364,"-"
"SNRPB2","chr2_74135658_74145188",1360.8786853346,"-"
"HNRNPL","chr5_43555999_43556818",1360.5301403146,"-"
"RBM5","chr2_201272942_201276826",1360.51538275029,"-"
"SRRM2","chr16_31701858_31702534",1360.36938627485,"-"
"NCBP2","chr17_82449292_82450699",1360.36032645785,"-"
"TTC14","chr2_70227822_70228343",1360.23697445062,"-"
"SAMD9L","chr1_1657302_1657374",1360.22469794614,"-"
"NONO","chr2_127057601_127059010",1360.20036025107,"-"
"TIAL1","chr15_42448705_42466052",1359.96062001464,"-"
"TIAL1","chr22_40463286_40533589",1359.90559826114,"+"
"POLDIP3","chr20_3123406_3159765",1359.90456099141,"-"
"RBMX","chr4_151099714_151100484",1359.76698685775,"-"
"ZCRB1","chr1_26363134_26364531",1359.73050755654,"+"
"ZMAT5","chr19_29665795_29673823",1359.62899254558,"-"
"TIAL1","chr15_34407735_34437397",1359.59720827892,"-"
"PABPC3","chr1_23967723_23971572",1359.57016461959,"-"
"U2AF1L4","chr17_35492818_35522278",1359.3804700608,"-"
"RBM42","chr22_41784420_41793828",1359.25638757465,"-"
"RBM42","chr12_54283234_54283811",1359.10103354206,"+"
"RBM39","chr19_17405995_17406076",1359.02263747979,"-"
"MBNL1","chr4_26321048_26362445",1359.01042410716,"-"
"SNRPD1","chr5_39124278_39125997",1359.00889309584,"-"
"HNRNPK","chr2_38577532_38581912",1358.97944290909,"-"
"DGKH","chr22_50190648_50193026",1358.87223423385,"-"
"RBM12","chr2_37201726_37204303",1358.70627242254,"-"
"EPHA1","chr15_85583076_85585701",1358.67058560744,"-"
"PTBP1","chr19_35745212_35745347",1358.51536243662,"-"
"RBM5","chr2_191682017_191683728",1358.42694036179,"-"
"LSM10","chr2_97538363_97558798",1358.32312762243,"+"
"SYNJ1","chr15_88880610_88881356",1357.67346336358,"+"
"PABPC1","chr17_5515517_5517745",1357.54554975625,"-"
"SAMHD1","chr14_45250138_45253034",1357.50738090333,"-"
"TRA2B","chr1_146988949_146991112",1357.33551677665,"-"
"RBM5","chr12_47206145_47216164",1357.32382468612,"+"
"RBMX","chr2_97198491_97204190",1357.2784086797,"+"
"ZFP36","chr1_11654952_11655805",1357.25416004612,"-"
"HNRNPC","chr22_46337944_46343261",1357.21955315968,"-"
"ZFP36","chr4_153583672_153584834",1357.16421540069,"-"
"ZCRB1","chr1_207767195_207770320",1357.02733401157,"-"
"RBMXL1","chr1_26363134_26364531",1356.94097050398,"+"
"SAFB","chr20_57607300_57610148",1356.91258816225,"-"
"SNRPD2","chr2_207561160_207567462",1356.58265085526,"-"
"ZGPAT","chr2_74491672_74492003",1356.55002183391,"-"
"TRA2A","chr22_45328063_45328309",1356.40969351143,"+"
"SF1","chr3_48927813_48933565",1356.39222390714,"-"
"ZC3H7A","chr2_38578002_38581912",1356.34576926235,"-"
"LSM5","chr6_31644194_31644306",1356.30991193818,"+"
"EPHA1","chr6_32517752_32553375",1356.05666593589,"-"
"RBM39","chr2_191682017_191683728",1355.96450882565,"-"
"ZRSR2","chr1_91720230_91721954",1355.66469132723,"-"
"APTX","chr1_1657302_1657374",1355.55301936887,"-"
"DHX8","chr17_3723383_3723687",1355.50418219447,"-"
"SLBP","chr2_97206135_97211545",1355.49637134843,"+"
"PARN","chr2_23827860_23828848",1355.46658244451,"-"
"HNRNPL","chr17_41689941_41690087",1355.46558776762,"-"
"SNRPD1","chr12_89492115_89525119",1355.44665900448,"-"
"SRRM1","chr17_59112345_59131280",1355.44472881675,"-"
"SNRNP35","chr2_70228462_70229058",1355.38077674323,"-"
"SNRPB2","chr2_229859574_229879981",1354.95283404186,"-"
"SAMHD1","chr15_88635700_88639342",1354.95236337856,"-"
"SF3B4","chr19_49981013_49988371",1354.78305374294,"-"
"G3BP1","chr15_101650161_101652270",1354.6549265579,"-"
"PSPC1","chr2_95938901_95938986",1354.5092951297,"-"
"ZFR","chr17_36103981_36211775",1354.09805635726,"+"
"SRRM1","chr16_1786655_1787676",1354.09056946129,"-"
"STIM2","chr2_159453801_159478574",1353.64573144106,"-"
"SNRPN","chr15_74024927_74033155",1353.51654969544,"-"
"CCAR1","chr18_3249443_3253232",1353.44386324124,"+"
"TARDBP","chr20_17660528_17682027",1353.43515512148,"-"
"HNRNPM","chr22_45328145_45328309",1353.37312016502,"-"
"TAF15","chr20_57615580_57620261",1353.35291395887,"-"
"HDLBP","chr20_35699456_35699632",1353.34432783716,"-"
"NCBP2","chr2_95938901_95938986",1353.28430391403,"-"
"LSM6","chr2_86171312_86173649",1353.27692390153,"-"
"HNRNPF","chr2_218217254_218225919",1353.24726307103,"-"
"LSM3","chr21_37073473_37087246",1353.18800651075,"-"
"LCP2","chr17_7392952_7393466",1353.16524782306,"-"
"ZFR","chr3_42621516_42630545",1353.15416283474,"-"
"NONO","chr17_7017014_7017256",1353.09540642797,"-"
"HNRNPF","chr2_74528489_74529131",1352.91103857639,"-"
"ZC3H12D","chr14_24606746_24607611",1352.79084672475,"-"
"HNRNPA3","chr2_202297906_202300233",1352.75383904286,"-"
"LSM2","chr2_159712661_159729008",1352.7156275466,"-"
"RALY","chr3_52700496_52704723",1352.62079893053,"-"
"KRR1","chr2_48314814_48346200",1352.40350567141,"-"
"LSM2","chr16_30698461_30699907",1352.30276533403,"+"
"RNPC3","chr20_58668127_58670511",1352.25645912997,"-"
"PARP12","chr5_177441053_177441734",1352.09210394443,"-"
"PTBP1","chr2_97209709_97211545",1351.99922600794,"-"
"TIA1","chr15_50726126_50726320",1351.68428588681,"-"
"HELZ","chr20_57607300_57610148",1351.62199687842,"-"
"PARP14","chr2_97200525_97202201",1351.61316704108,"-"
"HNRNPA3","chr21_8394202_8438413",1351.41873451484,"+"
"RBMX","chr5_143400852_143434531",1351.34272539453,"-"
"PARP12","chr1_42456628_42457246",1351.31270291573,"-"
"SF3B4","chr1_16642850_16643027",1350.87900875155,"-"
"RC3H1","chr13_20862858_20868595",1350.84038313351,"-"
"RBM17","chr2_97558994_97560831",1350.67656466986,"-"
"PARP14","chr19_19636787_19636916",1350.63822526314,"-"
"RNPC3","chr17_3668899_3669097",1350.4935499093,"-"
"ZMAT5","chr2_97576446_97578905",1350.4740892011,"-"
"PUF60","chr3_56773816_56882291",1350.26779623799,"-"
"TNKS2","chr2_99171646_99173914",1350.00100040748,"-"
"PARP10","chr3_30606977_30644746",1349.95039504791,"-"
"HNRNPA1P4","chr2_191148204_191150650",1349.8299482226,"-"
"SNRPF","chr5_135346057_135350822",1349.81642883247,"+"
"SNRPD1","chr1_67424322_67424887",1349.61366332882,"-"
"CPSF6","chr5_139561815_139562243",1349.39179458304,"+"
"RFTN1","chr17_76557857_76561287",1349.36583934803,"-"
"SF1","chr3_49077038_49093911",1349.29834544841,"-"
"RBM39","chr3_42621516_42627199",1349.23574791002,"-"
"CIRBP","chr14_23557304_23558694",1349.09263103935,"-"
"ZC3H15","chr3_134482931_134485319",1348.97123106803,"-"
"RRP7A","chr2_95956816_95960472",1348.92942986992,"+"
"RBM10","chr2_85694923_85695319",1348.92469503212,"+"
"SAMD10","chr1_101236991_101238821",1348.91181064497,"+"
"HNRNPH3","chr2_203266681_203278572",1348.80704690615,"-"
"PAN3","chr21_8394013_8438220",1348.68048169887,"+"
"RBM7","chr14_23567319_23567738",1348.61544833884,"-"
"ZC3HAV1","chr3_42619708_42620015",1348.3324306461,"-"
"HNRNPD","chr15_43185879_43189198",1348.26185446971,"+"
"KRR1","chr17_36103981_36105224",1348.21893522737,"+"
"PTBP1","chr2_68782320_68807272",1348.18383128697,"+"
"ZRSR2","chr17_75229131_75231339",1348.079135712,"+"
"DHX8","chr5_151063747_151080879",1348.00865910782,"-"
"ZFP36","chr2_101295181_101307840",1347.89593538101,"-"
"TMEM63A","chr1_42456628_42457246",1347.79537024239,"-"
"SRRM2","chr5_180793097_180803601",1347.78387941164,"-"
"DGKH","chr19_36689497_36712385",1347.71847860311,"-"
"LSM3","chr3_180985996_180988022",1347.66393076642,"-"
"G3BP1","chr4_153583672_153584837",1347.59490420475,"-"
"SYNJ2","chr1_206909858_206910209",1347.46139856554,"-"
"SAMHD1","chr1_174752354_174811831",1347.45597159692,"-"
"CIRBP","chr2_218217254_218225919",1347.42848837085,"+"
"TRA2A","chr1_155140271_155140490",1347.33950928946,"+"
"HNRNPH1","chr4_82355401_82356536",1347.32392261826,"-"
"NOL8","chr3_51970184_51973964",1347.2971747881,"-"
"HNRNPA1P4","chr2_95918042_95921606",1347.28922634047,"+"
"PTBP1","chr1_20780540_20787194",1347.28566601742,"-"
"EIF4H","chr1_75724817_75732643",1347.16288433419,"-"
"RBM39","chr2_30147062_30148244",1347.14200210077,"-"
"ZRSR2","chr22_43151604_43161051",1346.99061604328,"+"
"SRRM2","chr22_39313310_39314106",1346.91533726723,"+"
"NONO","chr6_29890296_29890438",1346.90558369392,"+"
"TIAL1","chr1_206905147_206921817",1346.81655860505,"+"
"SF1","chr5_151772036_151786602",1346.54281421543,"-"
"SETD1B","chr14_22532561_22547505",1346.52311938271,"+"
"HNRNPD","chr16_31091342_31094556",1346.32456176688,"-"
"PARN","chr2_108534594_108659604",1346.2713976593,"-"
"CCAR1","chr3_170178938_170181686",1345.92704402639,"-"
"ZC3H4","chr19_18431418_18431646",1345.88152695923,"+"
"SNRNP70","chr2_218217254_218225919",1345.68218996299,"+"
"LRSAM1","chr17_18251816_18251998",1345.5477063705,"-"
"YTHDC1","chr2_201234112_201240269",1345.49507470864,"-"
"LSM4","chr3_180985996_180988022",1345.48410287803,"-"
"EIF2S1","chr14_89486671_89619027",1345.46594029314,"-"
"ASCC1","chr6_29889604_29944499",1345.46057887781,"-"
"HNRNPM","chr17_78131737_78132358",1345.1302961772,"-"
"DAZAP1","chr17_16126206_16137310",1345.06089752223,"-"
"IREB2","chr20_35280118_35284175",1344.92676046543,"-"
"DGKH","chr22_19471808_19479082",1344.86144684084,"+"
"SAMD9L","chr2_230248968_230255451",1344.83986474154,"-"
"HNRNPC","chr1_53888986_53889712",1344.69070803692,"+"
"NOL8","chr2_97181793_97217176",1344.66500835712,"+"
"UHMK1","chr19_1011612_1011740",1344.64140371122,"-"
"APTX","chr20_38422241_38426418",1344.60661311479,"-"
"KIN","chr5_154941265_154956370",1344.54796677687,"+"
"ZFP36L1","chr19_19654074_19654542",1344.25306542243,"-"
"CCAR1","chr5_154941265_154956370",1344.11820657092,"-"
"PAN3","chr2_24315224_24321813",1344.11311692102,"-"
"SNRPF","chr1_35178036_35187000",1343.97582792622,"-"
"ZC3H13","chr15_101633728_101645086",1343.81563600523,"-"
