"RBP","AS_Site","Contribution","Direction"
"SCML4","chr12_12521463_12560999",653.956507819656,"+"
"RBM4","chr10_110079297_110100624",653.946585465263,"-"
"SNRPE","chr20_63873816_63882718",653.942048130382,"-"
"PTBP1","chr2_177234271_177263402",653.867214917924,"-"
"CCAR1","chr6_70668141_70699274",653.864241096693,"-"
"HNRNPD","chr11_65539881_65540012",653.854640893802,"+"
"PUM2","chr16_3065710_3065780",653.840197576877,"-"
"EIF4H","chr1_46558800_46561477",653.819070236195,"-"
"RBM3","chr5_179618323_179620891",653.813997840679,"-"
"HNRNPD","chr10_72216138_72220053",653.76111079233,"+"
"PDCD11","chr19_18059613_18059906",653.74600093634,"+"
"TIAL1","chr2_143129466_143202133",653.724137799769,"+"
"SASH3","chr1_211326889_211356366",653.671776518492,"-"
"SRRM1","chr11_46084302_46090454",653.654019777241,"-"
"PARP12","chr10_46219744_46254020",653.498876725277,"+"
"PPFIA1","chr7_108515574_108521475",653.488767008288,"-"
"SNRPA","chr11_64229571_64230182",653.480649981655,"-"
"RALY","chr21_29036374_29037278",653.475877747089,"-"
"POLR2G","chr1_52056379_52064824",653.472852679512,"-"
"SAFB","chr10_98430670_98433939",653.452082869104,"-"
"SF3B4","chr2_97189290_97192857",653.434288887862,"+"
"RBM3","chr12_12521463_12562116",653.39835480888,"+"
"HELZ","chr2_97142668_97144517",653.39263233034,"-"
"DDHD2","chr2_182736386_182740298",653.349292248298,"-"
"HNRNPH1","chr12_43759016_43768102",653.34077587596,"+"
"HNRNPA2B1","chr20_58891544_58891712",653.330752976406,"+"
"PARN","chr4_56656012_56656339",653.32793447395,"-"
"PABPC3","chr6_75621625_75623899",653.326633614874,"-"
"ZC3H15","chr13_26221330_26221781",653.322503400515,"-"
"RBM3","chr2_219251713_219253855",653.319976465724,"-"
"ZC3H7B","chr17_46487140_46511510",653.319917261398,"+"
"ELAVL1","chr10_63219983_63264650",653.288865962908,"-"
"RBM4","chr16_88699732_88700783",653.274032989669,"+"
"ZC3HAV1","chr2_202278002_202278211",653.261414745952,"-"
"ZCCHC17","chr10_46219744_46248890",653.222582447351,"+"
"SNRPC","chr22_29748571_29766871",653.180717950826,"-"
"PARP10","chr17_58351508_58352064",653.173054403064,"-"
"TARDBP","chr14_61695839_61720378",653.14710547446,"-"
"LSM2","chr14_24632118_24632914",653.102356122981,"+"
"PABPC1","chr7_4983773_4984961",653.083233944566,"-"
"RC3H1","chr16_18896956_18925949",653.044775550786,"-"
"HNRNPH1","chr9_7798637_7799448",653.033405670417,"-"
"RBM39","chr22_40964117_40972475",653.032171452598,"+"
"SF1","chr15_60386086_60397257",653.029369046172,"-"
"ZRSR2","chr3_37282272_37289234",652.982130287015,"-"
"SRRM1","chr12_47206145_47216164",652.977890178754,"+"
"SASH3","chr4_2469258_2470986",652.95931732838,"+"
"HNRNPA2B1","chr14_50806818_50830463",652.918433010569,"-"
"SNRPD2","chr7_50382707_50391728",652.89972426525,"-"
"YBX1","chr4_26321048_26386352",652.854379330907,"+"
"SYNCRIP","chr16_68266721_68273817",652.840220633789,"-"
"PAN3","chr3_152415111_152445281",652.796205901689,"+"
"DHX8","chr17_7627414_7627552",652.783859896993,"-"
"SRRM1","chr20_35632923_35664801",652.778627045362,"-"
"ARAP1","chr16_3055945_3057049",652.752067604954,"-"
"ZC3H15","chr2_159412545_159428310",652.727511773489,"+"
"ZFP36L2","chr16_3054343_3054579",652.718057123889,"+"
"MKRN1","chr16_29962132_29963109",652.711736627298,"-"
"G3BP2","chr1_116760632_116764405",652.64547152062,"+"
"ARAP2","chr1_155308965_155310063",652.631159616255,"-"
"HNRNPF","chr7_100885040_100885215",652.581575303307,"-"
"ZC3H3","chr1_2391958_2393269",652.553449073435,"+"
"TRA2B","chr5_143400852_143434531",652.507569385416,"-"
"LSM2","chr7_102666163_102667089",652.476792866309,"-"
"FUS","chr12_47798972_47802223",652.45790935246,"+"
"RNPS1","chr2_218217254_218225919",652.440835022953,"+"
"LARP4B","chr16_69762391_69776188",652.436042704458,"+"
"YTHDC1","chr19_1032696_1036415",652.391924571079,"-"
"SF1","chr14_64224547_64224998",652.360859622558,"-"
"POLR2G","chr19_3061257_3062699",652.338085262478,"-"
"TARDBP","chr1_209779374_209781344",652.297706407932,"+"
"SF1","chr12_53200446_53201117",652.279626229638,"-"
"SRRM1","chr12_47206145_47210639",652.277323861586,"+"
"RAVER1","chr12_62325933_62355330",652.244013214358,"-"
"RBM3","chr19_55388048_55388246",652.078554348792,"-"
"LSM10","chr10_8058841_8063995",652.070663082551,"+"
"THUMPD2","chr1_145623160_145623592",652.060244872193,"+"
"TIAL1","chr2_229859574_229879981",652.007932769433,"-"
"SNRPF","chr10_110112915_110117341",651.970630453446,"+"
"PHC1","chr4_2469258_2470986",651.945129683375,"+"
"APTX","chr2_99171646_99173413",651.847314380171,"-"
"HNRNPH1","chr19_49476566_49478909",651.839984368075,"+"
"SNRPF","chr6_108223045_108260825",651.822879210353,"-"
"NCL","chr1_154602626_154627854",651.803634035277,"-"
"RBM10","chr1_26298062_26301693",651.77479474858,"-"
"RBM28","chr2_148021684_148024965",651.774576950848,"-"
"SASH3","chr12_108623617_108623737",651.761696577588,"-"
"NCL","chr12_43759016_43768102",651.715692843598,"+"
"CARHSP1","chr18_47896809_47930360",651.699465721613,"-"
"SGMS1","chr9_128627498_128630320",651.668246376604,"-"
"HNRNPA1","chr10_63217331_63264650",651.654730299552,"-"
"SAMHD1","chr1_70250503_70250607",651.63934431036,"-"
"DNAJC17","chr16_74661451_74666785",651.611764268958,"+"
"RBM4B","chr6_11213727_11232503",651.592802630855,"-"
"RBM19","chr10_97461622_97461827",651.478260521865,"-"
"TARDBP","chr19_40348768_40365552",651.456678712156,"-"
"HNRNPA3","chr3_101574279_101579789",651.426280683946,"-"
"TTC14","chr6_87569590_87589921",651.407173632533,"-"
"RBM5","chr7_74888397_74890270",651.398290899028,"-"
"SSB","chr1_228146067_228146860",651.396340272434,"-"
"SNRPD2","chr10_12035441_12042754",651.395282178636,"+"
"QKI","chr3_152445539_152446703",651.38861698184,"+"
"RC3H1","chr12_95474330_95476073",651.38775778836,"-"
"EIF3G","chr1_53228954_53235576",651.374536604438,"-"
"SAMD9L","chr7_92242137_92244001",651.255934907695,"-"
"PUM1","chr16_4476487_4483636",651.221778053372,"-"
"PABPC3","chr20_48747880_48827641",651.216319512145,"+"
"ZFP36","chr14_100369258_100375282",651.213631337298,"-"
"ARAP1","chr16_27314020_27330065",651.212380911723,"+"
"RBM39","chr10_118341927_118342269",651.200588265689,"-"
"EWSR1","chr1_31911826_31918969",651.179113054081,"-"
"ARAP1","chr2_97538363_97558798",651.14339859494,"+"
"SNRPB","chr11_108235834_108243974",651.14006846726,"+"
"PARP10","chr4_189952287_189957397",651.112306243011,"-"
"TRNAU1AP","chr10_73398385_73414011",651.073584753218,"-"
"RBM4","chr5_96762372_96765223",651.063865212115,"-"
"TRA2A","chr19_13765109_13765953",651.016407365106,"-"
"TARDBP","chr2_232697392_232700584",651.003576415261,"+"
"ZFP36L1","chr11_117201919_117206680",650.969402220211,"-"
"RBM22","chr19_58315036_58326822",650.937166300348,"-"
"HNRNPK","chr1_71065137_71065677",650.900589651737,"-"
"SASH3","chr1_206584684_206586825",650.890399114402,"-"
"ZFR","chr2_37600362_37604308",650.884288382721,"-"
"HELZ","chr14_24164955_24165056",650.874473353039,"-"
"MBNL2","chr15_88639594_88652169",650.869001558878,"+"
"SASH3","chr1_145719559_145728255",650.830052283693,"-"
"EIF4B","chr14_60092419_60107585",650.806585347262,"+"
"RBM42","chr17_44187743_44188934",650.806110959636,"-"
"ZFP36L1","chr20_53583168_53594106",650.784211697381,"+"
"ARAP2","chr12_89492115_89525119",650.761312022444,"-"
"RBM17","chr21_8393623_8437833",650.757329203179,"+"
"SNRPB2","chr16_69626528_69647027",650.738251855864,"-"
"RALY","chr12_122380558_122422520",650.707065158969,"-"
"KRR1","chr11_8911671_8912452",650.695070946456,"-"
"RNF113A","chr1_161056532_161069527",650.670210844618,"+"
"SLTM","chr7_93146040_93147087",650.634323024037,"-"
"ZCRB1","chr1_154261697_154266500",650.592486692047,"-"
"G3BP2","chr3_114974416_115071218",650.561665894847,"-"
"SF3A1","chr11_67400919_67401727",650.554887199833,"+"
"EIF3B","chr6_29889181_30261057",650.537064180319,"+"
"SAMSN1","chr12_124912427_124912883",650.528635573605,"+"
"HNRNPH3","chr11_57737668_57737912",650.510749433948,"-"
"SEC23IP","chr14_21854173_21854803",650.461909940724,"-"
"PPFIA1","chr2_97181793_97217176",650.460167351464,"-"
"ZNF638","chr1_161038075_161038879",650.454626898756,"-"
"FUBP1","chr7_93146040_93148193",650.436589899117,"-"
"CCAR1","chr1_206471245_206473199",650.418266440386,"-"
"YBX1","chr1_20779911_20787194",650.35679807942,"-"
"ZC3H12A","chr17_15547148_15555281",650.348765081212,"+"
"SNRPD2","chr11_8684081_8684717",650.318425428672,"+"
"HTATSF1","chr2_97181793_97217176",650.301961719504,"+"
"SFPQ","chr3_47917174_47921764",650.278807934298,"+"
"G3BP2","chr3_129171538_129171651",650.241233667594,"+"
"ARAP2","chr12_108623617_108623737",650.225526800999,"-"
"PHC3","chr5_143310213_143313998",650.207173770159,"-"
"TMEM63A","chr19_54508184_54509034",650.179119469105,"-"
"RALY","chr6_26406256_26445703",650.13085034596,"+"
"POLR2G","chr1_205771653_205774832",650.124502606914,"+"
"PHC3","chr10_14530515_14572228",650.117409971083,"-"
"SART3","chr9_121090405_121096421",650.019183201504,"-"
"PPIE","chr15_40037018_40037308",650.001792952282,"-"
"PARP12","chr3_28291954_28292735",649.938929664243,"-"
"MATR3","chr6_158708391_158725502",649.908484894583,"-"
"TRA2B","chr12_124912636_124913092",649.898559795418,"+"
"STIM2","chr5_139293805_139314674",649.890514396431,"-"
"LARP4","chr17_82244831_82248874",649.889144991534,"-"
"SNRPN","chr1_39753052_39763688",649.859134932919,"-"
"MCTS1","chr17_32360967_32362913",649.857176052045,"-"
"EWSR1","chr1_1655484_1657374",649.845470195291,"-"
"RNPS1","chr16_668236_668357",649.837402179853,"-"
"PDCD11","chr6_32844274_32845329",649.788864184562,"+"
"RALY","chr17_45137454_45137759",649.725643462775,"+"
"ZC3HAV1","chr1_146985756_146991112",649.711198944204,"-"
"RC3H1","chr1_146985756_146986351",649.664897761427,"+"
"ACIN1","chr17_78121164_78122604",649.663649086942,"+"
"LARP4B","chr2_97122993_97124459",649.644285738343,"-"
"TIAL1","chr10_118336423_118342269",649.621049476678,"-"
"SNRPB2","chr13_37004561_37005956",649.602817058051,"-"
"HNRNPA1P4","chr3_122621611_122632085",649.553466023356,"-"
"SAMSN1","chr2_30147062_30148244",649.505624761117,"-"
"EIF4H","chr2_55577356_55578246",649.463928835795,"-"
"HNRNPH2","chr20_57615580_57616243",649.458049335788,"-"
"SNRNP70","chr7_143621020_143719682",649.422744527079,"+"
"SETD1B","chr12_57476651_57477155",649.412987851707,"+"
"APTX","chr2_230462518_230466300",649.381243936199,"+"
"HNRNPF","chr7_143381409_143381559",649.369504070904,"-"
"EIF3G","chr1_2391958_2393269",649.310957429309,"-"
"HNRNPL","chr19_50020647_50025266",649.296599393721,"+"
"SSB","chr1_206905147_206921817",649.296548399142,"+"
"GRSF1","chr2_73732285_73732583",649.278908659286,"+"
"HNRNPR","chr7_45101614_45101852",649.261260041362,"-"
"PUM2","chr11_13310059_13326412",649.257555431167,"-"
"RFTN1","chr19_3061257_3062699",649.24640820778,"-"
"RBMXL1","chr3_138187599_138209816",649.243175728911,"-"
"SCML4","chr17_4940726_4940922",649.173873642414,"+"
"ARAP1","chr1_25243633_25244453",649.119888507717,"+"
"NCL","chr3_114299703_114307897",649.098334078332,"+"
"PARN","chr19_41549552_41564681",649.096206992959,"+"
"HELZ","chr21_34073745_34094862",649.07275620974,"+"
"FUBP1","chr1_207785682_207790252",649.067798985209,"-"
"RBM5","chr10_91264520_91278268",649.05951247602,"+"
"U2AF1L4","chr9_73151924_73154460",649.051209029256,"+"
"SLBP","chr22_40408697_40408773",649.009514070458,"-"
"PTBP1","chr2_97194917_97205939",649.007820566727,"-"
"ANKHD1","chr6_87653249_87656902",648.987572408132,"+"
"NCL","chr2_218401712_218402110",648.979085208954,"+"
"ZFP36L2","chr19_54502952_54503699",648.966113271681,"+"
"SNRPE","chr2_97142668_97144517",648.950802313592,"-"
"LSM10","chr6_11213727_11232503",648.949476793884,"-"
"PARP14","chr21_41426263_41427754",648.896678348705,"-"
"RBM38","chr1_160739356_160749820",648.890732965143,"-"
"LCP2","chr17_78121164_78122604",648.879663944781,"-"
"ASCC1","chr14_93954483_93955107",648.874039945497,"-"
"HNRNPH1","chr6_29889604_29944499",648.849757521679,"+"
"RBM34","chr20_17660528_17679998",648.841046433353,"-"
"RBM22","chr16_50742841_50744729",648.81651417397,"-"
"HNRNPH1","chr10_6145013_6213622",648.796110755723,"-"
"HNRNPA2B1","chr3_184323241_184323407",648.793959880634,"-"
"ZC3H7A","chr16_21476812_21478090",648.745827931784,"-"
"RBM8A","chr22_38752665_38754641",648.740889860963,"-"
"PTBP2","chr11_64742937_64744741",648.621599656348,"-"
"RBM6","chr10_86472344_86473877",648.603482832071,"+"
"RBM39","chr7_38240166_38262170",648.574255757128,"+"
"ZC3HAV1","chr3_48927813_48961611",648.552917553217,"-"
"LARP1","chr12_76047718_76048420",648.543244600885,"-"
"PPIE","chr8_23439915_23441592",648.542072451326,"-"
"PABPC3","chr6_31271868_31357085",648.529573506046,"+"
"SNRPC","chr7_102587770_102590158",648.514434512746,"-"
"SAFB2","chr7_105203785_105388647",648.495444271286,"-"
"RBM3","chr1_70205780_70221611",648.492799071341,"+"
"PARN","chr7_100887859_100888053",648.354522189337,"-"
"CPEB4","chr7_44013679_44016433",648.347039056929,"-"
"SAMD9","chr1_7850922_7853306",648.331591091824,"-"
"TRNAU1AP","chr1_35030713_35031630",648.326183637233,"-"
"RBMXL1","chr10_46268857_46269381",648.324141662185,"-"
"MSI2","chr14_35110629_35121901",648.317469993749,"-"
"YTHDC2","chr12_122341697_122347374",648.288832438134,"-"
"LARP4B","chr17_37576418_37577379",648.259427624177,"-"
"HNRNPA3","chr1_53888986_53889712",648.232464167945,"-"
"BFAR","chr7_87181341_87182016",648.224284112302,"+"
"SSB","chr6_118632611_118710035",648.193926624616,"-"
"TRMT1","chr5_39202987_39270568",648.164068987172,"-"
"THUMPD1","chr20_57615580_57616243",648.149962278975,"-"
"PUM1","chr7_36594430_36616379",648.141681172892,"-"
"HNRNPH2","chr3_188154252_188225404",648.116928846727,"-"
"DNAJC17","chr19_7630846_7631231",648.065492161588,"+"
"LCP2","chr19_8551874_8551967",648.054563783617,"+"
"EIF4H","chr8_85217502_85219322",647.977325181235,"-"
"MBNL2","chr1_228146938_228147409",647.970246792879,"-"
"ARAP1","chr2_38689894_38698365",647.903555476597,"-"
"MBNL1","chr1_30739937_30742455",647.88361482024,"-"
"G3BP2","chr12_56666266_56671748",647.854414943975,"+"
"CCAR1","chr1_151889373_151889982",647.806892798523,"-"
"TTC14","chr11_118339494_118342552",647.801451515901,"+"
"RBM42","chr20_58891544_58891712",647.773317206678,"+"
"RBM23","chr18_3247909_3249360",647.761896890611,"+"
"RBM39","chr12_118266759_118359505",647.752913302514,"-"
"THUMPD1","chr11_66056955_66057268",647.737084602499,"-"
"CSDE1","chr20_1164476_1166226",647.729329657924,"-"
"PPP1R10","chr14_21978724_21978825",647.701161729242,"+"
"SF3A1","chr2_38748653_38749239",647.693439424225,"-"
"HNRNPA1P4","chr5_69844913_69875163",647.628806623878,"+"
"SAFB","chr1_156738764_156741052",647.522323271077,"+"
"RBM18","chr2_9474647_9478221",647.480658847718,"+"
"CSTF2T","chr5_134139038_134140795",647.387175112323,"-"
"UNK","chr3_186804724_186806424",647.289945128904,"+"
"CSTF2T","chr2_197418588_197418895",647.279972296762,"+"
"SF1","chr20_63873816_63875815",647.264843792908,"-"
"SNRPD2","chr12_124912506_124913418",647.240060801986,"-"
"HNRNPK","chr6_30489995_30490313",647.19868895998,"+"
"LSM7","chr16_27463592_27464319",647.178083068319,"+"
"UPF1","chr12_108623647_108623707",647.165196937791,"-"
"LSM5","chr22_45328227_45328391",647.108208111045,"-"
"THUMPD1","chr13_24251862_24278613",647.104334980971,"+"
"NSUN6","chr22_45328063_45330602",647.101420234291,"-"
"TAF15","chr14_23562593_23563199",647.022263061004,"+"
"SNRPN","chr15_88639594_88652169",646.967656317742,"+"
"NCBP2","chr2_85327273_85327483",646.963370923951,"+"
"SSB","chr1_204532246_204537429",646.950513271066,"-"
"SNRPD2","chr12_53462567_53465931",646.911163952069,"-"
"ANKRD17","chr17_42567655_42568836",646.854620964702,"-"
"PUM2","chr10_1043393_1043998",646.829305445209,"-"
"EIF4H","chr7_24842413_24852503",646.71232563045,"+"
"LARP4B","chr3_51970184_51973964",646.664462808148,"+"
"POLR2G","chr14_58247832_58252123",646.656701216425,"-"
"RBM12","chr2_190931637_190932715",646.63778762133,"-"
"RBM25","chr13_48090418_48095059",646.635940185163,"+"
"SNRPD1","chr9_133104331_133104447",646.627816227952,"+"
"EIF3G","chr7_75366438_75366749",646.627077769979,"-"
"LSM10","chr17_7015156_7016494",646.621803249151,"-"
"LARP1B","chr1_159045464_159049431",646.585105027912,"-"
"NOL8","chr2_213049880_213056910",646.517939706167,"-"
"RBM33","chr10_68755536_68757293",646.511672764283,"-"
"FUBP1","chr1_116760632_116764405",646.501501201611,"+"
"SRRM2","chr1_36224505_36225411",646.461100279517,"+"
"HNRNPC","chr17_8237519_8238391",646.420568790394,"+"
"CARHSP1","chr8_100288267_100313290",646.409186254491,"+"
"GTF3A","chr19_5657347_5661517",646.395121353431,"-"
"RC3H2","chr1_228147699_228148664",646.352645705658,"+"
"RBM3","chr12_56133873_56134079",646.344408635609,"-"
"SNRPC","chr3_180985996_180986942",646.290605736636,"-"
"PARP14","chr15_88467782_88467910",646.288348995127,"-"
"TARDBP","chr2_54987698_55049744",646.280381745363,"+"
"SF1","chr15_34551276_34553744",646.278887845117,"+"
"RBM25","chr20_57615580_57616243",646.196240421017,"-"
"CNKSR2","chr5_55102752_55107793",646.148774219922,"-"
"ZFP36L2","chr1_1212138_1212991",646.14134167121,"-"
"ZC3H12D","chr1_24662804_24666814",646.119618647012,"-"
"EWSR1","chr2_97187226_97213541",646.110342020251,"-"
"CCAR1","chr17_4710744_4715012",646.102082513754,"-"
"ZFP36L1","chr7_50382707_50391728",646.099936403743,"-"
"HNRNPAB","chr2_108449689_108452398",646.072920463033,"+"
"RBM10","chr10_110112915_110117341",646.050750463987,"+"
"LARP4B","chr22_42599793_42602769",646.043444063059,"+"
"DAZAP1","chr7_23125172_23140768",646.043213355548,"-"
"FMR1","chr10_98431291_98433982",646.025724458005,"-"
"EIF3G","chr19_8474244_8483157",645.985630656814,"-"
"TRMT1","chr19_10961174_10984120",645.984236202505,"+"
"TNKS2","chr11_104905557_104906449",645.954201937686,"-"
"PARP10","chr17_76557857_76561287",645.943914250905,"-"
"EIF3B","chr10_133399619_133402148",645.918184055459,"+"
"MATR3","chr17_67959875_67963332",645.910958980645,"-"
"SAMSN1","chr6_29944221_30008286",645.910136915487,"-"
"LARP7","chr1_85258722_85259357",645.895680541388,"-"
"RBMXL1","chr10_80454371_80489216",645.878311276618,"+"
"ZFP36","chr11_68043653_68043797",645.873383729725,"-"
"FUBP1","chr7_139078653_139079103",645.831998852019,"-"
"G3BP1","chr12_108623797_108623857",645.760463387794,"+"
"ZC3H7A","chr7_99392876_99394032",645.693828335619,"+"
"RNPS1","chr1_161750145_161751654",645.678565724292,"-"
"SNRPE","chr12_98537572_98546358",645.633370711599,"-"
"EWSR1","chr12_10409010_10409388",645.632359029743,"-"
"SF3B4","chr1_53940097_53946236",645.627760525284,"-"
"SNRPB2","chr16_57657491_57659394",645.626988281917,"-"
"MTHFSD","chr21_42413222_42413409",645.57107828459,"-"
"HTATSF1","chr15_85658590_85664562",645.544316309537,"-"
"RBM7","chr12_108623647_108623707",645.495496009393,"+"
"MCM3AP","chr17_7336787_7341947",645.491935249174,"+"
"KHDRBS1","chr22_45328145_45328227",645.408762183457,"-"
"TMEM63A","chr1_16367308_16393227",645.398147637151,"-"
"EWSR1","chr12_47206169_47209280",645.39641744606,"-"
"RBMX","chr5_171914405_171996889",645.306589821127,"+"
"SNRPG","chr19_58315036_58325274",645.257155079416,"+"
"SNRPC","chr21_29036374_29037275",645.256720953066,"-"
"ZC3H4","chr17_7336787_7341947",645.248907992765,"-"
"RNPS1","chr6_75634811_75647730",645.211016957522,"-"
"SRRT","chr17_64501143_64501260",645.192749910544,"-"
"RBMXL1","chr22_23638942_23659864",645.189428210508,"-"
"SCMH1","chr8_102843747_102849998",645.159252292526,"-"
"PARN","chr14_64224547_64224998",645.074432560261,"-"
"HNRNPH1","chr19_5657347_5661517",645.057321167056,"-"
"TRNAU1AP","chr19_55388048_55388246",644.981477268881,"-"
"ZC3H7A","chr16_26584944_26594736",644.976983521797,"-"
"RBM6","chr8_73959818_73972244",644.959985053588,"-"
"PABPC1","chr12_10308084_10309625",644.938615333932,"+"
"HNRNPAB","chr11_43335994_43342427",644.900080794793,"-"
"STIM2","chr1_30945483_30950132",644.829638369896,"-"
"ZFP36L1","chr5_141638860_141639463",644.766394814036,"-"
"SNRPB2","chr8_73959818_73972244",644.764360842285,"-"
"HNRNPAB","chr2_148021684_148178699",644.764195935004,"+"
"NONO","chr19_3061257_3062699",644.75822435019,"-"
"PHC3","chr1_112675049_112688934",644.75611979144,"-"
"CPSF7","chr16_668236_668357",644.728800818238,"-"
"RBM6","chr16_57657491_57659394",644.626575852789,"-"
"HNRNPA3","chr7_143268943_143269315",644.621434120493,"-"
"KHDRBS1","chr2_218238850_218239390",644.609231191866,"-"
"HNRNPR","chr17_5422829_5432541",644.603635346715,"+"
"HNRNPH1","chr14_54430404_54436368",644.588653722954,"-"
"SAMHD1","chr10_6112361_6113507",644.553828922063,"-"
"TAF15","chr1_228109021_228109148",644.551524819062,"-"
"SNRPB2","chr15_101966223_101972582",644.5472993136,"-"
"PUM1","chr2_97142668_97144517",644.533418720242,"-"
"EIF4H","chr6_26406256_26407826",644.511111200343,"-"
"HNRNPM","chr14_23561635_23562287",644.504029230559,"-"
"RBM3","chr5_151772036_151786602",644.432242958359,"-"
"CCAR1","chr2_27772692_27774423",644.395500463494,"-"
"SNRPB","chr2_108449689_108452398",644.390449089252,"-"
"HNRNPA1P4","chr7_74883463_74883727",644.375552610083,"-"
"PAN3","chr12_118266759_118359505",644.363244074066,"-"
"SAMSN1","chr16_3068239_3068989",644.340730133889,"+"
"PHC3","chr12_120199485_120200718",644.279836236937,"+"
"PNPT1","chr11_67403957_67404118",644.262488456249,"+"
"RBM6","chr12_82357269_82358222",644.261435144392,"-"
"NCL","chr3_170145521_170171372",644.238177364352,"-"
"SNRPD2","chr2_97198491_97204190",644.232935038203,"-"
"ZC3H12D","chr15_50424514_50432337",644.190822671674,"+"
"LSM4","chr19_34209051_34215595",644.15998138503,"+"
"PABPC3","chr17_16439414_16439527",644.114317404267,"-"
"RBMS1","chr1_155308965_155310042",644.082715484275,"-"
"MKRN2","chr9_89332986_89334521",644.069723223394,"-"
"HNRNPL","chr16_3055945_3058539",644.024848383521,"-"
"RBM39","chr11_76361063_76364337",644.016835058014,"+"
"ZFP36","chr2_38748653_38749239",643.976239070539,"+"
"SRRM1","chr2_230462518_230466300",643.96048051379,"+"
"RNPC3","chr2_233161826_233163753",643.955215392804,"-"
"SNRPN","chr13_27445156_27450063",643.929886530305,"-"
"RBM10","chr22_31283288_31289498",643.900444711726,"+"
"RNPC3","chr19_18059613_18059906",643.889771538951,"-"
"ZRANB2","chr6_26406256_26445703",643.884836853162,"-"
"ARAP2","chr17_36211217_36212481",643.857895802493,"-"
"PABPC1","chr5_139561815_139562243",643.857895772169,"-"
"ARAP2","chr1_147943544_147943976",643.829588221234,"-"
"SAMSN1","chr16_66552793_66565885",643.79158851205,"+"
"ZC3HAV1","chr20_64076646_64079293",643.791541631231,"+"
"RBM4B","chr22_32475398_32479132",643.77465522298,"+"
"PPP1R10","chr10_26751783_26759061",643.756693018611,"-"
"EIF4B","chr3_49962685_49967197",643.755408633022,"+"
"ZC3H15","chr1_244835756_244841943",643.728570736155,"-"
"EIF4B","chr1_155853806_155857158",643.723158162361,"-"
"RBM38","chr14_21854173_21854803",643.721691188339,"-"
"PAN3","chr12_566178_643510",643.671351697402,"+"
"PABPC1","chr19_29702977_29708253",643.63314316804,"+"
"SFMBT2","chr1_154212624_154214456",643.632467745277,"-"
"YBX1","chr2_241315982_241317498",643.614738648759,"-"
"MCTS1","chr17_28331987_28335339",643.606428691206,"-"
"RBM4","chr1_159814292_159815535",643.571309437258,"-"
"SF1","chr11_421198_423941",643.560488062025,"+"
"TARDBP","chr16_31091342_31094556",643.548761234393,"-"
"TTC14","chr6_35468439_35468801",643.517982205143,"-"
"RBM17","chr2_95897342_95903052",643.515663335655,"-"
"UHMK1","chr12_66138165_66138723",643.503670142308,"-"
"HNRNPH2","chr22_50250160_50250770",643.500262608352,"+"
"RBM7","chr1_75724817_75732643",643.498119243678,"+"
"ZFP36","chr1_161049334_161049594",643.493164486538,"-"
"TNKS","chr3_3153488_3154746",643.432384773337,"-"
"HELZ","chr11_85983973_85996825",643.415916068493,"+"
"LSM3","chr8_85217502_85219322",643.411250889131,"-"
"DKC1","chr3_105746038_105776395",643.405772946688,"+"
"RBM4B","chr10_96832399_96907264",643.389300481699,"+"
"TMEM63A","chr10_98434091_98435634",643.349735644228,"-"
"ZCRB1","chr1_225406832_225411336",643.328724408434,"-"
"SNRPG","chr1_155948015_155950298",643.297745795215,"+"
"RBM26","chr2_108449689_108452398",643.279987669149,"-"
"SASH3","chr12_6451014_6451155",643.274530674558,"+"
"HNRNPL","chr3_152415111_152445281",643.221899813339,"-"
"TRA2B","chr14_21854173_21854803",643.221010173356,"+"
"ZFR","chr1_2558468_2558880",643.206735068463,"-"
"PDCD11","chr7_102567083_102568009",643.162603183221,"-"
"LSM6","chr19_17838390_17839179",643.124870435815,"-"
"SNRPB","chr1_27330804_27332069",643.112875083326,"-"
"ZFR","chr22_42514779_42515150",643.087650029716,"-"
"RBM17","chr5_146701142_146856498",643.085675016088,"-"
"RBM6","chr12_76450988_76487509",643.082506922429,"-"
"GTF3A","chr1_157700585_157700661",643.080690711476,"+"
"SNRPN","chr3_49809159_49809541",643.069664993346,"-"
"APTX","chr16_3055945_3057049",643.062619694918,"+"
"RBM5","chr22_29832342_29838177",643.058333609061,"+"
"SNRPN","chr19_11577679_11578843",643.047806411553,"-"
"LARP4B","chr2_37201726_37201862",643.025661706101,"-"
"THUMPD3","chr10_114491878_114545004",643.01742343715,"+"
"ZFP36","chr3_46991946_46993936",643.010306734998,"-"
"ZC3H12D","chr7_38363174_38363285",642.988097314739,"+"
"SF1","chr2_102387000_102390058",642.966303806567,"+"
"RRP7A","chr3_52246812_52247681",642.94392711291,"-"
"PABPC1","chr1_91861644_91885877",642.918931838711,"-"
"SFPQ","chr1_182854178_182856531",642.8908067942,"-"
"SART3","chr12_51049185_51056349",642.881934736061,"-"
"ZC3H7A","chr10_72216072_72223887",642.880497612391,"-"
"STIM1","chr11_85628688_85631686",642.857103948625,"-"
"RBM42","chr12_43759016_43760924",642.851566888335,"+"
"NONO","chr2_237708630_237719522",642.825918882905,"-"
"HNRNPF","chr22_26666937_26668157",642.780342024494,"+"
"MKRN2","chr9_127733560_127734298",642.771917062952,"-"
"HNRNPM","chr19_5928087_5931403",642.723155900571,"-"
"ZCRB1","chr11_47765362_47767062",642.687437811126,"-"
"RBM3","chr2_174585611_174682773",642.658617132277,"+"
